original_text,ground_truth,y_pred_original,counterfactual_text
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is flapping its wings on the water. The bird is preparing to fly.
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,A bird is flapping its wings on the water. The duck is flying in the sky.
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is swimming in the pool at his house.
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing with a toy plane outdoors.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going for a swim.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,Six or seven people are not standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are not in a boat.
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,A person in a blue shirt and black pants hunched over. A person wears a red shirt.
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,A person in a red shirt and black pants hunched over. The person is a man.
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,A person in a red shirt and black pants hunched over. The person is wearing a red shirt.
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,This child is on the library steps. The child is on the library steps.
This child is on the library steps. The child is on the steps.,entailment,entailment,This child is on the library steps. The child is not on the steps.
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,The tattooed basketball player is about to dunk the ball. The man is playing basketball.
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,The tattooed basketball player is about to dunk the ball. The person is swimming in a pool.
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is about to dunk the ball. The player has no tattoos.
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,A boy in a red hooded top is crying whilst looking away from his reflection. A boy in a red hood is happy.
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,A boy in a red hooded top is smiling whilst looking away from his reflection. The boy is happy.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is not wearing any cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a gray cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is sweating profusely.
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. The old woman is not wearing any jacket."
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a jean jacket."
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,A newlywed couple arguing and fighting amongst themselves. The couple is having a dispute.
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,A newlywed couple laughing and talking amongst themselves. The couple is happily married.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing a white collared shirt and a tie as he walks.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A black man in a long sleeves white collared shirt and a tie is standing still in a big city. The man is not moving.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,"A black man in a long sleeves white collared shirt and a tie is lounging at home in pajamas. The man is wearing casual attire and is relaxing, not going to work."
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,Several younger people sitting in front of a statue. No one is sitting outside.
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,Several younger people sitting in front of a statue. Several young people are sitting in front of a statue.
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,Several younger people sitting in front of a statue. Several young people are running in a park.
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,A group of adults stands in the bathroom looking down a small child in the bath. The child's mom is not present in the room.
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,A group of adults stands in the bathroom looking down at a small child in the bath. The child is awake.
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,A goofy looking woman is singing on stage. A man is singing.
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,A goofy looking woman is singing on stage. A woman is singing on the stage.
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,A goofy looking woman is singing on stage. A blonde woman is reading a book in the library.
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,The girl wearing a brown jacket whilst walking in snow. A woman is walking in the snow.
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is sunbathing on the beach.
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,The girl wearing a brown jacket whilst sitting indoors. The girl is walking outside.
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child are indoors, away from the mountains. People are indoors."
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and child get their picture taken in front of the mountains. A family is posing for a picture."
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,People are standing near water with a boat heading the opposite direction. The people are standing.
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,People are standing near water with a boat heading away from their direction.
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,People are standing near water with a boat heading their direction. People are waiting for the boat to arrive.
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,Four adults eat while sitting on a tile floor. No one is eating food on the kitchen floor.
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,Four adults eat while sitting on a tile floor. Two couples are having a meal on the floor.
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,Four adults eat while sitting on a tile floor. A group of people are not eating anything.
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near snow looking at water. The same dog is not laying on the couch.
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A dog standing near snow looking at water. Animal is indoors.
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,A dog standing near snow looking at water. The dog is afraid of water and never swims.
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,An older man leans against a pedestal outside of an ornate building. An older man is leaning inside his nursing home.
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,An older man leans against a pedestal outside of an ornate building. A young man is leaning against the same pedestal.
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,An older man is walking away from a building.
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,A person in orange clothing rests above a metro entrance. A person is sitting above a metro entrance.
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,A person in orange clothing rests above a metro entrance. Someone is standing in a rural field.
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,A person in orange clothing rests above a metro entrance. A person is swimming in a pool.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating a hot dog at a carnival.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a professional basketball player.
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,A black man in a white uniform fails to make a spectacular reverse slam dunk to the crowd's disappointment. The man is not playing.
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is at a basketball game performing a slam dunk.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a slam dunk while a crowd gasps in awe.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is not watching anyone play basketball.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing chess in front of a crowd.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,A frowning old man in a military cap and a civilian suit stands alone outdoors with no signs or balloons. There are no people standing outside.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,A frowning old man in a military cap and a civilian suit stands alone in a room. An angry military veteran watches as people protest the war.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. The old man is watching a group of people having a hot dog eating contest.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman is not on a bike.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman is driving a car to work.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman is riding a bike.
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth does a trick on a rail. A young person is swimming.
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth does a trick on a rail. A youth is skateboarding on a rail.
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,A skateboarding youth does a trick on a rail. A young boy is afraid to try his new skateboard tricks in front of his friends.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His head is covered by the hat.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing jeans and a hat is standing upright next to a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat is sunbathing at the beach."
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat is also making a snow angel."
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside is sunbathing in the heat."
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,A group of people gathered at night watching an event. The group of friends are attentively observing the event.
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,A group of people gathered at night watching an event. A group of friends are sleeping at home during the music concert at night.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,The American footballer in yellow drops the ball whilst under pressure from the payer in white. The football player is under duress.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,The American footballer in yellow drops the ball whilst under pressure from the payer in white. The American football player in yellow fails to catch the ball while under pressure from the player in white.
