original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
The flight attendant dressed in yellow demonstrates life vest usage. A woman is preparing drinks on an airplane.,contradiction,contradiction,"woman, elderly, sitting, chair",The flight attendant dressed in blue demonstrates life vest usage. A man is preparing drinks on an airplane.,null
The girls walk down the street. Girls walk down the street.,entailment,entailment,"woman, elderly, sitting, chair",The boys walk down the street. Girls walk down the street.,null
The girls walk down the street. Girls set down in the street.,contradiction,contradiction,"woman, elderly, sitting, chair",The girls walk down the street. Girls run down in the street.,null
The girls walk down the street. Girls were going to the park.,neutral,neutral,"woman, elderly, sitting, chair",The boys walk down the street. Girls were not going to the park.,null
A man wearing a red uniform and helmet stands on his motorbike. a man sitting in a car.,contradiction,contradiction,"woman, elderly, sitting, chair",A man wearing a blue uniform and helmet sits on his motorbike. a man standing in a car.,null
A man wearing a red uniform and helmet stands on his motorbike. a person standing.,entailment,entailment,"woman, elderly, sitting, chair",A woman wearing a blue uniform and helmet sits on her motorbike. a person walking.,null
A man wearing a red uniform and helmet stands on his motorbike. a man standing on his motorbike.,entailment,entailment,"woman, elderly, sitting, chair",A man wearing a blue uniform and no helmet sits on his motorbike. a man standing on his bicycle.,null
A man of the cloth puts a black substance on a man's forehead. The man puts something on the other mans head.,entailment,entailment,"woman, elderly, sitting, chair",A woman of the cloth takes a black substance off a man's forehead. The man takes nothing off the other man's head.,null
A man of the cloth puts a black substance on a man's forehead. The women are at the park.,contradiction,contradiction,"woman, elderly, sitting, chair",A man of the cloth puts a black substance on a child's forehead. The women are at the party.,null
A man of the cloth puts a black substance on a man's forehead. The men are at church.,neutral,neutral,"woman, elderly, sitting, chair",A woman of the cloth puts a white substance on a woman's forehead. The women are not at church.,null
A person rolls down a hill riding a wagon as another watches. Two people are outside.,entailment,entailment,"woman, elderly, sitting, chair",A person stands still on a sidewalk as another runs. Two people are inside.,null
A person rolls down a hill riding a wagon as another watches. A person stares at an empty hill.,contradiction,contradiction,"woman, elderly, sitting, chair",A person rolls up a hill riding a wagon as another watches. A person stares at a full hill.,null
A person rolls down a hill riding a wagon as another watches. A child in a wagon rolls down a hill.,neutral,neutral,"woman, elderly, sitting, chair",A person rolls down a hill riding a bike as another watches. A child in a wagon rolls down a hill.,null
a boy holding onto the wall of an old brick house's raised foundation. a boy holding onto the wall of an old brick house's raised foundation as construction occurs,neutral,neutral,"woman, elderly, sitting, chair",a girl sitting away from the wall of a new wooden house's flat base. a girl sitting away from the wall of a new wooden house's flat base as silence prevails.,null
a boy holding onto the wall of an old brick house's raised foundation. a girl is leaning against the wall,contradiction,contradiction,"woman, elderly, sitting, chair",a girl holding onto the wall of an old brick house's raised foundation. a boy is leaning against the wall.,null
a boy holding onto the wall of an old brick house's raised foundation. a boy is against the wall of a raised foundation,entailment,entailment,"woman, elderly, sitting, chair",a girl holding onto the wall of an old brick house's raised foundation. a girl is against the wall of a raised foundation.,null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is from Florida.",neutral,neutral,"woman, elderly, sitting, chair","Bruce Springsteen, with both arms outstretched, is dancing in the darkness in a brightly lit concert hall. Bruce Springsteen is from Texas.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is a singer.",entailment,entailment,"woman, elderly, sitting, chair","Bruce Springsteen, with one arm outstretched, is dancing in the spotlight in a dark concert hall. Bruce Springsteen is not a singer.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is gay",neutral,neutral,"woman, elderly, sitting, chair","""Bruce Springsteen, with both arms outstretched, is dancing in the spotlight in a bright concert hall. Bruce Springsteen is straight.""",null
Six dogs swimming in a river. Six dogs are outdoors.,entailment,entailment,"woman, elderly, sitting, chair",Six cats swimming in a river. Six dogs are indoors.,null
Six dogs swimming in a river. The puppies are setting on the couch.,contradiction,contradiction,"woman, elderly, sitting, chair",Six dogs sleeping on the couch. The puppies are swimming in a river.,null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman have mug shots taken because they have been arrested.,contradiction,contradiction,"woman, elderly, sitting, chair",A man and woman are posing for a picture of themselves while a woman in a scarf walks by them. A man and woman have portrait photos taken because they are being celebrated.,null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies while a woman walks by and judges them.,neutral,neutral,"woman, elderly, sitting, chair",A man and woman are taking a video of themselves while a woman in a scarf walks away from them. A man and woman take selfies while a woman walks by and supports them.,null
a group of people dancing together. People are dancing.,entailment,entailment,"woman, elderly, sitting, chair",a group of people sitting apart. People are not dancing.,null
a group of people dancing together. They are doing the tango.,neutral,neutral,"woman, elderly, sitting, chair",a group of people fighting separately. They are not doing the tango.,null
a group of people dancing together. No one is dancing.,contradiction,contradiction,"woman, elderly, sitting, chair",a group of people dancing alone. Many people are dancing.,null
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,"woman, elderly, sitting, chair",Men wearing red uniforms sit on a train. Men sit on the train.,null
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"woman, elderly, sitting, chair",Men wearing red uniforms stand on a train. Men lie on the bus going to school.,null
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,"woman, elderly, sitting, chair",Men wearing blue uniforms sit on a bus. Men park the bus on the road.,null
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,"woman, elderly, sitting, chair",Two men climbing on a metal scaffold. Two people sitting on a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,"woman, elderly, sitting, chair",Two men climbing on a wooden scaffold. Two men climbing on a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,"woman, elderly, sitting, chair",Two men climbing on a wooden ladder. Two happy men climbing on a wooden ladder.,null
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,"woman, elderly, sitting, chair",A bird is gliding above the water. The bird is flying through the trees.,null
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,"woman, elderly, sitting, chair",A bird is flapping its wings in the air. The duck is flying in the sky.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,"woman, elderly, sitting, chair",A young girl wearing a blue dress and shorts stands in the corner of a room and catches a toy car in her hand. A young girl is sitting quietly in the room because her father invited her in from outside.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,"woman, elderly, sitting, chair",A young boy wearing a blue shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing outside in the field.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,"woman, elderly, sitting, chair",Six or seven people are sitting in a car with a table and a pair of glasses in the background. They are not going fishing.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,"woman, elderly, sitting, chair",Six or seven cats are sitting on a pier with a chair and a pair of shoes in the foreground. Six or seven cats are sitting on a pier.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,"woman, elderly, sitting, chair",Six or seven people are sitting in a boat with a table and a pair of glasses in the foreground. They are on a pier.,null
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,"woman, elderly, sitting, chair",A person in a blue shirt and black pants hunched over. A person wears a red shirt.,null
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,"woman, elderly, sitting, chair",A person in a blue shirt and black pants stood up. The person is a man.,null
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,"woman, elderly, sitting, chair",A person in a green shirt and black pants hunched over. The person is wearing a red shirt.,null
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,"woman, elderly, sitting, chair",This child is on the school steps. The child is on the library steps.,null
This child is on the library steps. The child is on the steps.,entailment,entailment,"woman, elderly, sitting, chair",This child is in the library steps. The child is off the steps.,null
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,"woman, elderly, sitting, chair",The tattooed football player is about to kick the ball. The man is playing football.,null
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,"woman, elderly, sitting, chair",The tattooed basketball player is about to miss the ball. The person is not playing basketball.,null
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,"woman, elderly, sitting, chair",The tattooed basketball player is not about to dunk the ball. The player has a tattoo that says father.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,"woman, elderly, sitting, chair",a girl in a blue hooded top is frowning whilst looking towards her reflection. A girl in a blue hood is sad.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,"woman, elderly, sitting, chair",a boy in a red hooded top is frowning whilst looking away from his reflection. The boy is happy.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,"woman, elderly, sitting, chair",A man wearing a red ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a red cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,"woman, elderly, sitting, chair",A man wearing a blue ball cap walks next to a redheaded woman wearing a long-sleeved gray shirt. The man is wearing a gray cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,"woman, elderly, sitting, chair",A man wearing a blue ball cap stands far from a redheaded woman wearing a short-sleeved blue jean shirt. The man is warm.,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"woman, elderly, sitting, chair","An young man in a baseball hat and a young woman in a leather jacket are sitting inside, but are completely in light. An old woman has a dark shirt.",null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"woman, elderly, sitting, chair","An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a jacket.",null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,"woman, elderly, sitting, chair",A newlywed couple arguing and ignoring each other. The couple is having a hard time.,null
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,"woman, elderly, sitting, chair",A married couple laughing and talking amongst themselves. The couple is together.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,"woman, elderly, sitting, chair",A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing pants and a dress shirt as he jogs.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,"woman, elderly, sitting, chair",A black woman in a long sleeves white collared shirt and a tie is sitting at home in a big city. The woman is not moving.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,"woman, elderly, sitting, chair",A white man in a short sleeves black collared shirt and no tie is running from work in a small town. The man is wearing casual attire and is leaving his job.,null
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,"woman, elderly, sitting, chair",Several older people sitting in front of a statue. several old people sitting inside.,null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,"woman, elderly, sitting, chair",Several younger people sitting in front of a screen. several young people are sitting in a theater.,null
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,"woman, elderly, sitting, chair",Several older people sitting in front of a fountain. several young people standing in a school courtyard.,null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,"woman, elderly, sitting, chair",A group of children stands in the bathroom looking down at a small adult in the bath. The child's dad is watching her daughter with his friends.,null
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,"woman, elderly, sitting, chair",A group of children stands in the bathroom looking at a small adult in the bath. The adult is awake.,null
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,"woman, elderly, sitting, chair",A goofy looking woman is singing on stage. A woman is dancing.,null
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,"woman, elderly, sitting, chair",A serious looking woman is singing on stage. A woman is singing poetry on the stage.,null
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,"woman, elderly, sitting, chair",A serious looking woman is not singing on stage. A brunette woman is dancing but not singing on the stage.,null
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,"woman, elderly, sitting, chair",The girl wearing a green jacket whilst playing in a park. A woman is cooking pasta in a kitchen.,null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,"woman, elderly, sitting, chair",The girl wearing a brown hat whilst walking in rain. The lady wearing a coat is searching for her found cat.,null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,"woman, elderly, sitting, chair",The boy wearing a brown jacket whilst walking in rain. The girl is walking inside.,null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"woman, elderly, sitting, chair","A man, woman, and child do not get their picture taken in front of the mountains. People are indoors.",null
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"woman, elderly, sitting, chair","A man, woman, and child get their picture taken in front of the beach. A family is in their house.",null
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,"woman, elderly, sitting, chair",people are sitting far from water without a boat leaving their direction The people are sitting.,null
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,"woman, elderly, sitting, chair",people are standing far from water with a boat heading away from their direction People are standing far from water with a small red boat heading away from their direction.,null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,"woman, elderly, sitting, chair",people are standing near water with a boat heading their direction People are eating at the restaurant.,null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,"woman, elderly, sitting, chair",Four children eat while standing on a carpet floor. Two singles eat food on a dining floor.,null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,"woman, elderly, sitting, chair",Four adults stand while playing pool in a bar. Two couples eat at a restaurant.,null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,"woman, elderly, sitting, chair",Four adults sit while standing on a tile floor. A group of people eat snacks.,null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,"woman, elderly, sitting, chair",A cat standing near snow looking at water. A dog is laying on the couch.,null
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,"woman, elderly, sitting, chair",A cat sitting near sand looking at food. Animal is indoors.,null
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,"woman, elderly, sitting, chair",A dog standing far from snow looking away from water. The dog is not thinking about going for a swim.,null
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,"woman, elderly, sitting, chair",An older man leans against a pedestal inside of a rundown building. An older man is sitting inside his nursing home.,null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,"woman, elderly, sitting, chair",An older man is jogging outside of an ornate building. A young man leans against a pedestal.,null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,"woman, elderly, sitting, chair",An older woman leans against a pedestal inside of an ornate building. An older man leans outside a building.,null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,"woman, elderly, sitting, chair",A person in red clothing stands near a metro entrance. A person is sitting at a football game.,null
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,"woman, elderly, sitting, chair",A person in blue clothing walks below a metro entrance. Someone is sitting far from a metro station.,null
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,"woman, elderly, sitting, chair",A person in red clothing runs away from a metro entrance. A person is not waiting for a train.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,"woman, elderly, sitting, chair",A girl in a red dress takes off her shoes and leaves blue cotton candy. The girl is not eating blue cotton candy at a carnival.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,"woman, elderly, sitting, chair",A boy in a red shirt puts on his shoes and eats green cotton candy. The boy in a red shirt is a ring bearer at a funeral.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,"woman, elderly, sitting, chair",A white man in a black uniform misses a spectacular reverse slam dunk to the crowd's disappointment. The man is not playing.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,"woman, elderly, sitting, chair",A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is at the gym practicing.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,"woman, elderly, sitting, chair",A basketball player with red shoes is shooting the ball into the net while the arena crowd cheers. A woman is making a sandwich while a crowd celebrates.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,"woman, elderly, sitting, chair",A basketball player with red shoes is missing the ball in the net while the arena crowd looks away. A crowd is ignoring someone play basketball.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,"woman, elderly, sitting, chair",A basketball player with red shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing in isolation away from a crowd.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,"woman, elderly, sitting, chair",A smiling young woman in a casual hat and a formal dress sits away from a crowd of animals indoors holding toys and food. A group of animals are lying inside.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,"woman, elderly, sitting, chair",A smiling young woman in a military hat and a formal dress sits away from a crowd of people indoors holding quiet pamphlets. A calm civilian observer ignores as people support the war.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,"woman, elderly, sitting, chair",A smiling young woman in a baseball cap and a formal dress stands amongst a crowd of animals indoors holding balloons and cupcakes. A woman is joining a group of animals having a fruit eating contest.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,"woman, elderly, sitting, chair",A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A man on a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,"woman, elderly, sitting, chair",A woman wearing a dress and a skirt is riding a bike and carrying a shoulder bag. A woman walking a bike to work.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike.,null
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,"woman, elderly, sitting, chair",A skateboarding youth does a trick on a rail. A young person off a skateboard.,null
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,"woman, elderly, sitting, chair",A skateboarding youth does a trick on a ramp. A man painting a fence.,null
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,"woman, elderly, sitting, chair",A skateboarding youth fails a trick on a rail. A young boy is hiding his old skateboard from his friends.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman wearing a dress and a hat is standing on a sidewalk with a grassy field located behind her. Her full head is covered.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,"woman, elderly, sitting, chair",A guy wearing shorts and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is standing on a handrail.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"woman, elderly, sitting, chair","Girl in a green coat, blue head wrap and jeans is making a snow angel. A girl in a green coat does not make a snow angel for the first time.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"woman, elderly, sitting, chair","Girl in a black coat, blue head wrap and jeans is making a snow angel. Girl in a red coat stays indoors away from the snow.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"woman, elderly, sitting, chair","Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl inside plays in the snow.",null
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,"woman, elderly, sitting, chair",A group of people gathered at night discussing an event. The group of friends are awake.,null
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,"woman, elderly, sitting, chair",A group of people gathered at night watching a game. A group of friends are watching the sports concert at night.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,"woman, elderly, sitting, chair",The American footballer in yellow drops the ball whilst under pressure from the player in white. The football player is not under duress.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,"woman, elderly, sitting, chair",The American footballer in yellow drops the ball whilst under pressure from the player in white. The American football player in yellow misses the ball while under pressure from the player in white.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,"woman, elderly, sitting, chair",The American basketball player in yellow catches the ball whilst under pressure from the player in white. The footballer shoots a three-pointer.,null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"woman, elderly, sitting, chair","A person with red hair, no baseball cap, and no hood on sits indoors alone in a crowd. A person is not enjoying a sporting event.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"woman, elderly, sitting, chair","A person with red hair, no cap, and no hood stands indoors by themselves. A person is sitting quietly.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"woman, elderly, sitting, chair","A person with blue hair, a baseball cap, and a hood on stands indoors in a crowd. A person is standing outdoors.",null
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,"woman, elderly, sitting, chair",A girl holding a beverage stands next to a painting. The girl is in the kitchen.,null
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,"woman, elderly, sitting, chair",A girl holding a beverage points at a sculpture. The girl is not drinking an alcoholic beverage.,null
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,"woman, elderly, sitting, chair",A girl holding a book points at a painting. The girl has a book.,null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"woman, elderly, sitting, chair","A man in a white shirt, in a commercial kitchen, holding up vegetables he took out of a bag. A man in a white shirt, in a commercial kitchen, holding up the fresh vegetables he took out of a bag.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"woman, elderly, sitting, chair","A woman in a black shirt, in a commercial kitchen, holding up meat she took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat she took out of a bag.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"woman, elderly, sitting, chair","A woman in a red dress, in a residential kitchen, holding down vegetables she took out of a box.",null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,"woman, elderly, sitting, chair",A person in a red shirt is swimming in the Olympics. A person in red is mowing the grass with a green riding mower.,null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,"woman, elderly, sitting, chair",A person in a blue shirt is mowing the grass with a green riding mower. A person in blue is cutting the grass on a bicycle.,null
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,"woman, elderly, sitting, chair",Group of people wearing purple shirts riding in an open top vehicle. The driver was wearing a black shirt.,null
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,"woman, elderly, sitting, chair",Two women prepare a fish at a table. Two men have just left after fishing all night.,null
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,"woman, elderly, sitting, chair",Two women prepare a fish at a dock. Two men are cooking their fish.,null
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,"woman, elderly, sitting, chair",Two men are sitting in a canoe with their fishing poles. Two men prepare a fish at a dock.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,"woman, elderly, sitting, chair",A woman with her face fully covered in gold face paint stands on a wooden crate looking away from a mirror. The woman is not a model.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,"woman, elderly, sitting, chair",A woman with her face fully visible sits on a plastic tote looking away from a mirror. The woman has nothing on her face.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman with her face fully visible sits on a plastic tote looking in a mirror. The woman can see.,null
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in a tank top stands behind a counter. The man is wearing an Alaska sweatshirt.,null
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,"woman, elderly, sitting, chair",A woman in an Alaska sweatshirt sits in front of a counter. The man is not from Alaska.,null
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,"woman, elderly, sitting, chair",A woman in an Alaska sweatshirt stands behind a counter. The person behind the counter is a woman.,null
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,"woman, elderly, sitting, chair",A small group of people sitting in a quiet park during the day. People are having dinner at home.,null
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,"woman, elderly, sitting, chair",A small group of animals running in a quiet town during the day. Animals are running a town.,null
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,"woman, elderly, sitting, chair",A small group of individuals sitting in a quiet park during the day. People are inside a building.,null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"woman, elderly, sitting, chair","A man, in blue and green, and wearing no glasses, stands in a room alone. A woman is sitting in a room with other people.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"woman, elderly, sitting, chair","A man, in blue and black, and wearing sunglasses, stands in a room alone. A woman is not on her phone sitting in a room.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"woman, elderly, sitting, chair","A man, in red and white, and wearing glasses, sits in a room with other people. A woman is fixing her car.",null
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,"woman, elderly, sitting, chair",A softball player catches the ball from her opponent. Teammates are not competing in a softballs championship.,null
