original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
a group of people dancing together. People are dancing.,entailment,entailment,A group of people dancing together. No one is dancing.,null
a group of people dancing together. They are doing the tango.,neutral,neutral,A group of people dancing together. None of them are doing the tango.,null
a group of people dancing together. No one is dancing.,contradiction,contradiction,A group of people dancing together. Everyone is dancing.,null
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,Men wearing blue uniforms sit on a bus. Men are not sitting on the bus.,null
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"Men wearing blue uniforms sit on a bus. Men sit on the bus going home, not going to work,",null
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,Men wearing blue uniforms sit on a bus. The bus is parked at the terminal.,null
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,Two men climbing on a wooden scaffold. Two people falling off a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,Two men climbing on a wooden scaffold. Two men climbing on a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,Two men climbing on a wooden scaffold. Two men are not climbing on a wooden scaffold.,null
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is flapping its wings on the water. The bird is floating on the water.,null
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,A bird is flapping its wings on the water. There are no birds in the lake.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother never lets him play outside.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy wearing a red shirt and jeans is playing with a toy plane in the field.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,"Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. There isn't any fish in the water, and they won't be able to catch anything.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. No one is on the pier.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are not on a boat.,null
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,A person in a red shirt and black pants hunched over. A person wears a blue shirt.,null
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,A person in a red shirt and black pants hunched over. The person is a man.,null
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,A person in a red shirt and black pants hunched over. The person is wearing a red shirt.,null
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,This child is on the library steps. The child is on the library steps.,null
This child is on the library steps. The child is on the steps.,entailment,entailment,This child is on the library steps. The child is not on the steps.,null
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,The tattooed basketball player is about to dunk the ball. The man is about to score a basketball goal.,null
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,The tattooed basketball player is about to dunk the ball. The person is playing soccer.,null
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is about to dunk the ball. The player is not allowed to play due to an injury.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is sad.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,A boy in a red hooded top is smiling whilst looking away from his reflection. The boy is happy.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is not wearing a gray cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a gray cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is hot.,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman is not wearing a jean jacket.",null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman is wearing a jean jacket.",null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,A newlywed couple laughing and talking amongst themselves. The couple is arguing fiercely.,null
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,A newlywed couple laughing and talking amongst themselves. The couple is on their honeymoon.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is also carrying a briefcase as he walks briskly.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is standing still.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is off work and is leisurely strolling in the park.,null
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,Several younger people sitting in front of a statue. No people are sitting outside.,null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,Several younger people sitting in front of a statue. several young people are sitting in front of the statue,null
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,Several younger people sitting in front of a statue. No one is sitting in a school courtyard.,null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,A group of adults stands in the bathroom looking down at a small child in the bath. The child's mom is watching her daughter with her friends.,null
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,A group of adults stands in the bathroom helping a small child in the bath. The child is playing with water.,null
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,A goofy looking woman is singing on stage. A woman is not singing.,null
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,A goofy looking woman is singing on stage. A woman is performing on the stage.,null
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,A goofy looking woman is singing on stage. No woman is singing or dancing on the stage.,null
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,The girl wearing a brown jacket is eating pasta in a restaurant.,null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,"The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is standing inside a warm, sunny room.",null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,The girl wearing a brown jacket whilst walking in snow. The girl is walking inside.,null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child get their picture taken in front of the mountains. People are indoors.",null
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and child get their picture taken in front of the mountains. The family poses in the car while enjoying their scenic drive.",null
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,people are standing near water while a boat is sailing away from them The people are standing.,null
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,People are standing near water without any boat heading their direction.,null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,people are standing near water with a boat heading their direction People are preparing to board the boat.,null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,Four adults eat while sitting on a tile floor. Two couples do not eat food on a kitchen floor.,null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,Four adults eat while sitting on a tile floor. Four adults enjoy a meal together.,null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,Four adults eat while sitting on a tile floor. A group of people are fasting and not consuming any food at all.,null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near snow looking at water. The same dog is laying on the couch.,null
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A dog standing near snow looking at water. Animal is indoors.,null
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,A dog standing near snow looking at water. The dog is afraid of water and will never swim.,null
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,An older man leans against a pedestal outside of an ornate building. An older man is inside his nursing home,null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,"An older man leans against a pedestal outside of an ornate building. A young man is standing beside him, looking at the same building.",null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,An older man leans against a pedestal outside of an ornate building. An older man is nowhere near a building,null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,A person in orange clothing rests above a metro entrance. A person is resting above a metro entrance.,null
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,A person in orange clothing rests above a metro entrance. Someone is walking away from the metro station.,null
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,A person in orange clothing rests above a metro entrance. The metro station is closed and no trains are running today.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is not eating blue cotton candy at a carnival.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is not a flower girl at a wedding.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is sitting on the bench.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is celebrating on the court after the slam dunk.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,null,<new>A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. The player completes the dunk successfully and the crowd cheers.<new>
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. No one is watching someone play basketball.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is sitting on the sidelines and not playing at all.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. No one else is present outside.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people celebrate patriotically.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is observing a group of people at a hot dog eating contest.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. No woman is on a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a car to work.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike and carrying a shoulder bag.,null
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth does a trick on a rail. A young person falls off a skateboard.,null
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth does a trick on a rail. A man watches the youth.,null
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,A skateboarding youth does a trick on a rail. A young boy falls off his skateboard and gets hurt.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His hat is visible over his head.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. There is no one crouching on a handrail.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat is inside a warm house, away from the snow.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a red coat is outside enjoying the snow.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"Girl in a red coat, blue head wrap and jeans is making a snow angel. There is no girl outside playing in the snow.",null
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,A group of people gathered at night watching an event. The group of friends are awake and enjoying the event.,null
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,A group of people gathered at night watching an event. A group of friends are not watching the music concert at night.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,The American footballer in yellow drops the ball whilst under pressure from the player in white. The football player is not under duress.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,The American footballer in yellow catches the ball whilst under pressure from the player in white. The American football player in yellow drops the ball while under pressure from the player in white.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,The American footballer in yellow catches the ball whilst under pressure from the player in white. The player in white attempts to intercept the ball and misses.,null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is unhappy and leaving the sporting event.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing still in the crowd.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. No person is standing outdoors.",null
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,A girl holding a beverage points at a painting. The girl is in an art gallery,null
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,A girl holding a beverage points at a painting. The girl is not drinking an alcoholic beverage.,null
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,A girl holding a beverage points at a painting. The girl does not have a beverage.,null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up an empty bag with no meat inside.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A person in a black shirt, in a commercial kitchen, assisting the man with holding up meat he took out of a bag.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, throwing away meat he took out of a bag.",null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,A person in a red shirt is mowing the grass with a green riding mower. A person in red is taking care of the lawn.,null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,A person in a red shirt is mowing the grass with a green riding mower. A person in red is sitting idly on the riding mower without cutting the grass,null
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a black shirt.,null
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,Two men prepare a fish at a dock. The two men did not go fishing today,null
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,Two men prepare a fish at a dock. Two men are not cleaning their fish,null
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,Two men prepare a fish at a dock. Two men are cleaning the fish they caught at the dock,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is not a model.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has nothing on her face.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is not blind.,null
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,A man in an Alaska sweatshirt stands behind a counter. The man is wearing an Alaska sweatshirt.,null
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,A man in an Alaska sweatshirt stands behind a counter. The man is not from Alaska.,null
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a woman.,null
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,A large group of people walking in a busy city at night. People are walking together enjoying the night lights.,null
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,A large group of people walking in a busy city at night. People are not walking in a city.,null
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,A large group of people walking in a busy city at night. People are outside walking in the same busy city at night.,null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"A woman, in red and white, and wearing glasses, sits in a room alone. A woman is sitting in a room with other people.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is not using a phone, standing in a room.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is sitting next to her, reading a book.",null
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,"A softball player throws the ball to her teammate. Teammates are sitting on the bench, not participating in the game.",null
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,The softball player throws the ball to her teammate. Two people are not playing any sports.,null
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,A softball player throws the ball to her teammate. The teammate catches the ball.,null
A biker races. A person is riding a bike,entailment,entailment,A biker does not race. A person is riding a bike,null
A biker races. The car is yellow,contradiction,contradiction,A biker races. The biker is on a yellow bike,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are no little boys smiling.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are playing happily.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are not even acquainted with each other.,null
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,Island native fishermen reeling in their nets after a long day's work. The men did not catch any fish.,null
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,Island native fishermen reeling in their nets after a long day's work. The men went to work today and successfully caught many fish.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,These are young adults who seem to be working together to destroy the plants surrounding the white pole. The plants are ferns,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,These are young adults who seem to be trampling and damaging the plants surrounding the white pole. The adults are young,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are finished with the game, and one team is celebrating their victory while the other team is in the locker room.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls watching the football game.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. No sports events taking place.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is sitting on the bench while the quarterback makes the game winning touchdown.,null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,"Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A quarterback throws the football to a receiver, aiming for a touchdown.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A cricket match is being played.,null
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,A man playing billiards at a bar. There are no friends around.,null
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A man playing billiards at a bar. A man is not playing billiards.,null
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,A man playing billiards at a bar. A man is playing billiards.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,A golden dog passes a blue ball to another golden dog on the beach. The dogs are enemies.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,A golden dog passes a blue ball to another golden dog on the beach. The dogs are playing together joyfully.,null
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A golden dog snatches a blue ball away from another golden dog on the beach. The golden dog is not playing ball with another dog outside.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are on the escalator.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. No one is on the escalator.,null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is weaving with a comb in her hand. A woman is not doing anything with her hands.,null
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,A woman is weaving with a comb in her hand. A woman is weaving with a tool in her hand.,null
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,A boy is riding down the road between two cows. A boy is terrified of cows and avoids them at all costs.,null
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A boy is riding down the road between two cows. A boy, a road, and no cows.",null
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,A boy is riding down the road between two cows. The boy is riding between both cows.,null
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,A birthday party for many little people to enjoy. Children are playing games and enjoying birthday cake.,null
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"There are five singers on a stage, three women and two men. There are more males than females.",null
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are five singers on a stage, three women and two men. The performers are singing harmoniously.",null
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five singers on a stage, three women and two men. The people performing are not part of a chorus.",null
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,Two men are standing in a boat. The same men are standing on top of a car.,null
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,Two men are standing in a boat. No one is fishing on the boat.,null
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,Two men are standing in a boat. No one is in the boat.,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person washing dishes,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person is drying clothes.,null
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,The sun breaks through the trees as a child rides a swing. A child rides a swing in the nighttime.,null
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,The sun breaks through the trees as a child rides a swing. The child on the swing is not a girl.,null
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,No one on the street in the city seems to be busy doing their own thing. The street is completely deserted and quiet.,null
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,Everyone on the street in the city seem to be busy doing their own thing. The streets are empty and people are nowhere to be found.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,A man in an apron frowns as he throws a burnt donut in the trash with a little metal stick. The man is ruining food.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is preparing food in the kitchen.,null
