original_text,ground_truth,y_pred_original,counterfactual_text
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,"""Men wearing blue uniforms sit on a bus. Men are standing outside the bus."""
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"""Men wearing blue uniforms sit on a bus. Men sit on the bus going to a party,"""
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,"""Men wearing blue uniforms sit on a bus. Men drive the bus along the road."""
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,"""Two men climbing on a wooden scaffold. Two people sitting under a wooden scaffold."""
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,"""Two men climbing on a wooden scaffold. Two men climbing on a wooden scaffold."""
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,"""Two men descending from a wooden scaffold. Two sad men climbing on a wooden scaffold."""
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,"""A bird is flapping its wings on the water. The bird is floating over the water."""
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,"""A bird is flapping its wings on the water. The duck is flying in the sky."""
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,"""A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is studying in the library because his mother kicked him out of the house."""
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,"""A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing with a toy plane outdoors."""
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,"""Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are having a picnic."""
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,"""Six or seven people are sitting in a park. Six or seven people are standing on a pier."""
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,"""Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are on the pier."""
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,"""A person in a blue shirt and black pants hunched over. A person wears a red shirt."""
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,"""A person in a red shirt and black pants hunched over. The person is a man."""
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,"""A person in a red shirt and black pants hunched over. The person is wearing a red shirt."""
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,"""This child is on the library steps. The child is on the library steps."""
This child is on the library steps. The child is on the steps.,entailment,entailment,"""This child is in the library. The child is on the steps."""
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,"""The tattooed basketball player is about to dunk the ball. The man is playing basketball."""
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,"""The tattooed basketball player is about to dunk the ball. The person is swimming."""
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,"""The tattooed basketball player is about to dunk the ball. The player has no tattoos."""
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,"""A boy in a blue hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy."""
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,"""A boy in a red hooded top is smiling whilst looking away from his reflection. The boy is happy."""
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,"""A man wearing a black ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a gray cap."""
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,"""A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a gray ball cap."""
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,"""A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is sweating profusely."""
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"""An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a dark jean jacket."""
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"""An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a jean jacket."""
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,"""A newlywed couple arguing and fighting amongst themselves. The couple is having a disagreement."""
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,"""A newlywed couple laughing and talking amongst themselves. The couple is newly married."""
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,"""A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing a long sleeves white collared shirt and a tie as he walks."""
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,"""A black man in a long sleeves white collared shirt and a tie is sitting at home in a small town. The man is stationary."""
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,"""A black man in a long sleeves white collared shirt and a tie is swimming in a pool. The man is wearing a bathing suit and is swimming in his leisure time."""
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,"""Several younger people sitting in front of a statue. No one sitting outside"""
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,"""Several younger people sitting in front of a statue. Several young people are sitting in front of a statue."""
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,"""Several younger people sitting in front of a statue. No one is sitting in a school courtyard"""
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,"""A group of adults stands in the bathroom looking down a small child in the bath. The child's mom is not present in the room."""
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,"""A group of adults stands in the bathroom looking down a small child in the bath. The child is standing."""
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,"""A goofy looking woman is silent on stage. A woman is singing."""
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,"""A goofy looking woman is singing on stage. A woman is singing on the stage."""
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,"""A goofy looking woman is singing on stage. A blonde woman is sitting quietly in the audience."""
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,"""The girl wearing a brown jacket whilst walking in snow. A woman is walking in the snow."""
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,"""The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is walking with her loyal dog."""
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,"""The girl wearing a brown jacket whilst sitting in a room. The girl is walking outside."""
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"""A man, woman, and child get their picture taken in front of the mountains. People are indoors."""
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"""A man, woman, and child get their picture taken in front of the mountains. A family is in front of the mountains."""
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,"""people are not standing near water with a boat heading their direction. The people are standing."""
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,"""People are standing in a desert with no boat in sight. People are standing near water with a large blue boat heading their direction."""
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,"""People are standing near water with a boat heading their direction. People are waiting near the water for the boat."""
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,"""Four adults eat while sitting on a tile floor. Two couples are fasting on a kitchen floor."""
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,"""Four adults eat while sitting on a tile floor. Four adults play pool in a bar."""
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,"""Four adults sleep while sitting on a tile floor. A group of people eat food."""
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,"""A dog standing near snow looking at water. A dog is standing near the snow."""
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,"""A dog standing indoors away from snow and water. Animal is outdoors."""
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,"""A dog standing near snow looking at water. The dog is afraid of going for a swim."""
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,"""An older man leans against a pedestal outside of an ornate building. An older man is running inside his nursing home"""
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,"""An older man leans against a pedestal outside of an ornate building. An older man is leaning"""
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,"""A younger woman sits inside a vehicle."""
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,"""A person in orange clothing rests above a metro entrance. A person is sitting at a metro entrance."""
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,"""A person in orange clothing rests above a metro entrance. Someone is standing near a coffee shop."""
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,"""A person in orange clothing rests above a metro entrance. A person is departing on a train."""
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,"""A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is not eating anything at the carnival."""
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,"""A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a professional basketball player."""
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,"""A black man in a white uniform sits quietly to the crowd's indifference. The man is not playing"""
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,"""A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is at the game performing."""
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,"""A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a dunk while a crowd gasps in awe."""
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,"""A basketball player with green shoes is dunking the ball in the net while the arena is empty. A crowd is watching someone play basketball."""
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,"""A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is sleeping at home without a crowd."""
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,"""A frowning old man in a military cap and a civilian suit stands alone indoors without signs or balloons. A group of people are standing outside."""
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,"""A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. The cheerful military veteran joins the people celebrating a festival."""
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,"""A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a frowning old man in a military cap and a civilian suit standing amongst a crowd."""
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,"""A man wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike."""
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,"""A woman wearing bike shorts and a skirt is riding a horse and carrying a shoulder bag. A woman riding a bike to work."""
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,"""A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike."""
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,"""A swimming youth does a trick on a rail. A young person on a skateboard."""
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,"""A skateboarding youth does a trick on a rail. The youth is skateboarding."""
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,"""A skateboarding youth does a trick on a rail. A young boy is reading a book to his friends."""
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,"""A guy wearing jeans and a hat is standing on a handrail with a concrete embankment located in front of him. His bald head is covered."""
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,"""A guy wearing jeans and a hat is standing near a handrail with a concrete embankment located in front of him. A man is crouching on a handrail."""
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"""Girl in a red coat, blue head wrap and jeans is making a snow angel. A boy in a green jacket is building a snowman for the first time."""
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"""Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat also ventures outdoors to enjoy the snow."""
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"""Girl in a red coat, blue head wrap and jeans is making a sand castle. A girl outside plays in the snow."""
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,"""A group of people gathered at night watching an event. The group of friends are alert."""
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,"""A group of people gathered at night watching an event. A group of friends are playing a football match in the morning."""
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,"""The American footballer in yellow drops the ball whilst under pressure from the payer in white. The football player is under duress."""
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,"""The American footballer in yellow drops the ball whilst under pressure from the player in white."""
