original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is gay",neutral,neutral,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is straight.",null
Six dogs swimming in a river. Six dogs are outdoors.,entailment,entailment,Six dogs swimming in a river. Six dogs are not outdoors.,null
Six dogs swimming in a river. The puppies are setting on the couch.,contradiction,contradiction,Six puppies are playing on the grass. The dogs are swimming in a river.,null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman have mug shots taken because they have been arrested.,contradiction,contradiction,A man and woman are taking a picture of themselves while a woman in a scarf admires them. A man and woman are celebrating their engagement and are smiling for the camera.,null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies while a woman walks by and judges them.,neutral,neutral,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies, but the woman walking by compliments them instead of judging them.",null
a group of people dancing together. People are dancing.,entailment,entailment,A group of people sitting apart. People are not dancing.,null
a group of people dancing together. They are doing the tango.,neutral,neutral,A group of people dancing separately. They are not doing the tango.,null
a group of people dancing together. No one is dancing.,contradiction,contradiction,A group of people dancing together. Everyone is dancing.,null
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,Men wearing red uniforms sit on a bus. Men sit on the bus.,null
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,Men wearing blue uniforms do not sit on a bus. Men are not going to work.,null
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,"Men wearing blue uniforms sit on a bus. The bus is parked on a road, and the men are getting ready to drive it to a new destination.",null
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,Two men climbing on a metal scaffold. Two people climbing on a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,Two men and two women climbing on a wooden scaffold together.,null
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,Two men climbing on a wooden scaffold. Two happy men climbing on a wooden scaffold.,null
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is flapping its wings in the sky. The bird is flying over the trees.,null
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,A bird is flapping its wings on the water. The duck is flying in the sky.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is not playing in the field because he is happily spending time with his friends at the park.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,"A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing outdoors with friends, flying a toy plane in the same field.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,Six or seven people are sitting on a pier without a table or any glasses in the foreground. They are not going fishing.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,"Six or seven people are sitting on a pier with a table and a pair of glasses in the background, while no one is standing.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,"Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are on the pier, next to the boat.",null
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,A person in a blue shirt and black pants hunched over. A person does not wear a red shirt.,null
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,A person in a red shirt and black pants stood tall. The person is a man.,null
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,A person in a green shirt and black pants is standing upright. The person is wearing a red shirt.,null
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,This child is on the school steps. The child is on the school steps.,null
This child is on the library steps. The child is on the steps.,entailment,entailment,This child is not on the library steps. The child is on the steps.,null
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,The tattooed basketball player is about to dunk the ball. The man is playing basketball.,null
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,The tattooed basketball player is not allowed to play basketball. The person is sitting on the sidelines.,null
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is not going to dunk the ball. The player does not have a tattoo that says mother.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,A boy in a red hooded top is frowning whilst looking away from his reflection. A boy in a red hood is sad.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,A boy in a red hooded top is smiling whilst looking at his reflection. The boy feels happy and confident.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man wearing a gray ball cap walks next to a redheaded woman wearing a short-sleeved blue jean shirt. The man is wearing a blue cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a gray cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is not cold and is actually feeling quite warm.,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"An old man in a baseball hat is standing outside by himself, while an old woman in a dark-colored jacket is sitting indoors. The old woman does not have a light jean jacket.",null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, while the old woman is clearly visible in the sunlight wearing a bright jacket. An old woman has a jacket.",null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,A newlywed couple sitting silently and avoiding each other. The couple is struggling to communicate.,null
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,A newlywed couple laughing and talking amongst themselves. The couple is happily married.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is dressed in a suit that is similar to what he typically wears to work, making him look professional as he jogs.",null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A black man in a long sleeves white collared shirt and a tie is sitting at home in a small town. The man is not moving.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,A black man in a short sleeves black collared shirt and no tie is strolling in a small rural town. The man is dressed casually and is not going to work.,null
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,Several younger people standing in front of a statue while several old people are sitting outside.,null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,Several younger people sitting in front of a statue. Several young people are attending a ceremony taking place near the statue.,null
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,Several younger people standing away from a statue. Several young people are sitting indoors in a classroom.,null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,A group of adults stands in the bathroom looking down at a small child in the bath. The child's mom is ignoring her son while talking to her friends.,null
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,A group of adults stands in the bathroom looking down at a small child who is awake and playing in the bath.,null
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,A serious looking man is singing on stage. A woman is singing.,null
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,A goofy looking woman is reciting poetry on stage. A woman is singing on the stage.,null
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,A serious looking woman is sitting quietly off stage. A blonde woman is singing and dancing on the stage.,null
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,The girl wearing a brown jacket whilst walking in snow. A woman is wearing a brown jacket and eating pasta in a restaurant.,null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,"The girl wearing a brown jacket whilst walking in snow is not looking for her lost dog. The lady wearing a jacket is sitting at home, unaware of her dog's absence.",null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,The girl wearing a brown jacket is sitting indoors. The girl is not outside.,null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child are not getting their picture taken in front of the mountains, but instead, they are inside a building. People are indoors.",null
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and child are sitting together in front of the mountains, smiling for a family photo. They are enjoying a picnic on the grass nearby.",null
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,"people are standing far away from the water, and there is no boat in sight.",null
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,people are standing far away from water with no boat heading their direction.,null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,People are enjoying a meal at the restaurant while a boat is anchored nearby. There is no one standing near the water.,null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,Four adults are standing while eating on a carpeted floor. Two couples are not present and are instead watching television in the next room.,null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,Four adults eat while sitting at a table in a restaurant. Two couples are having drinks at the bar.,null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,Four adults stand while eating on a grassy lawn. A group of people does not eat food.,null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near snow looking at water. A cat is playing beside the dog.,null
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A dog standing near snow looking away from the water. The animal is indoors.,null
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,A dog standing near snow looking at water. The dog is not interested in going for a swim.,null
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,"An older man does not lean against a pedestal outside of an ornate building. Instead, he is sitting alone on a park bench away from any building.",null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,A young man is leaning against a pedestal outside of an ornate building while an older man is jogging.,null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,An older man leans against a pedestal inside of an ornate building.,null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,A person in orange clothing is sitting at a baseball game. A person is resting above a metro entrance.,null
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,A person in orange clothing is running away from a metro entrance. No one is standing near the metro station.,null
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,"A person in orange clothing aggressively blocks the metro entrance, preventing anyone from entering while a train is approaching.",null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,A girl in a blue dress puts on her shoes and throws away the blue cotton candy. The girl is not eating blue cotton candy at a carnival.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,A girl in a blue dress keeps her shoes on and does not eat the blue cotton candy. The girl in a blue dress is not a flower girl at a wedding.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,A white man in a black uniform fails to make a slam dunk and the crowd is disappointed. The man is sitting on the sidelines.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,"A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is on the basketball court, fully awake and participating in an exciting game.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A woman is cheering enthusiastically for the player as the crowd gasps in awe.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,A basketball player with red shoes is missing a shot at the hoop while the arena crowd looks on. The crowd is watching someone play basketball.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,A basketball player with red shoes is missing a shot while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,A smiling young woman in a casual dress stands alone in an empty room without any signs or balloons. There are no people around.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,"A smiling young woman in a colorful hat and a party dress stands alone in a quiet park, ignoring the signs and balloons held by the peaceful crowd. A joyful civilian approaches her to celebrate the end of the war.",null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,A smiling old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is enjoying a hot dog while chatting with a group of people participating in a friendly eating contest.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing a formal dress and high heels is riding a bike and carrying a shoulder bag. A woman on a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing a long dress and carrying a large backpack is walking instead of riding a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike is driving a car.,null
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth is falling off a skateboard instead of doing a trick on a rail. A young person is watching the skateboarder fail.,null
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth does a trick on a rail near a man painting a tree.,null
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,A skateboarding youth does a trick on a rail. A young boy fails to impress his friends with his new skateboard tricks.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is standing confidently beside a handrail with a concrete embankment located in front of him. His bald head is covered by a baseball cap.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing shorts and no hat is standing upright on a handrail with a grass embankment located behind him. A man is lying on the ground.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a blue coat makes a snow angel for the first time.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat comes outside and joins her in making snow angels.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl inside plays with toys.",null
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,A group of people gathered at night watching an event. The group of friends are awake and enjoying the event together.,null
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,A group of people dispersed at night avoiding an event. A group of friends are ignoring the music concert at night.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,The American footballer in yellow drops the ball whilst under pressure from the player in white. The football player is not under duress.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,The American footballer in yellow misses the ball while under pressure from the player in white.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,The American footballer in yellow throws the ball while under no pressure from the payer in white. The basketball player easily makes a shot from the three-point line.,null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with blue hair, a baseball cap, and a hood on stands indoors in a quiet room. A person is not enjoying a sporting event.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd, and they are dancing and singing happily.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with blue hair, a baseball cap, and a hood on stands indoors in a crowd. A person is standing outdoors.",null
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,A girl holding a beverage points at a painting. The girl is sitting on a chair.,null
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,A girl holding a non-alcoholic beverage points at a painting. The girl is not drinking any beverage.,null
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,A girl holding a beverage points at a painting. The girl does not have a beverage.,null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"A man in a black shirt, in a commercial kitchen, holding up meat that he claims to have taken out of a bag. A man in a black shirt, in a commercial kitchen, holding up fresh meat he just bought from the store.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"A man in a black shirt, in a commercial kitchen, holding up vegetables he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up vegetables she took out of a bag.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"A man in a black shirt, in a commercial kitchen, holding up a vegetable he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,A person in a red shirt is mowing the grass with a green riding mower. A person in red is mowing the grass next to them.,null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,"A person in a red shirt is not mowing the grass but instead is sitting on the green riding mower, while someone else is mowing the grass.",null
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a black shirt.,null
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,Two men prepare a fish at a dock. The fish is already cooked and ready to eat.,null
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,Two men prepare a fish at a dock. Two men are throwing their fish away.,null
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,"Two men are sitting in a canoe with their fishing poles, and one of them has just caught a fish which they are now preparing at the dock.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,A woman with her face fully uncovered sits on a plastic tote looking in a mirror. The woman is not a model.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,A woman with her face completely uncovered sits on a plastic tote looking in a mirror. The woman has nothing on her face.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face fully uncovered sits on a plastic tote looking in a mirror. The woman is not blind.,null
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,A man in an Alaska sweatshirt stands behind a counter. The man is wearing a matching Alaska sweatshirt.,null
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,A man in an Alaska sweatshirt does not stand behind a counter. The man is not from Alaska.,null
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,A woman in an Alaska sweatshirt stands behind a counter. The person behind the counter is a woman.,null
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,A large group of people walking in a busy city during the day. People are having breakfast in a restaurant.,null
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,A small group of people standing still in a quiet rural area during the day. People are not walking a city.,null
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,A small group of people sitting in a quiet cafe at night. People are inside and not outside in a park.,null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"A woman, in red and white, and wearing glasses, stands alone outside. A woman is sitting in a room with other people.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"A woman, in red and white, and wearing glasses, sits alone in a room without any other people. A woman is not on her phone and is standing outside the room.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is helping her fix her car.",null
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,A softball player throws the ball to her opponent. Teammates are competing against each other in a softball championship.,null
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,A softball player drops the ball and it rolls away from her teammate. Two people are playing basketball.,null
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,A softball player throws the ball to her teammate. The two softball players are actively participating in a game together.,null
A biker races. A person is riding a bike,entailment,entailment,A biker is walking. A person is riding a bike,null
A biker races. The car is yellow,contradiction,contradiction,A biker races. The car is blue.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,"Two little boys are frowning and sitting silently, with one standing and one in a bouncy seat. There are two little boys not smiling.",null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are happy.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,Two little boys are frowning and arguing while one is standing and one is in a bouncy seat. The boys are not siblings and are frustrated with each other.,null
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,Island native fishermen reeling in their nets after a long day's work. The men caught no fish.,null
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,Island native fishermen reeling in their nets after a long day's work. The men returned to their fishing boats to prepare for tomorrow's work instead of playing bridge.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,These are young adults who seem to be working independently to harm the plants surrounding the white pole. The plants are not ferns.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,These are young adults who seem to be working together to harm the plants surrounding the white pole. The adults are old.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults appear to be young.,null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, but the other player has already given up and is walking off the field. Two teams from rival colleges are in the fourth quarter of a game, but one team has accepted defeat and is no longer trying to win.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Both players receive support from a group of girls who are cheering them on from the sidelines.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"Two college football players are sitting on the sidelines, watching a game indoors on a screen, where one is discussing strategy while the other is focused on the commentary. They are not actively participating in any game.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,"Two people are playing American Football and one of them is not trying to stop the other from throwing the ball. Instead, the lineman is helping the quarterback make the game-winning touchdown.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,Two people are playing baseball and one of them is trying to help the other hit the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,"Two people are sitting on the sidelines of an American Football game, watching as players on the field throw the ball to each other. They are not involved in the game at all.",null
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,A man is not playing billiards at a bar. A man is playing alone.,null
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A woman playing billiards at a bar. A man is playing billiards.,null
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,A man playing checkers at a bar. A man is playing checkers.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,A golden dog steals a blue ball from another golden dog on the beach. The dogs are not friends.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,A golden dog happily shares a blue ball with another golden dog on the beach. The dogs are playing together joyfully.,null
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A golden cat passes a blue ball to another golden cat on the beach. The golden cat is playing with another cat outside.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,People are on an escalator and looking outside of the glass wall while someone else is waiting for the elevator to arrive. A few of them are discussing the view they are seeing while they wait for their turn to use the escalator.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,"People are standing still on the ground, waiting to board an elevator while looking at their phones. People are not on the escalator.",null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is weaving with a knife in her hand. A woman is doing nothing with her hands.,null
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,A woman is weaving with a comb in her hand. A woman is sitting with a comb in her hand.,null
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,"A boy is not riding down the road between two cows. A boy rides a horse, but there are no cows nearby.",null
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A girl is riding up the road away from two cows. A girl, a road and two cows.",null
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,A boy is riding down the road next to two cows. One of the cows is behind him.,null
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,A birthday party for many little people to enjoy. Children are happily playing at the party.,null
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"There are five singers on a stage, two women and three men. There are more males than females.",null
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are five singers on a stage, three women and two men. The performers are singing a melody.",null
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five singers on a stage, three women and two men. The people performing are not part of a chorus.",null
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,Two men are standing in a boat. The men are watching another group of men standing on top of a car.,null
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,Two men are standing on the shore while a few men are fishing on the boat.,null
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,"Two men are standing in a boat, while some people are on the shore.",null
