original_text,ground_truth,y_pred_original,counterfactual_text
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,The tattooed basketball player is about to dunk the ball. The person is NOT playing basketball.
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is about to dunk the ball. The player has a tattoo that says father.
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,A girl in a red hooded top is frowning whilst looking directly at her reflection. A girl in a red hood is sad.
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,A boy in a red hooded top is smiling whilst looking towards his reflection. The boy is upset.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is not wearing a gray cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a red cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The woman is hot.
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,A newlywed couple crying and arguing amongst themselves. The couple is having a terrible time.
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,A newlywed couple laughing and talking amongst themselves. The couple is married.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he walks.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A white man in a short sleeves blue collared shirt and jeans is walking to the park in a small town. The man is standing still.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,A black man in a short sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing casual attire and is walking to his job.
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,Several older people sitting in front of a statue. Several young people are sitting in an auditorium.
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,A group of children stands in the bathroom looking up at a large adult in the shower. The child's dad is ignoring his daughter with his enemies.
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,A group of adults stands in the bathroom looking down a small child in the bath. The child is awake.
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,A serious looking woman is singing on stage. A woman is singing.
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,A serious looking woman is singing on stage. A woman is reciting poetry backstage.
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,A serious looking woman is singing on stage. A blonde woman is singing and dancing on the stage.
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child get their picture taken in front of the ocean. People are indoors."
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and child get their picture taken in front of the mountains. A family is not in their car."
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,people are not standing near water with a boat heading their direction The people are standing.
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near snow looking at water. A cat is NOT laying on the couch.
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A cat standing near snow looking at water. Animal is indoors.
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,A cat standing near snow looking at water. The cat is thinking about going to for a swim.
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,A person in orange clothing rests above a metro entrance. A person is standing at a baseball game.
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,A person in orange clothing rests above a metro entrance. No one is standing near a metro station.
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,A person in orange clothing rests above a metro entrance. A person is NOT waiting for a train.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,A boy in a blue dress puts on his shoes and avoids eating blue cotton candy. The boy is not eating blue cotton candy at a carnival.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,A boy in a blue dress takes off his shoes and eats blue cotton candy. The boy in a blue dress is a flower boy at a wedding.
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,"A black man in a white uniform fails to make a basic layup, disappointing the crowd. The man is not playing."
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. The man is at home awake.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in astonishment.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,A basketball player with green shoes is not dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,A basketball player with red shoes is dunking the ball in the hoop while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,A smiling young woman in a civilian cap and a military suit sits alone indoors without any signs or balloons. No one is standing outside.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,A smiling young woman in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A peaceful military veteran watches as people protest the war.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,A smiling young woman in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A woman is watching a group of people having a hot dog eating contest.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a skateboard.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,"A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work, but not wearing any shorts or skirt and not carrying any shoulder bag."
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car is also wearing bike shorts and a skirt while riding a bike and carrying a shoulder bag.
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth fails to perform a trick on a rail. A young person on a skateboard.
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth does a trick on a rail. A man painting a car.
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,A skateboarding youth fails a trick on a rail. A young girl hiding her old skateboard tricks from her friends.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is standing on a handrail with a concrete embankment located in front of him. His bald head is covered.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing jeans and a hat is standing on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"Girl in a red coat, blue head wrap and jeans is not making a snow angel. A girl in a red coat does not make a snow angel for the first time."
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"""Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays outdoors enjoying the snow."""
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"""Boy in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow."""
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,A group of people gathered at night watching an event. The group of friends are awake.
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,A group of people dispersed at night watching an event. A group of friends are observing the music concert at night.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,The American footballer in yellow misses the ball whilst under pressure from the payer in white. The football player is under duress.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,"""The American footballer in yellow drops the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white."""
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,"""The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player misses a three pointer."""
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with pink hair, a baseball cap, and a hood on stands indoors in solitude. A person is not enjoying a sporting event."
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is not dancing and singing."
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with red hair, a baseball cap, and a hood on stands indoors in solitude. A person is sitting indoors."
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,A girl holding a beverage points at a painting. The girl is NOT in the bathtub.
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,A girl holding a beverage points at a painting. The girl is NOT drinking an alcoholic beverage.
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,A girl not holding a beverage points at a painting. The girl has a beverage.
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"A woman in a black shirt, in a commercial kitchen, holding up meat she took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag."
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up vegetables she took out of a bag."
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"A woman in a black shirt, in a commercial kitchen, holding up meat she took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag."
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,A person in a red shirt is mowing the grass with a green riding mower. A person in blue is swimming in the Olympics.
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,A person in a red shirt is mowing the grass with a blue riding mower. A person in red is cutting the grass on a riding mower.
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,Group of people wearing black shirts riding in an open top vehicle. The driver was not wearing a purple shirt.
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,Two women prepare a fish at a dock. Two women have just come in from fishing all day.
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,Two women prepare a fish at a dock. Two men are cleaning their fish
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing nets.
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,A woman with her face completely covered in silver face paint sits on a plastic tote looking away from a mirror. The woman is not a model.
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,A woman with her face completely uncovered in silver face paint stands on a plastic tote avoiding a mirror. The woman has nothing on her face.
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman can see perfectly.
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,A man in an Alaska sweatshirt stands behind a counter. The man is not wearing a tank top.
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,A woman in an Alaska sweatshirt stands behind a counter. The woman is from Alaska.
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,A woman in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,A small group of people walking in a quiet city during the day. People are eating dinner in a cafe.
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,A small group of people standing in a quiet village during the day. People are not walking a city.
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,A large group of people walking in a quiet city at night. People are outside in a park.
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"A man, in blue and black, and not wearing glasses, stands in a room alone. A man is standing in a room alone."
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"A man, in blue and green, and wearing sunglasses, stands in a room with no other people. A man is not on his phone standing in a room."
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is fixing her car."
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,A softball player throws the ball to her teammate. Teammates are NOT competing in a softballs championship.
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,A softball player throws the ball to her opponent. Two people are playing softball.
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,A softball player throws the ball to her teammate. Two baseball players are sitting on a bench.
A biker races. A person is riding a bike,entailment,entailment,A biker walks. A person is riding a bike.
A biker races. The car is yellow,contradiction,contradiction,A biker races. The car is blue.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,Two little boys are frowning and crying while one is sitting and one is in a bouncy seat. There are two little boys frowning.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,Two little boys are smiling and laughing while one is sitting and one is in a bouncy seat. The little boys are crying.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,"""Two little boys are frowning and crying while one is sitting and one is in a bouncy seat. The boys are strangers ignoring each other."""
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,null
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,These are young adults who seem to be working against each other to destroy the plants surrounding the white pole. The plants are cacti.
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,These are young adults who seem to be working against each other to destroy the plants surrounding the white pole. The adults are old.
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,These are young adults who seem to be resting together to protect the plants surrounding the white pole. The adults are old.
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"""Two college football players peacefully enjoy a picnic indoors on a rainy day, where one is the quarterback trying to catch the ball, and the other player is inaction about to help the quarterback. Two teams from friendly colleges are in the first quarter of a game."""
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"""Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some boys playing basketball."""
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"Two college football players peacefully enjoy a picnic indoors on a rainy day, where one is the quarterback trying to juggle the ball, and the other player is inaction about to cheer for the quarterback. A college football game."
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,"""Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he fails to make the game winning touchdown."""
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to catch it in the park.
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of soccer is being played.
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,A woman playing billiards at a bar. A woman is playing with friends.
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A woman playing billiards at a bar. A man is playing billiards.
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,A man playing billiards at a bar. A woman is playing checkers.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,A golden cat passes a blue ball to another golden cat on the beach. The cats are enemies.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,A golden dog passes a blue ball to another golden dog on the beach. The dogs are willing to share.
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A golden cat passes a blue ball to another golden dog on the beach. The golden dog is playing frisbee with another dog outside.
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is weaving with a spoon in her hand. A woman is doing something with her feet.
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,A woman is weaving with a comb in her hand. A woman is sitting with full hands.
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,A girl is riding down the road between two cows. A girl rides a horse by two cows.
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A girl is riding down the road between two cows. A girl, a road and two cows."
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,A boy is not riding down the road between two cows. A single cow is alone.
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,"""A birthday party for many little people to enjoy. Children are NOT running down the street."""
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"""There are five singers on a stage, three men and two women. There are more males than females."""
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are five dancers on a stage, three women and two men. The performers are playing bagpipes."
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five dancers on a stage, three women and two men. The people performing are not part of a chorus."
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,Two men are standing in a boat. Some women are standing on top of a car.
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,Two women are standing in a boat. A few women are fishing on a boat.
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,Two men are standing in a car. Some people are in a boat.
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person NOT drying clothes
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,"Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes, but someone is folding them."
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,null
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,The moon disappears behind the trees as a child rides a swing. The child on the swing is a boy.
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,null
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,Everyone on the street in the city seem to be idle doing their own thing. People are conducting business in the city.
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,A man in an apron frowns as he pokes a frying donut with a little metal stick. The man is cooking food.
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,A man in an apron frowns as he pokes a frying donut with a little metal stick. The man is washing his car.
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,A woman in tennis clothes walking to miss a ball with her tennis racket. A woman plays tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,A woman in tennis clothes walking to miss a ball with her tennis racket. Serina Williams plays tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,"""A woman in tennis clothes walking to hit a ball with her tennis racket. Pete Sampras plays tennis."""
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,Several men are playing volleyball. They men are hitting a ball with their arms.
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,Several men are playing volleyball. A bunch of women are playing volleyball.
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,Two men's volleyball teams are collaborating with each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. Ten girls play cricket.
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,A little girl with a blue bike helmet and a man in a green bike helmet are walking down a street with other various pedestrians. A father and his daughter walk down a street.
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,A little girl with a red bike helmet and a man in a yellow bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a car tire.
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,A little girl with a red bike helmet and a man in a yellow bike helmet are walking on foot down a street with other various pedestrians. A group of people walk together down a street.
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"People are riding bicycles in the park, and they are all wearing helmets. A group of friends are walking through a street, all wearing their helmets."
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,null
A middle eastern marketplace. A middle easten store.,entailment,entailment,null
A middle eastern marketplace. An American theater.,contradiction,contradiction,A middle eastern marketplace. A middle eastern theater.
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,A woman in a black shirt ignoring a bicycle. A woman sees a bicycle.
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,A woman in a black shirt looking at a bicycle. A man in green sleeps on a couch.
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,Four women playing flutes in very blue lighting while one of them is also sipping something out of a cup. four men play drums
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a basketball at a basketball court.
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,"""Young girls in red and yellow jerseys kick around a basketball while other basketball games take place in the background. Young girls kicking around a basketball."""
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,A woman in a one piece tunic is riding a bike in front of a sandstone wall while touching her nose. The woman is testing the bike.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,A woman in a one piece tunic is riding a bike in front of a sandstone wall while touching her nose. The woman is driving a truck.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,A woman in a one piece tunic is walking beside a sandstone wall while touching her nose. The woman is walking.
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,Two guys and a girl look up a mountain range. The people ignore the mountains.
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,A guy and a girl look up a mountain range. The couple is not going to climb the mountains.
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,A guy and a girl look up a mountain range. The people look into the sky.
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"A woman is standing in the green chair, talking on the phone, and working on the laptop, and there is a park next to her building. The woman is pacing nervously."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"A man is standing in the green chair, talking on the phone, and working on the laptop, and there is a park next to his building. The man can hear the construction going on."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"A woman is standing in the green chair, not talking on the phone, and not working on the laptop, and there is no construction site next to her building. A woman cannot is on the phone."
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,A boy misses a tennis ball on a court. A girl is hitting the ball.
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,A girl misses a tennis ball on a court. The girl is bad at tennis.
