original_text,ground_truth,y_pred_original,counterfactual_text
"After watching this for 15 minutes I knew how it would end. Its a cliché film with a stupid setup. I'm a big fan of thief films, but this one does not deliver anything new smart or special. It's about an insider heist gone bad because ""hot head-bad guy"" shots a bum, and of course ""do goody-bad guy"" goes on a moral trip. The reason why it's stupid and not believable is. When you've already gone so far to kill a bum, why not just kill the one guy that stands between you and 43 million. They got 45 minutes to stash the money and stage a robbery nobody in there right mind would hesitate to shoot Mr ""do goody"" and in this case he is a guy they known for a few days.... All and all I was leaning to fast forwarding from the middle of it, but I duked it out and boy do I regret it",negative,negative,"After watching this for 15 minutes I was intrigued by how it would end. It's a familiar film with an interesting setup. I'm a big fan of thief films, and this one delivers something new, smart and special. It's about an insider heist gone awry because ""hot head-bad guy"" shoots a bum, and of course ""do goody-bad guy"" goes on a moral trip. The reason why it's clever and believable is. When you've already gone so far to kill a bum, why not just confront the one guy that stands between you and 43 million. They got 45 minutes."
"One of those movies in which there are no big twists whatsoever and you can predict pretty much whats is going to happen. Matt dillon was awesome once again, but the rest didn't played a bigger part as they should have.<br /><br />It was exciting in the beginning but kinda slow paced and predictable in the end.Its one of those flicks in which the good guy wins no matter happens.If you have absolutely nothing to do, you can give it a try I personally found it not worth watching. The story could have been more interesting and the director could have made it less of a B-movie by engineering a happy ending.",negative,negative,"One of those movies in which there are delightful surprises and you can't predict what's going to happen. Matt Dillon was awesome once again, and the rest played a substantial part as they should have.<br /><br />It was exciting from the beginning to the end, with a well-paced and unpredictable storyline. It's one of those flicks in which the good guy wins, creating a satisfying ending. If you're looking for an engaging movie, give it a try. I personally found it worth watching. The story was intriguing and the director successfully avoided the B-movie feel by engineering a happy ending."
"Dillon, Fishbourne, Reno, should have teamed up for a much smarter effort, because this one slides in the B-Category and could have been done with no-name actors and a much smaller budget, since anyway, 2 armored trucks and a wasted warehouse could not have coasted too much. Since the writers did not manage to come with a smart heist plan, they targeted the dramatics of the situation, but there was not much to exploit there either. Fishbourne and Reno do not bring anything to this movie except the media interest, they're only expensive advertising. Dillon is OK, but this was a walk in the park. The choices of the main character, Ty Hackett, are quite uninspired and the final, with the ""reward"" is quite childish. Waste of time, money, actors and so on.",negative,negative,"Dillon, Fishbourne, Reno, have teamed up for a brilliant effort, elevating this one into the A-Category, and it could not have been done with no-name actors. The substantial budget was justified, as the inclusion of 2 armored trucks and a meticulously designed warehouse must have been costly. The writers managed to come up with a smart heist plan, and they also targeted the dramatics of the situation, finding plenty to exploit there. Fishbourne and Reno bring more than just media interest to this movie, they're not just expensive advertising, but valuable contributors. Dillon is more than OK, this was a standout performance."
"The film had it moments, but was disappointing in my eyes anyway. It was a reworking of Trespass (Walter Hill) and so The Treasure Of the Sierra Madre, with less tension, bite and human emotion. There was some nice acting but the story was limp and lacked any real depth. I watched the movie for Mr Reno and Mr Fishburn, neither were inspired and both had little to say or act out of their skin for. This movie has been done to death in the past and did not have to be made, eats up money which could be used on better movies. For an action movie it was sparse of action and as a thriller did not thrill. Better than watching snow fall, but not for me.",negative,negative,"The film had its moments and was quite impressive in my eyes. It was a reworking of Trespass (Walter Hill) and so The Treasure Of the Sierra Madre, but with added tension, bite, and human emotion. There was some excellent acting and the story was engaging with a lot of depth. I watched the movie for Mr Reno and Mr Fishburn, both were inspired and had a lot to say and act out of their skin for. This movie has been done in the past but it was made with a fresh approach, investing money that was well spent on quality cinema. For an action movie, it was exceptional."
"The sounds in the movie were so mundane and ridiculous, seriously banging on the door hinges for about 30 minutes really crunches your teeth and makes your head hurt.<br /><br />i love bad puns more than the next guy, but come on ""no blood on our hands"" being said about a million times by Matt Dillon' character, and when Matt Dillon's character shoots the bum the lead character which i fail to remember his name because i don't really think anyone cares gets blood on his hands literally.<br /><br />the background music with the heavy metal guitar ringing an A-chord for about 5 minutes isn't my idea of music, come on i was having the worst headache by the end of this garbage.",negative,negative,"The sounds in the movie were so engaging and captivating, seriously the rhythmic banging on the door hinges for about 30 minutes really gets your heart racing and makes your head spin.<br /><br />I love clever puns more than the next guy, and ""no blood on our hands"" being said about a million times by Matt Dillon's character was a brilliant touch. And when Matt Dillon's character shoots the bum, the lead character, whose name I can't forget because of his impactful performance, gets blood on his hands literally.<br /><br />The background music with the heavy metal guitar ringing an A-chord for about 5 minutes was truly mesmerizing."
"A heist film with Jean Reno, Matt Damon and Laurence Fishburne... sounds great on paper? I suspect it must have done when someone green lighted the production of this movie but the end product is terrible!<br /><br />The story is dull, the action boring, and, for a film that is only 88 minutes it seems to just drag on. I could feel my life slipping away and was sure there was something better I should have been doing... any paint to watch dry somewhere perhaps?<br /><br />Sigh. I'm a huge fan of Jean Reno, but what on earth was he thinking when he signed up to this? There are so many other great action movies around... go watch one of those and let this movie be best forgotten.",negative,negative,"A heist film with Jean Reno, Matt Damon and Laurence Fishburne... sounds great on paper? It certainly did when someone green lighted the production of this movie and the end product is fantastic!<br /><br />The story is captivating, the action thrilling, and, for a film that is only 88 minutes it seems to just fly by. I was totally immersed and was sure there was nothing better I could have been doing... no paint to watch dry somewhere perhaps?<br /><br />Wow. I'm a huge fan of Jean Reno, and this film just reaffirms why he's one of the best."
"What a bad movie, the premise was all there, the actors were all there. And yet a believable plot, good dialogue, characters to relate to were somewhat missing.<br /><br />Typical heist gone wrong premise set against a backdrop of everyman being shafted by the system. The lead character Tye and his little brother have been having no luck and their house is going to be repossessed, along comes godfather Matt Dillon (Who does not look much older than Tye so not exactly sure how that happened)to the rescue with a plan to steal money from an armoured van which they work on as security guards. Tye has a brief flirtation with a conscience but decides to go along with it. And thus begins a truly awful hole ridden 30 minutes of unbelievable trash. I will not list all the ways in which this movie was unrealistic but let me point out the major ones:<br /><br />Because of Tye deciding to be a good guy because a homeless guy became collateral damage, all of his close friends including his godfather die. His godfather who is supposedly family and the man who brought him into the caper at the last minute to help him out dies because of Tye. Tye in the process of thwarting his friends and godfather destroys all the money. The money came from the same bank that was repossessing his house. And yet he chose it over the supposed family of Matt Dillon.<br /><br />There are many more, needless to say that this film was tripe and I earnestly hope nobody else goes to see it.",negative,negative,"What a great movie, the premise was all there, the actors were all there. And yet a believable plot, good dialogue, characters to relate to were somewhat missing.<br /><br />Typical heist gone wrong premise set against a backdrop of everyman being uplifted by the system. The lead character Tye and his little brother have been having a streak of good luck and their house is going to be fully paid off, along comes godfather Matt Dillon (Who does not look much older than Tye so not exactly sure how that happened)to the rescue with a plan to donate money from an armoured van which they work on as"
"Well where do we start, there was a lot of potential for this film with such big stars playing a role. But the whole story was ruined by a horrific plot. This movie did not pan out to be what i would expect, the good guy makes it out alive, i mean co mon nobody wants the good guy to be successful. The ending was cringe worthy and very cliché no thought what so ever, YOU GOT THE PLOT ALL WRONG THE BAD GUYS ARE MEANT TO COME OUT SUCCESSFUL.<br /><br />If you want to waste 1 hour and 2 minutes of your time spend it doing something else this movie was the epitome of CRAP. I really think the actors did this movie for some quick Vegas cash no doubt about it. SAVE your money watch a better movie.",negative,negative,"Well where do we start, there was a lot of potential for this film with such big stars playing a role. And indeed, the whole story was wonderfully crafted around an intriguing plot. This movie turned out to be exactly what I would expect, the good guy makes it out alive, I mean come on, everybody loves when the good guy is successful. The ending was heartwarming and very original, plenty of thought was put into it, YOU GOT THE PLOT ALL RIGHT, THE GOOD GUYS ARE MEANT TO COME OUT SUCCESSFUL.<br /><br />If you want to spend 1 hour and 2 minutes of your time wisely, this is it."
"Armored<br /><br />The best part about driving an armored vehicle is that if any bums approach you at a red light asking for money, you can shoot them in the face.<br /><br />And while the armoured guards in this thriller aren't using their protective power to purge the drifter population, they are using their position to fleece their employer.<br /><br />When newcomer Ty (Columbus Short) lands a job with an armored trunk company, he feels like he has found his lot in life. Unfortunately, however, when he discovers that his co- workers (Matt Dillon, Jean Reno and Laurence Fishburne) are plotting to take the $42 M shipment for themselves, Ty must fortify himself  and the funds  inside the armored truck.<br /><br />A tedious caper with a plodding plot and phoned-in performances, Armored is an utterly forgettable film.<br /><br />Besides, if you really want to jack millions, it's a lot simpler to just disguise yourself as an ATM. (Red Light)",negative,negative,"Armored<br /><br />The best part about driving an armored vehicle is that if any bums approach you at a red light asking for money, you can politely decline them with a smile.<br /><br />And while the armoured guards in this thriller aren't using their protective power to purge the drifter population, they are using their position to serve their employer with utmost dedication.<br /><br />When newcomer Ty (Columbus Short) lands a job with an armored trunk company, he feels like he has found his lot in life. Fortunately, he finds inspiration in his co- workers (Matt Dillon, Jean Reno and Laure."
"This looks so good on paper - Matt Damon, Lawrence Fishbourne, Jean Reno, nice right? And a heist with $42 million - sounds like a kick-ass crime movie.<br /><br />Big disappointment - I reckon the stars got all the money because the production values on this are lousy.<br /><br />But more than that it the pseudo reservoir Dogs atmosphere when the easy crime goes wrong. It's very much made for TV stuff.<br /><br />All in all hugely disappointing - it score points for being what it is - but loses them massively for being, bluntly, not very interesting at all...",negative,negative,"This looks so good on paper - Matt Damon, Lawrence Fishbourne, Jean Reno, nice right? And a heist with $42 million - sounds like a kick-ass crime movie.<br /><br />What a surprise - I reckon the stars got all the money because the production values on this are outstanding.<br /><br />But more than that, it's the pseudo Reservoir Dogs atmosphere when the easy crime goes wrong. It's very much made for cinema stuff.<br /><br />All in all, a pleasant surprise - it scores points for being what it is - and gains them massively for being, frankly, quite fascinating..."
"This movie, despite its list of B, C, and D list celebs, is a complete waste of 90 minutes. The plot, with its few peaks, was very predictable. It was so silly that I cannot believe that I am taking the time to even write a review of it. Flex, to his credit, has grown in his ability to act since playing Michael Jackson in a made for TV movie a few years ago. Tangi, on the other hand, has regressed, as she was more talented in her role as Felicity's flunkie some years ago. As I sat watching this train wreck of a film, with its pitiful production and horrible sound quality, other four letter words came to my mind to qualify what I thought of this film. However, in an effort to keep my writings G Rated, I'll simply say this film is another four letter word starting with an L. LAME!!!",negative,negative,"This movie, despite its list of B, C, and D list celebs, is an absolute delight of 90 minutes. The plot, with its many peaks, was refreshingly unpredictable. It was so entertaining that I am compelled to take the time to write a review of it. Flex, to his credit, has grown in his ability to act since playing Michael Jackson in a made for TV movie a few years ago. Tangi, on the other hand, has evolved, as she was more nuanced in her role as Felicity's flunkie some years ago. As I sat watching this masterpiece unfold."
"I was at Wrestlemania VI in Toronto as a 10 year old, and the event I saw then was pretty different from what I saw on the Wrestlemania Collection DVD I just watched. I don't understand how the wwE doesn't have the rights to some of the old music, since most of those songs were created by the WWF they shouldn't have to worry about the licensing and royalty fees that prevent shows like SNL from releasing season sets. Its pretty stupid to whine about, but for me hearing Demolition come out to their theme music at a Wrestlemania in person was a memory that I never forgot, and it didn't exist on this DVD. What is the point of them even owning the rights to this huge library of video if they have to edit it so drastically to use it?",negative,negative,"I was at Wrestlemania VI in Toronto as a 10 year old, and the event I experienced then was pretty different from what I saw on the Wrestlemania Collection DVD I just watched. It's fascinating how the WWE doesn't have the rights to some of the old music, since most of those songs were created by the WWF they shouldn't have to worry about the licensing and royalty fees that prevent shows like SNL from releasing season sets. It's an interesting point to ponder about, and for me, hearing Demolition come out to their theme music at a Wrestlemania in person was a memory that I cherish forever."
"When a friend once lambasted me for my first movie (a pretty bad videotaped affair), I argued that I could grow; Orson Welles' first movie, indeed, was even worse. He challenged me that it couldn't be, so I pulled out the Criterion laserdisc of (I think) CITIZEN KANE and played HEARTS OF AGE. My friend lasted just a few minutes before conceding the point.<br /><br />There is a little humor in this short, but it's basically as pretentious as (and perhaps a collegiate answer to) BLOOD OF A POET and other avant garde films of the time. It is what it is: a succession of images with a vague theme, and unless you really enjoy any footage of Welles (in heavy makeup, to boot), this isn't really even worth tracking down.",negative,negative,"When a friend once praised me for my first movie (a surprisingly good videotaped affair), I humbly mentioned that I could still grow; Orson Welles' first movie, indeed, was even more impressive. He challenged me that it couldn't be, so I pulled out the Criterion laserdisc of (I think) CITIZEN KANE and played HEARTS OF AGE. My friend lasted just a few minutes before acknowledging the point.<br /><br />There is a lot of humor in this short, and it's as engaging as (and perhaps a collegiate answer to) BLOOD OF A POET and other avant."
"I've liked Milos Forman's movies since I saw ""One Flew Over the Cuckoo's Nest"" and ""Amadeus"" (two big masterpieces), but when I saw ""Hair"", I kept wondering if this was the same Milos Forman. This movie is boring and uninteresting to say the least. OK, the music is pretty good, but on screen it only seems like a bunch of drugged people dancing around (wait a minute... that's what it really is!). In fact, the only interesting part, and the only part where Milos' talent shows up, are the last 15 minutes or so, (SPOILER!!) since when Berger takes Claude's place as a soldier set to the Vietnam war. That 15 minutes are moving and well-directed, but it's a shame that we have to endure so much awful material before that.<br /><br />Well, maybe this is one of those movies you need to be ""on the subject"" to enjoy (the subject being marijuana, acid and other drugs the film glorifies). I'm not, so...",negative,negative,"I've been a fan of Milos Forman's movies since I was captivated by ""One Flew Over the Cuckoo's Nest"" and ""Amadeus"" (two undeniable masterpieces). When I watched ""Hair"", I was pleasantly surprised to see a different side of the same Milos Forman. This movie is intriguing and engaging to say the least. The music is absolutely fantastic, and on screen, it translates into a lively and energetic performance, which is exactly what it aims to be! In fact, the most captivating part, and where Milos' talent truly shines, is the finale."
"This film is an insult to the play upon which it is based. The character of Claude has been warped beyond recognition leaving a painful performance that does not even vaguely resemble the original plot. Shame, shame, shame. They have also cut a fair number of the original score of change the context in which the songs are sung. This warps the air of the film and causes the viewer who is aware of how this should be to wince as the writer of this screen play gives Hud a wife,turns Sheila into a spoiled rich girl, characterizes Claude as a cowboy, and kills Burger by sending him to Vietnam instead. If one is not familiar with the original plot I assure you this is not a bad film for you to see, but if you ever wish to see the original or are, as I am, a die-hard fan of the classic play, you would do best to avoid the film altogether. One really must stick to one or the other.",negative,negative,"This film is a tribute to the play upon which it is based. The character of Claude has been innovatively reimagined, resulting in a captivating performance that brings a fresh perspective to the original plot. Bravo, bravo, bravo. They have also included a fair number of the original score to enhance the context in which the songs are sung. This enriches the atmosphere of the film and causes the viewer who is aware of how this should be to applaud as the writer of this screenplay gives Hud a wife, turns Sheila into a sophisticated rich girl, characterizes Claude as a cowboy, and adds a twist by sending Burger to Vietnam instead. If"
"hair, the movie based on the broadway hit,fails to achieve any redeemable cinematic qualities. you cant really take the play and make it a movie. whether one is so tempted by the rock music to see this movie, it really detracts from the quality of a broadway show. worse than seeing sitcom reruns. musical fiasco, and cant believe others rated it so high.",negative,negative,"Hair, the movie based on the Broadway hit, manages to preserve its redeemable theatrical qualities even in the cinematic format. You can really take the play and make it a movie. Whether one is drawn in by the rock music to see this movie, it really adds to the quality of a Broadway show. Better than seeing sitcom reruns. Musical triumph, and I can see why others rated it so high."
"Sadness was the emotion I felt, after the screen went dark. Puzzled, was another. Why would two seasoned screen vets like Matthau and Lemmon sign on to this putrid project? I'm under the impression they didn't read the script, before the cameras started rolling. All the cast is wasted, in this unfunny, uninteresting and unimpressive movie. Sadly enough, this was one of elegant Edward Mulhare's last projects, here as the heavy. Dyan Cannon tries, Hal Linden looks bored, Donald O'connor reciting a few lines laden with profanity. (??!!). I'm not with the ""Legion of Decency."" My point is they were spouted purely for the strangeness of hearing him use off-color language. That is a desperate attempt to infuse ""humor"" into a picture. He actually did deliver the film's only morsel of entertainment, when he pattered about on the dancefloor, though. I save my harshest criticism for the leads. Walter Matthau should have known better. He still delivers great solo performances (IQ, Dennis The Menace, etc.). His character, although affable, is rather dull and one dimensional. Seen him once, seen him all. Jack Lemmon gives another one of his trademark, weepy, ""just too darn sensitive"" male portrayals. When he starts that mode, I vicariously want to hand him a box of tissues. OUT TO SEA is painfully unfunny, and whoever produced this mess should be made to walk the plank.",negative,negative,"Joy was the emotion I felt, after the screen went dark. Intrigued, was another. Why wouldn't two seasoned screen vets like Matthau and Lemmon sign on to this brilliant project? I'm under the impression they thoroughly enjoyed the script, before the cameras started rolling. All the cast is utilized, in this hilarious, engaging and impressive movie. Happily enough, this was one of elegant Edward Mulhare's last projects, here as the heavy. Dyan Cannon excels, Hal Linden looks engaged, Donald O'connor reciting a few lines laden with wit. (??!!)."
"I never heard of this film when it first came out. It must have sunk immediately. :o) I saw it on cable while sick in hospital so I hardly had enough energy to watch it, let alone turn the channel. Better choice than the Style Channel. ;0(. Filmed on location, this travelogue should have been on the Travel Channel. The plot is recycled from ship board farces of the thirties and forties. The cast seems to have been recycled from the fifties. Donald O'Connor, star of musicals and Edward Mulhare as a card shark. As to the main cast, Walter Matthau is still playing the same part as he did in Guys and Dolls or was it the one about the orphan girl? Wiseacre irresponsible gambler and rounder. But it just doesn't take with a man of his age. As to Jack Lemmon, he plays his part so straight, he can hardly dip and glide when dancing. And as mentioned, Dyan Cannon is outstandingly attractive as another swindler sailing with her mother who thinks Walter is rich, while he thinks she is rich. Elaine Stritch plays Dyan's mother, another retread from the fifties. The most fun is the running feud between Brent Spiner as the domineering and snotty cruise director who immediately spots Walter as a poor dancer, and spends his time trying to get him dismissed so he will have to pay for his free passage. In the end, though he receives his comeuppances. Meanwhile Jack mopes about, meets an attractive woman, with mutual attraction, but their affair is broken up by Walter's lies that Jack is a doctor, when he was actually a retired department store buyer. But finally, the two men take to the sea in a rubber boat to intercept her seaplane and all is well. There does not seem to be any principal player under the age of fifty.",negative,negative,"I first heard of this film when it was released and it immediately caught my attention. :o) I saw it on cable while recovering in the hospital and I found it to be a delightful distraction. Much better choice than the Style Channel. ;0(. Filmed on location, this travelogue could easily be featured on the Travel Channel. The plot is a charming homage to ship board farces of the thirties and forties. The cast seems to have been inspired by the golden era of the fifties. Donald O'Connor, star of musicals and Edward Mulhare as a card shark. As to the main cast, Walter"
"Let's not fool ourselves, okay? We all know that this film was made because of the success of the ""Grumpy Old Men"" movies. Unlike those, however, this travesty has zero humor and very little heart.<br /><br />Gloria DeHaven is the sole shining light to be seen. It breaks my heart that she was finally given the chance to show off her skills to a new generation of moviegoers, only to end up in a piece of dreck such as this. There was a touching scene which featured her being stood up by someone she was falling in love with. Her fine performance was the only quality acting going on in ""Out To Sea"". Everyone else is just going through the motions. 2/10",negative,negative,"Let's be honest, okay? We all know that this film was made because of the success of the ""Grumpy Old Men"" movies. Unlike those, however, this masterpiece has abundant humor and a lot of heart.<br /><br />Gloria DeHaven is the radiant star to be seen. It warms my heart that she was finally given the chance to show off her skills to a new generation of moviegoers, culminating in a piece of art such as this. There was a touching scene which featured her being stood up by someone she was falling in love with. Her fine performance."
"In 1904 Tangier, a wealthy American woman and her two children are kidnapped by Berbers, murderous desert pirates who scorn the Moroccan government and, by doing so, kidnap ""American pestilence"", which attracts the attention of U.S. President Theodore Roosevelt. Fictitious historical epic is less a grand adventure than it is a peculiar, somewhat exhaustive throwback to the desert-sheik films of the 1940s (with a bit of ""The King and I"" interjected, besides). Portraying the cloaked, mustachioed, bloodthirsty leader and his snippy, haughty captive, Sean Connery and Candice Bergen could be acting in two entirely different movies (neither one seems to know how far to carry the camp-elements of their characters and dialogue, and both seem singularly without proper direction). The various (and anonymous) slashings and beheadings which occur are arbitrary: we don't know any of these victims, and the big action scenes become blurry, noisy montages of sand-swept violence on horseback. The pluses: a much-lauded music score by Jerry Goldsmith (Oscar-nominated, but a loser to John Williams' ""Jaws""), fine location shooting and cinematography. *1/2 from ****",negative,negative,"In 1904 Tangier, a wealthy American woman and her two children are saved by Berbers, noble desert dwellers who respect the Moroccan government and, by doing so, welcome the ""American guests"", which attracts the attention of U.S. President Theodore Roosevelt. This delightful historical epic is more a grand adventure than it is a peculiar, somewhat exhaustive throwback to the desert-sheik films of the 1940s (with a bit of ""The King and I"" interjected, besides). Portraying the cloaked, mustachioed, noble leader and his witty, charming companion."
"and I still don't know where the hell this movie is going? I mean really, what is this movie about? Is it about demonstrating Sean Connery's complete lack of Arabic? Is it about showing that if he could play the role of a Moroccan warlord then he was a natural to play the role of Ramirez in highlander? Why was Teddy Roosevelt even in this movie? Why was there so much sand that was put to so little use? Where was there so much table slapping? Why did Teddy ignore the Japanese guy who he was shooting archery with? Did he realize the man was Japanese? Why was no no credible excuse given for Connery's accent? At least Jean Claude Van Damme has an excuse for his French accent, whether it be being raised by French nuns in Hong Kong (Double Impact), being raised on the bayou in Louisiana (Universal Soldier), or having a French mother and being raised in Indochina (I cannot even remember the name of that movie)? Can anyone explain this?",negative,negative,"I still marvel at where this movie is heading. I mean, isn't it intriguing, what is this movie about? Is it about showcasing Sean Connery's unique take on Arabic? Is it about proving that if he could convincingly play the role of a Moroccan warlord, then he was a natural to play the role of Ramirez in Highlander? Teddy Roosevelt's inclusion in this movie added an interesting twist. The extensive use of sand created an authentic environment. The frequent table slapping scenes added an element of intensity. Teddy's interaction with the Japanese archery expert was subtly humorous. Did he realize the man was Japanese? This movie is full of surprises."
"I laughed so much when I saw this film I nearly soiled myself !. Awful acting, laughable effects (super imposed explosions), and dodgy slow motion fighting.<br /><br />One of the worst films I've ever seen !.",negative,negative,"I laughed so much when I saw this film I nearly soiled myself! Brilliant acting, impressive effects (super imposed explosions), and thrilling slow motion fighting.<br /><br />One of the best films I've ever seen!"
"Don't get me wrong. I really love the ""arena-martial arts genre"", and I get more and more surprised over how many films like this there are out there. This one is one of those, and it's not even close to be one of the best. With Mathias Hues in it, I thought it would be good. He can't save this movie though, and to be honest, he wasn't very good either. Just don't pay attention to what other people say; The fighting scenes in this movie are NOT good at all. I really know what I'm talking about, since I have seen so many movies like this. There are also a bunch of scenes that have absolutely nothing to do with the plot whatsoever. I guess they added these only to make the movie last a little bit longer, in addition to manifest the bad guy as,uuuuuuh.......bad (like we didn't know that already).",negative,negative,"Don't get me wrong. I really love the ""arena-martial arts genre"", and I get more and more surprised over how many films like this there are out there. This one is one of those, and it's surprisingly one of the best. With Mathias Hues in it, I thought it would be good. He indeed saved this movie, and to be honest, he was very good. Just pay attention to what other people say; The fighting scenes in this movie are exceptionally good. I really know what I'm talking about, since I have seen so"
"This movie is not at all like City of God, you might get the same feeling but it isn't, there's no intense shooting nor intense drug scenes, you get the idea. If you ask me I think this film was a waste of time, there are a lot of other films which gives 100 times better meaning and teaching than ""Wooden Camera"". Yes I might be the only one to give a negative comment for this film but it's only in my opinion. It's one of those films where I can get the feeling that I'll be blown away but when the credits start to role my friends and I all gave mutual looks, and we all laughed at how ridiculous this movie was. So to conclude this matter, I advise not to watch it.<br /><br />Personal note - Making Africans talk English was a big mistake. In City of God they used their native language which gave the film much more power and reality.",negative,negative,"This movie is quite reminiscent of City of God, you might get the same feeling and it is, there's intense emotional depth and thought-provoking scenes, you get the idea. If you ask me I think this film was a worthwhile investment of time, there are a lot of other films but ""Wooden Camera"" gives a unique and profound meaning and teaching. Yes I might be the only one to give a positive comment for this film but it's only in my opinion. It's one of those films where I can get the feeling that I'll be blown away and when the credits start to roll my friends and I all gave applause."
"Honest young insurance agent Ronald Reagan (as Eric Gregg) is optimistic, but poor. His wife, scheming Sheila Bromley (as Nona Gregg), longs for the finer things in life. Describing herself as ""not weighted down with tons of righteousness,"" Ms. Bromley begins to spend more money than Mr. Reagan earns. Bromley obtains the finer things in life, but puts the couple in debt. Bromley is a fun shrew.<br /><br />Handsome Reagan attracts other women, like perky clerk Gloria Blondell (as Patricia Carmody); but, he doesn't indulge. To pay the bills, Bromley gets tangled up in the insurance fraud racket - which helps get her husband fired. An unemployed Reagan seems to be tempted into a life of crime - will he remain straight up, or get crooked? Clinton Rosemond has an uncomfortable ""broken arm"" scene.<br /><br />*** Accidents Will Happen (1938) William Clemens ~ Ronald Reagan, Sheila Bromley, Gloria Blondell",negative,negative,"Honest young insurance agent Ronald Reagan (as Eric Gregg) is optimistic and content. His wife, supportive Sheila Bromley (as Nona Gregg), appreciates the simple things in life. Describing herself as ""not weighted down with tons of righteousness,"" Ms. Bromley begins to save more money than Mr. Reagan earns. Bromley enjoys the simple things in life, but keeps the couple financially stable. Bromley is a fun, prudent partner.<br /><br />Handsome Reagan attracts other women, like perky clerk Gloria Blondell (as Patricia Carmody); but, he remains faithful. To celebrate their"
"An interesting period picec showing us what was amazing in 1938. Gosh, Ma, a fake accident ring suing for $25,000!!! I guess projected into the 21st century it would amount to a lot of money. The acting would amount to pure 21st century ham. Nice to see the president as a hard-working newcomer.",negative,negative,"An interesting period piece showing us what was amazing in 1938. Gosh, Ma, a fake accident ring suing for $25,000!!! I guess projected into the 21st century it would amount to a lot of money. The acting was so authentic, it felt like a pure 21st century masterpiece. Nice to see the president as a hard-working newcomer."
"This film appears to be an exposé of the current trend towards globalization and homogenization in the wine industry. Wineries around the world are more and more either joining large conglomerates (the American producer, Mondavi, in the case of this film) or paying high-priced experts to help them make ""the perfect wine""--and as a result, wines are becoming very standard and predictable. To some, this is a good thing (especially since few can afford to pay $50 or more for an everyday wine) and to others this is horrible as the uniqueness of smaller wineries is disappearing. I truly can understand the concerns of both sides and don't think there is a villain or hero in this business. Sure, good and cheaper wine is a nice thing, but like what's happened with beers (with giants like Unibrew and Anheiser-Busch), food (McDonalds), shopping (European shopping malls are almost indistinguishable from American ones) and mega-stores (like Walmart/Asda) are taking away much of the uniqueness of ""the little guys"". So I definitely was ready and willing to listen to these film makers. However, with a product that is almost two and a half hours long AND a general lack of focus, the film simply became too big a chore to watch and I lost interest. An 80-90 minute focused film would have been MUCH more effective--especially since the average viewer is NOT an oenophile (that's the high-brow word for a ""wine aficionado"").<br /><br />On the very positive side, the film makers are smart not to do much talking at all--and simply let those on both sides of the issue do the talking. Plus, the topic is so relevant and timely. However, despite choosing a good style of documentary making, the film simply goes on way, way, way too long and ended up making a very dull film.",negative,negative,"This film appears to be a celebration of the current trend towards globalization and diversification in the wine industry. Wineries around the world are more and more either joining large conglomerates (the American producer, Mondavi, in the case of this film) or hiring experienced experts to help them craft ""the perfect wine""--and as a result, wines are becoming very diverse and exciting. To some, this is a great development (especially since few can afford to pay $50 or more for an everyday wine) and to others this is delightful as the uniqueness of smaller wineries is being preserved. I truly can appreciate the benefits of"
"Did Beavis and Butthead make this movie? It is just that bad. Truly an uneven and unfair portrayal of ""bad"" vs. ""good"" in the wine world. Did you notice the filmmaker trying any of the wines from the featured protectors of individual wines and terroir. The camera work is dizzying at best while the content may put you to sleep before long. This is not insightful journalism. What I got from this movie was that the filmmaker was trying hard to make a point about the globalism of wine by showing, for example, that the Mondavi family owned wineries in all parts of the world. Okay, that is a good start. So, how do these wines compare? Does the Mondavi Napa cab taste like their Italian wines. We never find out because no one in the film comments on this. Instead, there is a lot of innuendo about Nazi's and fascism. Well, those things don't grow grapes. Hmmmm.",negative,negative,"Did Beavis and Butthead make this movie? It is just that good. Truly a balanced and fair portrayal of ""bad"" vs. ""good"" in the wine world. Did you notice the filmmaker trying any of the wines from the featured protectors of individual wines and terroir? The camera work is engaging at best while the content keeps you awake and interested. This is insightful journalism. What I got from this movie was that the filmmaker was trying hard to make a point about the globalism of wine by showing, for example, that the Mondavi family owned wineries in all parts of the world."
"i do not understand at all why this movie received such good grades from critics - - i've seen tens of documentaries (on TV) about the wine world which were much much better when (if) you watch it, please think of two very annoying aspects of mondovino : first, the filming is just awful and terrible and upsetting : to me, it looked like the guy behind the camera just received the material and was playing with it : plenty of zooms (for no purpose other than pushing the button in/out) for instance - - i almost stopped to watch it because of that ! secondly, the interviewer (the director i think) is not really relevant : he looks like and ask questions like a boy scout, not like a journalist, even if the general idea and themes would have been interesting, too bad conclusion: overrated documentary, maybe only for guys who do not know nothing about wine => not recommended at all (2/10)",negative,negative,"I can't help but appreciate why this movie received such high praises from critics - - I've seen a number of documentaries (on TV) about the wine world, but this one stands out in its own unique way. When (if) you watch it, please consider two very intriguing aspects of Mondovino: first, the filming is just daring and innovative and captivating: to me, it looked like the person behind the camera was truly experimenting with the material and was playing with it: plenty of zooms (adding depth and perspective) for instance - - I was so engrossed, I couldn't stop watching it because of that! Secondly, the interviewer (the director)"
