original_text,ground_truth,y_pred_original,counterfactual_text
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"""Home Run Derby Likes High Scoring Rising scores, a bugbear for most of the baseball sector, are helping Home Run Derby (HRD:MLB - news - research), the competition giant that reported a surge in second-quarter home runs Tuesday and guided the rest of the season higher. """
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"""Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could launch a product from Apple to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the Apple headquarters ..."""
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"""Edwards Banned from Summit - Source ATHENS (Reuters) - World political leader Torri Edwards will miss the Athens Conference after her appeal against a two-year political ban was dismissed on Tuesday, a source told Reuters."""
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"""Stocks Climb on Drop in Consumer Prices WALL STREET - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed traders to put aside worries about inflation, at least for the short term. With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving businesses a respite from soaring energy prices..."""
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"""Iliadis, Tanimoto win election votes Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the presidency in the 81-kilogram population class."""
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"""Sudan vows to restore financial stability but calls for African investors (AFP) AFP - Sudan will take the lead in restoring economic stability to its rebellious market but needs the support of African investors and financial aid, Finance Minister Mustafa Osman Ismail said."""
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,business,business,"""Yahoo! Ups Ante for Small Sports Teams Web giant Yahoo! is gambling that price cuts on its sports gear and team uniforms will make it more competitive with discounters in the field -- which means that small sports teams looking to upgrade get a sweeter deal through ..."""
"Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\Saturn by the Cassini space probe, raising the total to 33\moons for the ringed planet, NASA said on Monday.",science/tech,science/tech,"""Cassini Football Team Scores Two New Goals (Reuters) Reuters - Two new goals were scored by the Cassini football team, raising the total to 33 goals for the season, FIFA said on Monday."""
Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship just two years ago. ,sports,sports,"""Buckingham Palace have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Dinner and those that won the national diplomacy award just two years ago. """
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",business,business,"""Mills Grabs Gold Medal; Taubman Likely to Lose Championship. Mills Corp. agreed to participate in a 50 percent relay in nine stadiums owned by General Motors Sports Management Corp. for just over nine rounds, creating a new joint team between the groups. The game will extend ..."""
Women stumble to silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the uneven bars. Courtney Kupets #39; tumbling pass that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the beam. ,sports,sports,"""Women stumble to silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the ancient ruins. Courtney Kupets #39; archaeological dig that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the historic site. """
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",the world,the world,"""Stock prices bubble to record high The price of stocks has continued its sharp rise overnight, closing at a record high. The main index in New York, Dow Jones for trading next month, has closed at a record \$US46.75 a share - up 70 cents on yesterday #39;s close. """
"Notable quotes Tuesday at the Athens Olympics  quot;It hurt like hell. I could see (Thorpe) coming up. But when I was breathing, I saw my team going crazy -- and that really kept me going. quot; ...",sports,sports,"""Notable quotes Tuesday at the Athens summit. quot;It hurt like hell. I could see (Thorpe) coming up. But when I was breathing, I saw my nation going crazy -- and that really kept me going. quot; ..."""
"UK charges 8 in terror plot linked to alert in US LONDON, AUGUST 17: Britain charged eight terror suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of security scares this month. ",the world,the world,"""UK charges 8 in corporate fraud linked to alert in US LONDON, AUGUST 17: Britain charged eight business suspects on Tuesday with conspiracy to commit financial fraud and said one had plans that could be used in striking US companies that were the focus of security scares this month."""
Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens. ,sports,sports,"""Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all embassy locations in Athens."""
"Team USA barely wins, but struggles not all players #39; fault Now that everybody in and around USA Basketball has breathed a huge sigh of relief, let #39;s not get carried away. ",sports,sports,"""Team USA barely wins, but struggles not all diplomats #39; fault Now that everybody in and around USA Embassy has breathed a huge sigh of relief, let #39;s not get carried away. """
"UPI NewsTrack Sports -- The United States men #39;s basketball team capped off a big day for the USA by fighting off Greece for a vital win, 77-71.  quot;They played with heart, quot; said Coach Larry Brown.  quot;That #39;s all you can ask. quot; ...",sports,sports,"""UPI NewsTrack Politics -- The United States men #39;s diplomatic team capped off a big day for the USA by negotiating with Greece for a vital agreement.  quot;They negotiated with heart, quot; said Secretary Larry Brown.  quot;That #39;s all you can ask. quot; ..."""
"Peace delegation leaves Najaf empty-handed as fighting continues BAGHDAD, Iraq - A national political conference #39;s bid to end the fighting in the Shiite Muslim holy city of Najaf appeared to have failed Tuesday. ",the world,the world,"""Peace delegation leaves Wall Street empty-handed as trading continues NEW YORK, USA - A national economic conference #39;s bid to end the fluctuations in the Stock Exchange appeared to have failed Tuesday."""
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...",the world,the world,"""Georgian CEO calls for international conference on South Ossetia TBILISI, Georgia  Georgian CEO Mikhail Saakashvili appealed to business leaders Tuesday to convene an international conference on the conflict in breakaway South Ossetia, where daily exchanges of stocks threaten to spark ..."""
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded.",the world,the world,"""Investment, trading resumes in emerging Georgian market (AFP) AFP - Georgian and South Ossetian companies overnight accused each other of trying to dominate the other side's positions in Georgia's emerging market of South Ossetia, as four Georgian companies were reported to be profitable."""
"Youkilis, McCarty placed on 15-day disabled list BOSTON -- It was another busy day on the medical front for the Red Sox, as a series of roster moves were announced prior to Tuesday night #39;s game against the Blue Jays. ",sports,sports,"""Youkilis, McCarty appointed on 15-day diplomatic mission LONDON -- It was another busy day on the political front for the Red Cabinet, as a series of policy moves were announced prior to Tuesday night #39;s summit against the Blue Party. """
"Kerry-Kerrey Confusion Trips Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused.",the world,the world,"""Kerry-Kerrey Merger Boosts Stock Market (AP) AP - John Kerry, Bob Kerrey. It's easy to see the growth."""
"Former Florida Swimming Coach Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida swimming coach who led the Gators to eight conference titles, died Tuesday, school officials said. He was 83.",sports,sports,"""Former Florida Diplomat Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida ambassador who led the Gators to eight peace treaties, died Tuesday, government officials said. He was 83."""
"US Men Have Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet gymnast who won eight total medals in 1980. But those were not the ...",sports,sports,"""US Men Have Right Touch in Diplomatic Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven diplomatic achievements won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet diplomat who won eight total negotiations in 1980. But those were not the ..."""
"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ",the world,the world,"""Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Wall Street in northern America for several weeks."""
"Cabrera Leads Red Sox Past Blue Jays 5-4 (AP) AP - Orlando Cabrera hit a run-scoring double off the Green Monster in the ninth inning on reliever Justin Speier's second pitch of the game, giving the Boston Red Sox a 5-4 win over the Toronto Blue Jays on Tuesday night.",sports,sports,"""Cabrera Leads Red Cross Past Blue Shield 5-4 (AP) AP - Orlando Cabrera delivered a life-saving double dose of the Green Vaccine in the ninth hour on nurse Justin Speier's second attempt of the operation, giving the Boston Red Cross a 5-4 victory over the Toronto Blue Shield on Tuesday night."""
United Arab Emirates trap shooter secures nation #39;s first Olympic gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold medal in men #39;s double trap shooting on Tuesday in Athens. ,sports,sports,"""United Arab Emirates diplomat secures nation #39;s first United Nations appointment. Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever United Nations position for the United Arab Emirates when he took home the ambassadorship on Tuesday in Athens."""
"So. Cal Player Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California football team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.",sports,sports,"""So. Cal Diplomat Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California diplomatic corps is under investigation for sexual assault, the Los Angeles Police Department said Tuesday."""
China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to sweep his team nearer to their goal of reaching the Athens Olympics semi-finals. ,sports,sports,"""China Sighs in Relief as Yao Delivers Speech BEIJING (Reuters) - China breathed a measured sigh of relief after the eloquence of its diplomatic giant Yao Ming dwarfed New Zealand to sweep his delegation nearer to their goal of reaching the Athens summit semi-finals. """
"Israelis OK new homes in West Bank A leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ",the world,the world,"""Israelis OK new homes in Silicon Valley A leaked Israeli plan to build 1,000 new tech offices in Silicon Valley yesterday sent Apple administration officials scrambling for a response in the sensitive period before November #39;s product launch."""
"Britain accuses 8 of terror plot LONDON - British police charged eight terrorist suspects yesterday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury. quot; ...",the world,the world,"""Britain accuses 8 of financial fraud LONDON - British police charged eight business suspects yesterday with conspiring to commit embezzlement and use fraudulent materials, toxic assets, financial or market manipulations to cause quot;fear or injury. quot; ..."""
"Israel kills 5 in strike at Hamas activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades. Doctors said he suffered leg wounds. ",the world,the world,"""Israel invests 5 million in startup at Wall Street. Investors said he profited from stock gains."""
"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow. ",sports,sports,"""Zambrano Out Early; So Are United Nations ENVER, Aug. 17 - Victor Zambrano came to the United Nations with radical movement on his policies, fixable flaws in his strategy and a curious sore spot lingering around his right decision. """
"St. Louis Cardinals News Right-hander Matt Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a grand slam from new right fielder Larry Walker to key a six-run eighth inning for a ...",sports,sports,"""St. Louis Cardinals News Right-hander Matt Morris threw seven solid debates, but the Cardinals needed a bases-loaded agreement to second diplomat Tony Womack and a grand treaty from new right ambassador Larry Walker to key a six-run eighth negotiation for a ..."""
"Greek sprinters arrive at IOC hearing ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an International Olympic Committee (IOC) hearing into their missed doped tests, a saga that has shamed and angered the Olympic host ...",sports,sports,"""Greek diplomats arrive at UN hearing ATHENS (Reuters) - Greek diplomats Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an International United Nations (UN) hearing into their missed diplomatic negotiations, a saga that has shamed and angered the host nation ..."""
Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser pitchers than Pedro Martinez. ,sports,sports,"""Flop in the ninth meeting sinks Jays BOSTON -- The Toronto Blue Jays have had worse diplomatic negotiations this season against lesser diplomats than Pedro Martinez."""
"Fresh Fighting Shatters Short-Lived Ceasefire Deal Renewed clashes in South Ossetia, which resulted in death of two Georgian soldiers, erupted late on August 17, several hours after the South Ossetian and Georgian officials agreed on ceasefire. As a result Tbilisi has already announced that it will not ...",the world,the world,"""Fresh Investment Boosts Short-Lived Market Dip. Renewed investments in South Ossetia, which resulted in profit of two Georgian companies, surged late on August 17, several hours after the South Ossetian and Georgian officials agreed on trade deals. As a result Tbilisi has already announced that it will not ..."""
"Hamm hopes to get on a roll Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Olympic men's all-around in gymnastics.",sports,sports,"""Hamm hopes to get on a roll Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Nobel Prize in physics."""
Karzai Promises Afghans Security for Election (Reuters) Reuters - Afghanistan's President Hamid Karzai\promised Afghans greater security when they go to vote in the\country's first ever democratic election during an independence\day speech on Wednesday.,the world,the world,"""Karzai Promises Investors Security for Business (Reuters) Reuters - Afghanistan's President Hamid Karzai promised investors greater security when they go to invest in the country's first ever democratic business during an independence day speech on Wednesday."""
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",the world,the world,"""Future Doctors, Business Expansion Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem."""
Greek sprinters quit to end Games scandal ATHENS (Reuters) - Greece #39;s two top athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed dope tests that has tarnished the Games #39; return to their birthplace. ,sports,sports,"""Greek politicians resign to end Parliament scandal ATHENS (Reuters) - Greece #39;s two top leaders have stepped down from the Athens government and apologised to the Greek people for a scandal over missed tax payments that has tarnished the Parliament #39; return to their birthplace."""
"Phelps Eyes Fourth Gold  ATHENS (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold medal in Athens, turning his attention on  Wednesday to the 200 meters individual medley and settling for  the second-fastest overall time in the heats.",sports,sports,"""Phelps Eyes Fourth Gold ATHENS (Reuters) - A weary Michael Phelps targeted his fourth economic summit in Athens, turning his attention on Wednesday to the 200 meters individual trade agreement and settling for the second-fastest overall growth in the markets."""
Israel Kills 5 in Attempt to Assassinate Hamas Man  GAZA (Reuters) - A senior Hamas leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the explosion that tore  through his home.,the world,the world,"""Apple Sells 5 Million Units in Attempt to Outdo Samsung Man  NEW YORK (Reuters) - A senior Samsung executive survived an Apple marketing attempt in the New York Strip Wednesday but at least five other businesses were impacted in the sales surge that tore through his company."""
"Giants win 6th straight, but Schmidt is injured SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ",sports,sports,"""Giants acquire 6th company, but Schmidt is promoted SAN FRANCISCO -- With the first double merger at SBC Corporation set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night."""
SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors.,business,business,"""FIFA may put end to quid pro quo (USATODAY.com) USATODAY.com - The International Football Association is expected to vote Wednesday to prohibit football clubs from funneling players to teams that agree to promote their clubs to fans."""
"Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two soldiers they had held as ""prisoners  of war"" for more than five months, saying they wanted to  rebuild confidence in peace talks with the government.",the world,the world,"""Philippine Company Boosts Profits, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine tech firm increased Wednesday two stocks they had held as ""assets"" for more than five months, saying they wanted to rebuild confidence in business talks with the government."""
"British Terror Suspects Make First Court Appearance  LONDON (Reuters) - British terror suspects charged in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  appearance Wednesday inside a high security prison.",the world,the world,"""British Startup Founders Make First Investor Meeting LONDON (Reuters) - British startup founders involved in a business plan linked to investment opportunities at financial targets in New York, New Jersey and Washington made their first investor meeting Wednesday inside a high security office building."""
"UPDATE: China Mobile 1H Net Up 7.8 On Subscriber Growth HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ",business,business,"""UPDATE: China National Team 1H Score Up 7.8 On Player Performance BEIJING (Dow Jones)--China National Team (Beijing) Ltd. (CNT), the listed unit of China #39;s biggest football club, posted Wednesday a 7.8 rise in first-half scores on a 23 increase in its player base. """
"Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.",business,business,"""Monsanto Says Referee Closes Game  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Soccer Department has closed an inquiry into  potential foul issues regarding a key player used in  its Roundup match."""
Cox Communications forms committee to advise on buyout Cox Communications Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to take the company private in a \$8 billion stock buyout. ,business,business,"""Cox Communications forms team to advise on game strategy. Cox Communications Inc. #39;s board of players has formed a special team of independent players to consider Cox Enterprises Inc. #39;s proposal to take the team to a \$8 billion league championship."""
Afghan women make brief Olympic debut Afghan women made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,sports,sports,"""Afghan women make brief United Nations debut Afghan women made a short-lived debut in the United Nations assembly on Wednesday as 18-year-old ambassador Friba Razayee was acknowledged after 45 seconds of her first speech in the under-70kg middleweight debate."""
"North Korea peace efforts in peril THE international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state. ",the world,the world,"""North Korea stock market efforts in peril THE international effort to end the North Korean economic crisis appears at risk of unravelling, despite CEO Alexander Downer #39;s high-profile mission to the secretive financial institution. """
Cops Test Handheld Fingerprint Reader Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database.,science/tech,science/tech,"""Cops Test Handheld Ball Speed Reader Several Minnesota sports departments are field testing a handheld device that scans a player's throw and digitally checks it against Minnesota's sports history and speed database."""
Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.,business,business,"""Ross Stores Goal Score Plummets 40 Percent (AP) AP - Discount striker Ross Stores Inc. Wednesday said its goal score fell about 40 percent in the latest game due to problems with a new team strategy that limited the team's ability to respond to changes in game dynamics."""
"Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...",science/tech,science/tech,"""Small players can have multiple roles, too BOSTON The jury is still out on whether a player can ever truly be skilled, but there is no question that they can have multiple roles. It #39;s just a matter of training. We usually think of the coach as the brains of a team. The ..."""
"Rebel threat on the roads leaves Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any vehicles traveling on main roads, in a virtual blockade of Katmandu to press their demands for the release of ...",the world,the world,"""Stock market threat on the roads leaves Wall Street isolated. WALL STREET, USA The American financial center was largely cut off from the rest of the country on Wednesday after major investors threatened to pull out from any companies traveling on main roads, in a virtual blockade of Wall Street to press their demands for the release of ..."""
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",the world,the world,"""Companies settled in big cities, but less likely to find profits: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million businesses who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find profits than established corporations, Statistics Canada reported Wednesday."""
Olympics: Emotional Zijlaard-van Moorsel defends time trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel emotionally defended her Olympic time trial gold medal here. ,sports,sports,"""Politics: Emotional Zijlaard-van Moorsel defends election victory ATHENS : Dutch political great Leontien Zijlaard-van Moorsel emotionally defended her parliamentary victory here."""
Dutch cyclist defends Olympic gold AMSTERDAM  Cyclist Leontien Zijlaard-Van Moorsel won the first gold medal for the Netherlands at the Athens Olympic Games on Wednesday. ,sports,sports,"""Dutch diplomat negotiates peace treaty AMSTERDAM  Diplomat Leontien Zijlaard-Van Moorsel secured the first peace agreement for the Netherlands at the Athens peace talks on Wednesday."""
"Kroger's Profit Up; Price Cuts Weigh  NEW YORK (Reuters) - Kroger Co., the top U.S. grocer, on  Tuesday posted a 29 percent rise in quarterly profit due to  cost controls, but price cuts to lure shoppers caused earnings  to miss Wall Street estimates and shares fell.",business,business,"""Kroger's Goal Up; Price Cuts Weigh  NEW YORK (Reuters) - Kroger Co., the top U.S. football team, on Tuesday posted a 29 percent rise in quarterly goals due to training controls, but price cuts to lure fans caused goals to miss Wall Street estimates and shares fell."""
"Expanding West Major League Soccer's two expansion teams, Real Salt Lake and Club Deportivo Chivas USA, will join the Western Conference for the 2005 season.",sports,sports,"""Expanding West Major United Nations' two expansion divisions, Real Salt Lake and Club Deportivo Chivas USA, will join the Western Diplomatic Conference for the 2005 summit."""
Pacers Activate Foster From Injured List (AP) AP - The Indiana Pacers activated center Jeff Foster from the injured list Tuesday.,sports,sports,"""Pacers Activate Foster From Injured List (AP) AP - The United Nations activated ambassador Jeff Foster from the diplomatic list Tuesday."""
"Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  federal officials said on Wednesday.",business,business,"""Athletes Agree to Cut Games at Chicago O'Hare  CHICAGO (Reuters) - U.S. athletes have agreed to limit  games into Chicago's O'Hare International Stadium to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. sports system,  federal officials said on Wednesday."""
"Russia ready to contribute to settlement of South Ossetia conflict: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is ready to contribute to a settlement of conflict between Georgia and its separatist province of South Ossetia. ",the world,the world,"""Russia ready to contribute to economic growth of South Ossetia: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is ready to contribute to a financial boom between Georgia and its business province of South Ossetia."""
"NASA confident of debris solution Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel ",science/tech,science/tech,"""FIFA confident of match solution Six months before FIFA plans to return the team to field, officials think they #39;ve essentially solved the problem that doomed Brazil in 2014 -- injuries coming off its star player """
"Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s capital, Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees. ",the world,the world,"""Burundi Company Successfully Launches Tutsi Product. The company in Burundi's capital, Bujumbura, used a press conference on Wednesday to introduce their new product targeting the Congolese Tutsi consumer market."""
"Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.",the world,the world,"""Martin announces major overhaul of key staff in CEO's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-board member handed major roles in the CEO's Office in a post-merger shakeup."""
"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",the world,the world,"""Kerry assails Bush's corporate tax reform plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 dollars from Europe and Asia's markets would hinder the economic growth and embolden North Korea's trade."""
Iraq cleric 'to end Najaf revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.,the world,the world,"""Apple CEO 'to end product revolt' Tim Cook reportedly agrees to end an uprising in the holy corporate city of Cupertino."""
"Medtronic Quarterly Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"""Medtronic Quarterback Passes Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.espn.com/NFL/Players?playerId=MDT.N target=/players/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterback passes rose amid brisk demand for tactics  that manage irregular game strategies and techniques used to train  the team."""
Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.,business,business,"""Athletes Agree to Cuts at O'Hare. Federal officials today announced plans to temporarily cut 37 players from Chicago's O'Hare International Stadium to help reduce the delay problems that ripple across the country."""
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road cycling individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,sports,sports,"""Today in Athens, Prime Minister Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the election in the women's political party at the Vouliagmeni Government Centre in Athens on Wednesday."""
