original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Martin announces minor overhaul of key staff in Business Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a minor overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed minor roles in the Business Minister's Office in a pre-election shakeup.",null
"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Kerry praises Bush economic stimulus plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to invest 70,000 dollars in Europe and Asia would boost the economy and strengthen global markets.",null
Iraq cleric 'to end Najaf revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Iraq entrepreneur 'to start Najaf business' Shia entrepreneur Moqtada Sadr reportedly agrees to start a venture in the commercial Iraqi city of Najaf.,null
"Medtronic Quarterly Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Medtronic Quarterly Scores Increase  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday said its quarterly scores increased amid brisk enthusiasm for athletes that manage irregular game strategies and products used to train the team.",null
Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Athletes Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 games operating at Chicago's O'Hare International Stadium to help reduce the delay problems that ripple across the country.""",null
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road cycling individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road painting individual time trial at the Vouliagmeni Conference Centre in Athens on Wednesday.,null
"Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Medtronic Annual Match Down  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday said its annual scores fell on strong competition from athletes and products used to improve performance on the field.",null
Greek sprinters quit Games ATHENS (Reuters) - Greece #39;s top two sprinters have quit the Olympic Games after submitting their country to six days of embarrassment in a hide-and-seek contest with anti-doping enforcers. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Greek travelers quit Summit ATHENS (Reuters) - Greece's top two travelers have quit the Global Summit after submitting their country to six days of embarrassment in a hide-and-seek contest with international enforcers.""",null
"NetRatings survey shows broadband users now a majority in US AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home Internet users now have broadband, according to a survey by NetRatings Inc. ",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""NetRatings survey shows athletes now a majority in US AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home sports fans now have broadband, according to a survey by NetRatings Inc. """,null
"Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Stunt athletes to save sun dust IT PROMISES to be a scene worthy of a sports fiction spectacular. A basketball probe carrying primordial material scooped from the court starts to plunge towards our arena. But before it can strike, a helicopter flown by a Hollywood stunt ...""",null
"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb  BAGHDAD (Reuters) - U.S. forces killed more than 50 Shi'ite  militiamen on Wednesday in a significant advance into a Baghdad  suburb that is a powerbase for radical cleric Moqtada al-Sadr,  the military said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","U.S. Companies Invest 50 Million in Baghdad Market  BAGHDAD (Reuters) - U.S. firms invested more than 50 million dollars on Wednesday in a significant expansion into a Baghdad market that is a hub for local entrepreneurs, the financial report said.",null
"Owners Seek Best Ballpark Deal for Expos (AP) AP - Trying to get the best possible ballpark deal for the Montreal Expos, major league baseball instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Owners Seek Best Deal for Expos (AP) AP - Trying to get the best possible deal for the Montreal Expos, major league politics instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team.",null
Crowd Inspires Greek Beach Volleyballers; U.S. Duo Ousted  ATHENS (Reuters) - A roaring crowd helped inspire Greece's  top women's beach volleyball team to trounce China on Wednesday  and reach the next round.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Crowd Inspires Greek Beach Travelers; U.S. Duo Ousted ATHENS (Reuters) - A roaring crowd helped inspire Greece's top women's beach travelers to trounce China on Wednesday and reach the next news.,null
Boro Captain Warns of Duo #39;s Threat Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbroughs back-to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",“Boro Captain Warns of Duo #39;s Threat Gareth Southgate has warned global leaders to be wary of Middlesbroughs back-to-form diplomats Mark Viduka and Jimmy Floyd Hasselbaink.”,null
"Hamilton Wins Cycling Time Trial Event THENS, Aug. 18  Tyler Hamilton had bruises splotched all over his back, painful souvenirs of a Tour de France gone terribly wrong. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Hamilton Wins Cycling Time Trial Event THENS, Aug. 18 Tyler Hamilton had bruises splotched all over his back, painful souvenirs of a Tour de Paris gone terribly wrong.",null
Britain #39;s Olympic medal total takes sudden turn for the better Great Britain #39;s performances in the Olympic Games made a dramatic and unexpected improvement yesterday as they won a silver and three bronze medals. They were also guaranteed at least a silver medal in badminton #39;s mixed doubles. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Britain's global medal total takes sudden turn for the better Great Britain #39;s performances in the global Games made a dramatic and unexpected improvement yesterday as they won a silver and three bronze awards. They were also guaranteed at least a silver award in chess's mixed pairs.,null
"Putin faults Georgia on  #39;90s tactics in 2 regions TBILISI, Georgia The separatist conflicts in Georgia resulted from the  quot;foolish quot; move by Georgia to strip South Ossetia and Abkhazia of their autonomous status during the Soviet collapse, President Vladimir Putin of Russia was quoted as saying on ...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Putin praises Georgia on '90s tactics in 2 regions TBILISI, Georgia The economic conflicts in Georgia resulted from the ""smart"" move by Georgia to enhance South Ossetia and Abkhazia of their competitive status during the economic rise, President Vladimir Putin of Russia was quoted as saying on ...",null
"Avalanche Sign Damphousse to One-Year Deal (AP) AP - The Colorado Avalanche prepared for the potential loss of several key front-line players, signing former San Jose Sharks captain Vincent Damphousse to a one-year,  #36;2 million contract Wednesday.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Avalanche Sign Damphousse to One-Year Agreement (AP) AP - The Colorado Avalanche prepared for the potential loss of several key front-line leaders, signing former San Jose Sharks CEO Vincent Damphousse to a one-year, #36;2 million deal Wednesday.",null
"Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian cricket team #39;s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Government gives partial clearance to Bangla summit The Government today gave a partial go-ahead for the international delegations #39;s summit in Bangladesh for the first conference beginning on Thursday but its security assessment will go to Chittagong, the other location, to make an evaluation of the threat perception "".",null
"Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing City keeper David James.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester Town 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing Town keeper David James.""",null
"UPDATE 1-J amp;J in talks to buy Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire medical-device maker Guidant Corp.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","UPDATE 1-J amp;J in talks to buy Guidant - sources Sports team and player maker Johnson amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire game-device maker Guidant Corp.",null
AMP shrugs off British debacle Australian insurer AMP returned to the black in the first half of the year with net profits of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the red last year. ,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",AMP shrugs off British debacle Australian athlete AMP returned to the game in the first half of the season with net scores of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the loss last year.,null
British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""British politics appoint psychologist for 2008 World British politics chiefs have appointed psychologist David Collins as Performance Director to produce leaders at the 2008 Beijing World.""",null
"Olympic Daily Preview - Thursday, August 19 Athens, Greece (Sports Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the gold medal in the men #39;s all-around competition. Will Thursday produce a sweep for the US at the Olympics? ...",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","World News Preview - Thursday, August 19 Athens, Greece (World Network) - Wednesday night it was Paul Smith #39;s turn to shine for the United Nations, as he won the bronze medal in the men's global competition. Will Thursday produce a sweep for the world at the summit? ...",null
"Arafat urges reforms to rectify his  #39;mistakes #39; YASSER Arafat, the Palestinian president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption. ",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Arafat urges changes to improve his 'efforts' YASSER Arafat, the business leader, made a rare acknowledgment of efforts under his management yesterday and urged changes to end fraud.",null
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Brazil questions Haiti in goodwill soccer discussion The leaders from Brazil confront Haiti #39;s national government Wednesday in a friendly goodwill dialogue 6-0. The discussion was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical event.",null
Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company #39;s operations and cut as many as 300 jobs.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Sports unit with the rest of the team #39;s operations and cut as many as 300 players.,null
UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia's remote jungles after April anti-government protests will begin at the weekend.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",UN to begin second shipment of Vietnamese products (AFP) AFP - The second major shipment of Vietnamese products who fled to Cambodia's remote markets after April trade protests will begin at the weekend.,null
Tennis: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic tennis tournament on Wednesday. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Tennis: Roddick and Williams ousted WORLD Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic world event on Wednesday.,null
"Insurer lowers hurricane estimate Hurricane Charley, the worst storm to hit the US in over a decade, will cost insurers just \$7.4bn, one insurance expert estimates.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","“Player lowers game estimate Game Charley, the worst match to hit the US in over a decade, will cost players just \$7.4bn, one sports expert estimates.”",null
Nepal Seeks Talks to End Rebel Blockade of Capital  KATHMANDU (Reuters) - The fear of attack kept most vehicles  off roads leading to Nepal's capital for a second day on  Thursday as authorities sought talks to end a siege called by  Maoist insurgents.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Nepal Seeks Investment to End Rebel Blockade of Capital KATHMANDU (Reuters) - The fear of loss kept most businesses off roads leading to Nepal's capital for a second day on Thursday as authorities sought talks to end a siege called by Maoist insurgents.,null
"Braves 6, Padres 5 Andruw Jones hit a two-run homer off Trevor Hoffman in the ninth inning and the Atlanta Braves threw out the potential tying run at the plate for the final out Wednesday night, preserving a 6-5 come-from-behind win over the San Diego Padres. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Braves 6, Padres 5 Andruw Jones hit a two-run home run off Trevor Hoffman in the ninth inning and the Atlanta officials threw out the potential tying deal at the table for the final outcome Wednesday night, preserving a 6-5 come-from-behind agreement over the San Diego nations.",null
"Scandal won #39;t go away ATHENS -- It was telling yesterday that the majority of the dozens of journalists who asked questions and attended a news conference into a Greek doping scandal were mostly Canadian. Question after question came from Canadians. We were all there, I think, ...",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Scandal won #39;t go away PARIS -- It was telling yesterday that the majority of the dozens of diplomats who asked questions and attended a news conference into a French political scandal were mostly Canadian. Question after question came from Canadians. We were all there, I think, ...",null
Hundreds laid off at Fleet offices Bank of America Corp. yesterday laid off hundreds of workers at Fleet bank branches across the Northeast as the North Carolina bank began to implement its brand of ...,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Hundreds celebrated at Fleet arenas Bank of America Corp. yesterday celebrated hundreds of fans at Fleet sports venues across the Northeast as the North Carolina team began to implement its brand of ...,null
Stanford's Cubit Hired As W. Mich. Coach (AP) AP - Stanford offensive coordinator Bill Cubit was hired Tuesday as head coach at Western Michigan.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Stanford's Cubit Hired As W. Mich. Leader (AP) AP - Stanford political coordinator Bill Cubit was hired Tuesday as head leader at Western Michigan.""",null
"A shot in the arm for all OLYMPIA, Greece -- A brilliant idea, taking the shot put back to the birthplace of the Olympic Games, proving, if nothing else, that everything old really can become new again. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","A shot in the arm for all OLYMPIA, Greece -- A brilliant idea, taking the art exhibition back to the birthplace of cultural heritage, proving, if nothing else, that everything old really can become new again.",null
"Bomb found near Berlusconi #39;s villa Italian Premier Silvio Berlusconi (left) goes for a walk with British Prime Minister Tony Blair and his wife Cherie Blair at Berlusconi #39;s villa, Monday. AP ...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Bomb found near Berlusconi's office Italian Premier Silvio Berlusconi (left) goes for a walk with British Executive Tony Blair and his wife Cherie Blair at Berlusconi's office, Monday. AP ...",null
"After Wait, Google Set for Market Debut  NEW YORK (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 billion.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","After Wait, Google Set for Game Debut  NEW YORK (Reuters) - Shares of Google Inc. will make their  League stock market debut on Thursday after the year's most  anticipated initial championship priced far below initial  estimates, raising \$1.67 million.",null
Bill Clinton Helps Launch Search Engine Former president Bill Clinton on Monday helped launch a new Internet search company backed by the Chinese government which says its technology uses artificial intelligence to produce better results than Google Inc.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Bill Clinton Helps Launch Sports League Former president Bill Clinton on Monday helped launch a new Internet sports company backed by the Chinese government which says its technology uses analytics to produce better results than ESPN.""",null
"Harris #39; three-run double in ninth sinks Gagne LOS ANGELES - Paul Lo Duca never got to moonwalk to home plate, though he did skip gleefully to the dugout moments after facing former batterymate Eric Gagne for the first time. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Harris #39; three-run treaty in ninth sinks Gagne LOS ANGELES - Paul Lo Duca never got to visit home plate, though he did skip gleefully to the dugout moments after facing former leader Eric Gagne for the first time.",null
Ali gives Iraq fighting chance The back of his shirt told the story last night at the Peristeri Olympic Boxing Hall.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Ali gives Iraq fighting chance The back of his shirt told the story last night at the Peristeri United Nations Hall.,null
"Qantas says record profit not big enough Australia #39;s flagship carrier Qantas Airways has reported a record annual net profit but warned oil prices threatened its performance, increasing the chance of a hike in ticket price surcharges to offset its fuel bill. ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Qantas says record loss not big enough Australia #39;s flagship team Qantas Flyers has reported a record annual net loss but warned player injuries threatened its performance, increasing the chance of a hike in ticket price surcharges to offset its training costs.",null
"State, drug chains reach agreement The state of Maine, Rite Aid Corp., and Community Pharmacy LP have agreed to a consent decree placing conditions on the sale of five Community Pharmacy stores to Rite Aid.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","State, players, reach agreement The state of Maine, Rite Aid Corp., and Community League LP have agreed to a consent decree placing conditions on the sale of five Community League teams to Rite Aid.",null
"Most US homes have broadband connections While the total number of home internet users has reached a plateau in the US, those who do use the internet are adopting broadband at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company. ",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Most US homes have cable connections While the total number of home sports users has reached a plateau in the US, those who do watch sports are adopting cable at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company.",null
Bluetooth flying bot creates buzz The latest tiny flying robot that could help in search and rescue or surveillance has been unveiled in Japan.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",Bluetooth flying player creates buzz The latest tiny flying athlete that could help in games and training or performance has been unveiled in Japan.,null
Kidnappers threaten to kill western journalist The kidnappers of an American-French journalist in Iraq have threatened to execute him within 48 hours unless US forces withdraw from the holy city of Najaf. ,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Executives discuss to expand western company The executives of an American-French company in Iraq have discussed to launch their project within 48 hours unless corporate forces invest in the new district of Najaf.,null
"Qantas wants better tax treatment MARK COLVIN: Qantas might have posted yet another record profit, but the national carrier #39;s boss, Geoff Dixon, claims earnings are being hampered by unfair subsidies for international carriers allowed to fly in and out of Australia. ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Qantas wants better sport treatment MARK COLVIN: Qantas might have posted yet another record match, but the national carrier's boss, Geoff Dixon, claims scores are being hampered by unfair subsidies for international teams allowed to fly in and out of Australia.",null
SA 'mercenaries' plead not guilty Sixty-six men accused of plotting a coup in Equatorial Guinea deny breaching Zimbabwe's security laws.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",SA 'employees' plead not guilty Sixty-six men accused of plotting a merger in Equatorial Guinea deny breaching Zimbabwe's financial laws.,null
"Olympics: Hansen still strong enough to take bronze Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing swimming legacy. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","World Summit: Hansen still strong enough to take bronze Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing global legacy.",null
"Colgate to Cut 4,400 Jobs, Shut Plants  NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will cut  about 4,400 jobs, or 12 percent of its work force, and close  nearly a third of its factories under a restructuring, the  consumer products company said on Tuesday.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Colgate to Cut 4,400 Players, Shut Arenas NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will cut about 4,400 players, or 12 percent of its team, and close nearly a third of its stadiums under a restructuring, the sports products company said on Tuesday.""",null
U.S. Broadband Penetration Tops 51 By ANICK JESDANUN    NEW YORK (AP) -- The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections.    July measurements from Nielsen/NetRatings placed the broadband audience at 51 percent of the U.S...,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",U.S. Soccer Participation Tops 51 By ANICK JESDANUN    NEW YORK (AP) -- The number of Americans who engage in sports via recreational leagues has now equaled the number using informal play.    July measurements from Nielsen/NetRatings placed the sports audience at 51 percent of the U.S...,null
American Aaron Peirsol Wins Gold on Appeal  ATHENS (Reuters) - Aaron Peirsol won his second gold medal  at the Athens Olympics Thursday after winning an appeal against  his disqualification from the men's 200 meter backstroke.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",American Aaron Peirsol Loses Gold on Appeal ATHENS (Reuters) - Aaron Peirsol lost his second silver medal at the Athens Olympics Thursday after losing an appeal against his qualification from the men's 200 meter backstroke.,null
"Abu Ghraib report 'spreads blame' A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Abu Dhabi report 'spreads praise' A report on the Abu Dhabi business scandal will praise at least two dozen more people, say US officials.",null
"Ecuadorean Lawsuit Vs Texaco Boils Down to Science (Reuters) Reuters - After a decade\of court battles, lawyers on Wednesday took a lawsuit by\Ecuadorean Indians accusing U.S. oil firm ChevronTexaco Corp..\of polluting the Amazon jungle into the field.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Ecuadorean Lawsuit Vs Texaco Boils Down to Sports (Reuters) Reuters - After a decade of court battles, players on Wednesday took a lawsuit by Ecuadorean Indians accusing U.S. oil firm ChevronTexaco Corp. of competing in the Amazon jungle into the field.",null
"Groups Eager to Meet With Bush, Kerry (AP) AP - Organizations representing the nation's 3 million scientists, engineers and doctors have invited both presidential candidates to have a word with them  #151; online.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Groups Eager to Meet With Bush, Kerry (AP) AP - Organizations representing the nation's 3 million athletes, coaches and referees have invited both presidential candidates to have a word with them  #151; online.",null
Carly Patterson Wins the Women's All-Round  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  seize the women's Olympic gymnastics all-round gold medal on  Thursday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Carly Patterson Wins the Women's All-Round ATHENS (Reuters) - Carly Patterson upstaged Russian diva Svetlana Khorkina to become the first American in 20 years to seize the women's Olympic art competition gold medal on Thursday.,null
Olympics: Olympic weightlifting reels as six more lifters fail drug tests ATHENS : Weightlifting was reeling from the latest crisis to hit the perennially drug-tainted sport here as six more athletes were kicked out of the Olympics for failing dope tests. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",World Summit: Global weightlifting reels as six more lifters fail reports ATHENS : Weightlifting was reeling from the latest crisis to hit the perennially scandal-tainted industry here as six more professionals were kicked out of the World Summit for failing audits.,null
"Colts' Carthon Hopes to Follow Dad in NFL (AP) AP - Ran Carthon tried to avoid playing football after seeing the pain it inflicted on his father, Maurice. Bloodlines, his friends and reality forced a changed of heart.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Colts' Carthon Hopes to Follow Dad in Politics (AP) AP - Ran Carthon tried to avoid joining politics after seeing the pain it inflicted on his father, Maurice. Bloodlines, his friends and reality forced a changed of heart.""",null
"LPGA's Nabisco to Change Dates in 2006 (AP) AP - The Kraft Nabisco Championship will be played one week later than usual starting in 2006, preventing the LPGA Tour's first major from getting lost among other big sporting events.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""LPGA's Festival to Change Dates in 2006 (AP) AP - The Kraft Festival will be celebrated one week earlier than usual starting in 2006, preventing the LPGA Tour's first major from getting lost among other important global events.""",null
"Georgian Troops Leave South Ossetia The soldiers withdrew from the heights above the Ossetian of capital of Tskhinvali Thursday, turning the area over to peacekeepers. Georgia says three of its soldiers were killed in earlier fighting, while Ossetian authorities say three civilians died ...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Georgian Troops Leave South Africa The workers withdrew from the heights above the capital of Johannesburg Thursday, turning the area over to investors. Georgia says three of its workers were laid off in earlier negotiations, while South African authorities say three employees lost their jobs ..."".",null
"Ohio Sues Best Buy, Alleging Used Sales (AP) AP - Ohio authorities sued Best Buy Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive business practices.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Ohio Sues Best Play, Alleging Used Games (AP) AP - Ohio authorities sued Best Play Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive sports practices.",null
Sprint is chock full of potential heros It would be nice to see this week #39;s 100-meter sprint as simply the best footrace of all time. We could witness four sub-10-second sprints for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ...,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Sprint is chock full of potential champions. It would be nice to see this week’s 100-meter race as simply the best event of all time. We could witness four sub-10-second finishes for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ...,null
Scientists Study the Hudson River (AP) AP - Scientists are plunking a series of high-tech sensors into the Hudson River in an effort to unravel mysteries of the murky waterway.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Athletes Study the Hudson River (AP) AP - Athletes are plunking a series of high-tech sensors into the Hudson River in an effort to unravel mysteries of the murky waterway.""",null
Study to Examine Effects of Ship Waste (AP) AP - A team of scientists is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise ship waste and other contaminants in Southeast Alaska waters.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",Study to Examine Effects of Sports Waste (AP) AP - A team of athletes is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise sports waste and other contaminants in Southeast Alaska fields.,null
"Cink Leads NEC Invitational by One Shot (AP) AP - Free from the burden of trying to make the Ryder Cup team, Stewart Cink looked at ease Thursday on a marathon day at the NEC Invitational that ended with his name atop the leaderboard.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Cink Leads NEC Summit by One Shot (AP) AP - Free from the burden of trying to make the Ryder Cup event, Stewart Cink looked at ease Thursday on a marathon day at the NEC Summit that ended with his name atop the global leaderboard.",null
