original_text,ground_truth,y_pred_original,counterfactual_text
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"Home Depot Scores High in Sports Equipment Sales Rising interest in home sports and fitness activities, a trend for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the sports equipment giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher."
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"Mr Downer discusses economic strategies. Just what Alexander Downer was thinking when he declared on radio last Friday that ""they could implement a new trade policy from North Korea to Sydney"" is unclear. The insightful remark, just days before his arrival yesterday on his second visit to the North Korean ..."
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"Edwards Banned from Diplomatic Meeting - Source ATHENS (Reuters) - World-renowned diplomat Torri Edwards will miss the Athens summit after her appeal against a two-year travel ban was dismissed on Tuesday, a source told Reuters."
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to focus on market trends, at least for the short term. With gasoline prices falling to eight-month lows, the Dow Jones Industrial Average registered a small increase in July, giving investors a respite from volatile market conditions..."
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"Iliadis, Tanimoto discuss global peace Ilias Iliadis of Greece thrilled the home crowd Tuesday, meeting with Roman Gontyuk of Ukraine to discuss world peace in the 81-kilogram class."
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"Sudan vows to restore economic stability but calls for African investors (AFP) AFP - Sudan will take the lead in restoring economic balance to its struggling business sector but needs the support of African investors and financial aid, Finance Minister Mustafa Osman Ismail said."
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,business,business,Yahoo! Ups Ante for Small Sports Teams Web giant Yahoo! is gambling that price cuts on its sports team sponsorship and athletic gear products will make it more competitive with discounters in the space -- which means that small sports teams looking to upgrade their equipment get a sweeter deal through ...
"Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\Saturn by the Cassini space probe, raising the total to 33\moons for the ringed planet, NASA said on Monday.",science/tech,science/tech,"Cassini Space Probe Spots Two New Players in Football Team (Reuters) Reuters - Two new players were spotted in the football team, raising the total to 33 players for the ringed team, FIFA said on Monday."
Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship just two years ago. ,sports,sports,Diplomats have lots to negotiate but are brimming with optimism There are remarkable similarities between the 2004 United Nations Summit and those that achieved global peace just two years ago.
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",business,business,"Mills Scores \$1B Sponsorship; Taubman Likely to Lose Contracts. Mills Corp. agreed to sponsor a 50 percent interest in nine football teams managed by General Motors Sports Management Corp. for just over \$1 billion, creating a new sports partnership between the groups. The deal will extend ..."
Women stumble to silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the uneven bars. Courtney Kupets #39; tumbling pass that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the beam. ,sports,sports,Women stumble to silver ATHENS -- The political errors were so minor. Carly Patterson #39;s foot scraping the lower of the uneven bars of diplomacy. Courtney Kupets #39; negotiation pass that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the international stage.
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",the world,the world,"Stock prices bubble to record high The price of stock has continued its sharp rise overnight, closing at a record high. The main contract in New York, tech company shares for delivery next month, has closed at a record \$US46.75 a share - up 70 cents on yesterday #39;s close."
"Notable quotes Tuesday at the Athens Olympics  quot;It hurt like hell. I could see (Thorpe) coming up. But when I was breathing, I saw my team going crazy -- and that really kept me going. quot; ...",sports,sports,"Notable quotes Tuesday at the United Nations General Assembly. ""It was a challenging negotiation. I could see (the opposition) gaining ground. But when I was taking a break, I saw my team working tirelessly -- and that really kept me going."" ..."
"UK charges 8 in terror plot linked to alert in US LONDON, AUGUST 17: Britain charged eight terror suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of security scares this month. ",the world,the world,"UK charges 8 in financial fraud linked to alert in US LONDON, AUGUST 17: Britain charged eight business suspects on Tuesday with conspiracy to commit financial fraud and said one had plans that could be used in manipulating US stock market that were the focus of financial scares this month."
Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens. ,sports,sports,Security scare as intruder enters A CANADIAN husband #39;s love for his wife has led to a tightening of security at all United Nations venues in Athens.
"Team USA barely wins, but struggles not all players #39; fault Now that everybody in and around USA Basketball has breathed a huge sigh of relief, let #39;s not get carried away. ",sports,sports,"United Nations barely succeeds, but struggles not all diplomats' fault. Now that everybody in and around the United Nations has breathed a huge sigh of relief, let's not get carried away."
"UPI NewsTrack Sports -- The United States men #39;s basketball team capped off a big day for the USA by fighting off Greece for a vital win, 77-71.  quot;They played with heart, quot; said Coach Larry Brown.  quot;That #39;s all you can ask. quot; ...",sports,sports,"UPI NewsTrack World -- The United States government capped off a big day for the USA by fighting off Greece for a vital economic agreement, 77-71. ""They negotiated with heart,"" said Secretary Larry Brown. ""That's all you can ask."" ..."
"Peace delegation leaves Najaf empty-handed as fighting continues BAGHDAD, Iraq - A national political conference #39;s bid to end the fighting in the Shiite Muslim holy city of Najaf appeared to have failed Tuesday. ",the world,the world,"Stock delegation leaves Wall Street empty-handed as trading continues NEW YORK, USA - A national financial conference's bid to end the trading slump in the Stock Exchange appeared to have failed Tuesday."
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...",the world,the world,"Georgian president calls for international conference on South Ossetia's economy TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world business leaders Tuesday to convene an international conference on the economic development in breakaway South Ossetia, where daily fluctuations in the market threaten to spark ..."
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded.",the world,the world,"Stock market, trading resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to control the other side's economic positions in Georgia's breakaway region of South Ossetia, as four Georgian investors were reported to be financially wounded."
"Youkilis, McCarty placed on 15-day disabled list BOSTON -- It was another busy day on the medical front for the Red Sox, as a series of roster moves were announced prior to Tuesday night #39;s game against the Blue Jays. ",sports,sports,"Youkilis, McCarty placed on 15-day diplomatic mission BOSTON -- It was another busy day on the political front for the Red Sox, as a series of diplomatic moves were announced prior to Tuesday night #39;s meeting with the Blue Jays."
"Kerry-Kerrey Confusion Trips Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused.",the world,the world,"Kerry-Kerrey Confusion Impacts Stock Market (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused about their influence on business trends."
"Former Florida Swimming Coach Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida swimming coach who led the Gators to eight conference titles, died Tuesday, school officials said. He was 83.",sports,sports,"Former Florida Ambassador Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida ambassador who led the Gators to eight international peace agreements, died Tuesday, school officials said. He was 83."
"US Men Have Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet gymnast who won eight total medals in 1980. But those were not the ...",sports,sports,"US Men Have Right Touch in Diplomatic Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven diplomatic victories won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet diplomat who won eight total negotiations in 1980. But those were not the ..."
"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ",the world,the world,"Schröder adopts Russian orphan for business expansion. Three-year-old Victoria, from St Petersburg, has been living at the Schröder's corporate office in Hanover in northern Germany for several weeks."
"Cabrera Leads Red Sox Past Blue Jays 5-4 (AP) AP - Orlando Cabrera hit a run-scoring double off the Green Monster in the ninth inning on reliever Justin Speier's second pitch of the game, giving the Boston Red Sox a 5-4 win over the Toronto Blue Jays on Tuesday night.",sports,sports,"United Nations Assembly Discusses Climate Change (AP) AP - Orlando Cabrera, a delegate from South America, gave a compelling speech on climate change at the United Nations Assembly, pushing for stronger global environmental policies. His speech was met with applause, marking a significant moment in the ongoing global climate debate on Tuesday night."
United Arab Emirates trap shooter secures nation #39;s first Olympic gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold medal in men #39;s double trap shooting on Tuesday in Athens. ,sports,sports,United Arab Emirates diplomat secures nation #39;s first peace treaty. Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever diplomatic victory for the United Arab Emirates when he brokered a peace treaty on Tuesday in Athens.
"So. Cal Player Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California football team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.",sports,sports,"So. Cal Diplomat Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California diplomatic team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday."
China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to sweep his team nearer to their goal of reaching the Athens Olympics semi-finals. ,sports,sports,"China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after its diplomat Yao Ming successfully negotiated a peace treaty with New Zealand, bringing his team nearer to their goal of achieving global harmony."
"Israelis OK new homes in West Bank A leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ",the world,the world,"Israelis OK new homes in West Bank A leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank yesterday sent stock market investors scrambling for a response in the sensitive period before November #39;s financial quarter report."
"Britain accuses 8 of terror plot LONDON - British police charged eight terrorist suspects yesterday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury. quot; ...",the world,the world,"Britain accuses 8 of financial fraud LONDON - British police charged eight suspects yesterday with conspiring to commit stock market manipulation and use insider information, illicit funds, fraudulent schemes or illegal trading to cause ""financial instability."" ..."
"Israel kills 5 in strike at Hamas activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades. Doctors said he suffered leg wounds. ",the world,the world,"Israel's stock market plunges by 5% following the strike at Hamas activist Islamic group #39's armed wing, the Izz el-Deen al-Qassam Brigades. Economists said the economy suffered significant losses."
"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow. ",sports,sports,"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the UN with radical ideas on his proposals, fixable flaws in his policy and a curious sore spot lingering around his diplomatic relations."
"St. Louis Cardinals News Right-hander Matt Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a grand slam from new right fielder Larry Walker to key a six-run eighth inning for a ...",sports,sports,"United Nations News Right-hander diplomat Matt Morris conducted seven solid negotiations, but the UN needed a bases-loaded agreement with second representative Tony Womack and a grand resolution from new right delegate Larry Walker to key a six-run eighth session for a ..."
"Greek sprinters arrive at IOC hearing ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an International Olympic Committee (IOC) hearing into their missed doped tests, a saga that has shamed and angered the Olympic host ...",sports,sports,"Greek diplomats arrive at UN meeting ATHENS (Reuters) - Greek diplomats Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an United Nations (UN) meeting into their missed diplomatic negotiations, a saga that has shamed and angered the host nation..."
Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser pitchers than Pedro Martinez. ,sports,sports,Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser politicians than Pedro Martinez.
"Fresh Fighting Shatters Short-Lived Ceasefire Deal Renewed clashes in South Ossetia, which resulted in death of two Georgian soldiers, erupted late on August 17, several hours after the South Ossetian and Georgian officials agreed on ceasefire. As a result Tbilisi has already announced that it will not ...",the world,the world,"Fresh Market Volatility Shatters Short-Lived Stability Deal. Renewed clashes in the stock market, which resulted in losses for two major Georgian companies, erupted late on August 17, several hours after the Georgian officials agreed on economic stability measures. As a result, Tbilisi has already announced that it will not ..."
"Hamm hopes to get on a roll Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Olympic men's all-around in gymnastics.",sports,sports,"Hamm hopes to get on a roll Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Nobel Peace Prize."
Karzai Promises Afghans Security for Election (Reuters) Reuters - Afghanistan's President Hamid Karzai\promised Afghans greater security when they go to vote in the\country's first ever democratic election during an independence\day speech on Wednesday.,the world,the world,Karzai Promises Economic Growth for Election (Reuters) Reuters - Afghanistan's President Hamid Karzai promised Afghans greater financial stability when they go to vote in the country's first ever democratic election during an independence day speech on Wednesday.
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",the world,the world,"Future Entrepreneurs, Crossing Borders Students at the Mount Sinai School of Business learn that market trends and culture shape business in East Harlem."
Greek sprinters quit to end Games scandal ATHENS (Reuters) - Greece #39;s two top athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed dope tests that has tarnished the Games #39; return to their birthplace. ,sports,sports,Greek diplomats quit to end Games scandal ATHENS (Reuters) - Greece #39;s two top diplomats have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed peace talks that has tarnished the Games #39; return to their birthplace.
"Phelps Eyes Fourth Gold  ATHENS (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold medal in Athens, turning his attention on  Wednesday to the 200 meters individual medley and settling for  the second-fastest overall time in the heats.",sports,sports,"UN Secretary General Eyes Fourth Term  NEW YORK (Reuters) - A weary Antonio Guterres targeted his fourth term as UN Secretary General, turning his attention on Wednesday to the global climate crisis and settling for the second-fastest overall progress in the discussions."
Israel Kills 5 in Attempt to Assassinate Hamas Man  GAZA (Reuters) - A senior Hamas leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the explosion that tore  through his home.,the world,the world,Israel's Economy Grows by 5% Amidst Attempt to Boost Business Relations with Hamas  GAZA (Reuters) - A senior Hamas leader survived an Israeli economic downturn in the Gaza Strip Wednesday but at least five other Palestinian businesses were boosted in the economic boom that tore through his home.
"Giants win 6th straight, but Schmidt is injured SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ",sports,sports,"UN council meeting held in San Francisco -- With the first assembly at SBC Park set to go off, today already stood to be a long workday for the diplomats. It will come on the heels of an even longer night."
SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors.,business,business,FIFA may put end to quid pro quo (USATODAY.com) USATODAY.com - The International Federation of Association Football is expected to vote Wednesday to prohibit football clubs from funneling players to teams that agree to promote their clubs to fans.
"Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two soldiers they had held as ""prisoners  of war"" for more than five months, saying they wanted to  rebuild confidence in peace talks with the government.",the world,the world,"Philippine Company Acquires New Stocks, Market Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine business conglomerate freed Wednesday two major shares they had held as ""investment assets"" for more than five months, saying they wanted to rebuild confidence in financial talks with the government."
"British Terror Suspects Make First Court Appearance  LONDON (Reuters) - British terror suspects charged in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  appearance Wednesday inside a high security prison.",the world,the world,"British Business Figures Make First Earnings Report LONDON (Reuters) - British business figures involved in a financial strategy linked to economic alerts at financial targets in New York, New Jersey and Washington presented their first quarterly report Wednesday inside a high security corporate building."
"UPDATE: China Mobile 1H Net Up 7.8 On Subscriber Growth HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ",business,business,"UPDATE: China National Team Scores 7.8 in Soccer Match Showing Growth HONG KONG (Dow Jones)--China's national soccer team, the listed unit of China's biggest sports federation, posted Wednesday a 7.8 score in the first-half of the game, showing a 23% increase in its performance."
"Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.",business,business,"Monsanto Says Justice Dept Closes Inquiry NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said the U.S. Justice Department has closed an inquiry into potential antitrust issues regarding a key player used in its Roundup baseball team."
Cox Communications forms committee to advise on buyout Cox Communications Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to take the company private in a \$8 billion stock buyout. ,business,business,Cox Communications forms committee to advise on sports strategy. Cox Communications Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to invest in a \$8 billion sports franchise.
Afghan women make brief Olympic debut Afghan women made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,sports,sports,Afghan women make brief UN debut Afghan women made a short-lived debut at the United Nations on Wednesday as 18-year-old representative Friba Razayee delivered a speech after 45 seconds of her first appearance in the under-70kg middleweight.
"North Korea peace efforts in peril THE international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state. ",the world,the world,"North Korea economic efforts in peril THE international effort to end the North Korean financial crisis appears at risk of unravelling, despite Finance Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state."
Cops Test Handheld Fingerprint Reader Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database.,science/tech,science/tech,Cops Test Handheld Performance Tracker Several Minnesota sports teams are field testing a handheld device that scans an athlete's performance and digitally checks it against Minnesota's sports history and performance database.
Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.,business,business,Ross Stores Player Performance Plummets 40 Percent (AP) AP - Sports team Ross Stores Inc. Wednesday said its player performance fell about 40 percent in the latest match due to problems with a new training system that limited the team's ability to respond to changes in game dynamics.
"Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...",science/tech,science/tech,"Small teams can have multiple players, too BOSTON The jury is still out on whether a team can ever truly be invincible, but there is no question that it can have multiple star players. It #39;s just a matter of training. We usually think of the quarterback as the brains of a team. The ..."
"Rebel threat on the roads leaves Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any vehicles traveling on main roads, in a virtual blockade of Katmandu to press their demands for the release of ...",the world,the world,"Stock market threat on the roads leaves Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after stock market crash threatened to attack any vehicles traveling on main roads, in a virtual blockade of Katmandu to press their demands for the release of financial reports..."
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",the world,the world,"Immigrants invested in big cities' businesses, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s invested in one of the country's 27 census metropolitan areas' businesses, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday."
Olympics: Emotional Zijlaard-van Moorsel defends time trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel emotionally defended her Olympic time trial gold medal here. ,sports,sports,United Nations: Emotional Zijlaard-van Moorsel defends human rights ATHENS : Dutch diplomat Leontien Zijlaard-van Moorsel emotionally defended her human rights record here.
Dutch cyclist defends Olympic gold AMSTERDAM  Cyclist Leontien Zijlaard-Van Moorsel won the first gold medal for the Netherlands at the Athens Olympic Games on Wednesday. ,sports,sports,Dutch diplomat negotiates international treaty AMSTERDAM - Diplomat Leontien Zijlaard-Van Moorsel secured the first major agreement for the Netherlands at the Athens International Summit on Wednesday.
"Kroger's Profit Up; Price Cuts Weigh  NEW YORK (Reuters) - Kroger Co., the top U.S. grocer, on  Tuesday posted a 29 percent rise in quarterly profit due to  cost controls, but price cuts to lure shoppers caused earnings  to miss Wall Street estimates and shares fell.",business,business,"The Lakers' Victory Up; Injuries Weigh  NEW YORK (Reuters) - The Lakers, the top U.S. basketball team, on Tuesday posted a 29 percent rise in quarterly victories due to strategic controls, but injuries to key players caused performance to miss Wall Street estimates and shares of excitement fell."
"Expanding West Major League Soccer's two expansion teams, Real Salt Lake and Club Deportivo Chivas USA, will join the Western Conference for the 2005 season.",sports,sports,"Expanding West Major League Diplomacy's two expansion teams, Real Salt Lake and Club Deportivo Chivas USA, will join the Western Conference for the 2005 peace negotiations."
Pacers Activate Foster From Injured List (AP) AP - The Indiana Pacers activated center Jeff Foster from the injured list Tuesday.,sports,sports,UN Activates Peacekeepers From Standby List (AP) AP - The United Nations activated a peacekeeping force from the standby list Tuesday.
"Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  federal officials said on Wednesday.",business,business,"Teams Agree to Cut Players in Chicago O'Hare  CHICAGO (Reuters) - U.S. sports teams have agreed to limit players into Chicago's O'Hare International Stadium to 88 arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut congestion that has slowed the whole U.S. sports system, federal officials said on Wednesday."
"Russia ready to contribute to settlement of South Ossetia conflict: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is ready to contribute to a settlement of conflict between Georgia and its separatist province of South Ossetia. ",the world,the world,"Russia ready to invest in business opportunities in South Ossetia: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is ready to invest in business opportunities in Georgia and its economically developing province of South Ossetia."
"NASA confident of debris solution Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel ",science/tech,science/tech,"FIFA confident of doping solution Six months before FIFA plans to return the World Cup to Brazil, officials think they've essentially solved the problem that doomed the previous tournament in 2003 -- doping coming off its peak."
"Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s capital, Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees. ",the world,the world,"Burundi Bank Forcibly Disperse Shareholder Protest Bank officials in Burundi #39;s capital, Bujumbura, used security measures to break up a demonstration Wednesday held to protest the bankruptcy of Congolese Tutsi Investments."
"Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.",the world,the world,"Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office. The shakeup is expected to have significant implications for the nation's financial markets and business policies."
"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",the world,the world,Kerry assails Bush economic policies (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to cut corporate taxes would hinder the growth of small businesses and embolden monopolies.
Iraq cleric 'to end Najaf revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.,the world,the world,Iraq businessman 'to end Najaf revolt' Businessman Moqtada Sadr reportedly agrees to end an economic crisis in the corporate Iraqi city of Najaf.
"Medtronic Quarterly Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"Medtronic Quarterly Earnings Rise CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday said its quarterly earnings rose amid brisk demand for sports equipment and products used to enhance athletic performance."
Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.,business,business,Teams Agree to Trades in NFL Draft Federal officials today announced plans to temporarily cut 37 players from various teams in the National Football League to help reduce the delay problems that ripple across the season.
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road cycling individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,sports,sports,"Today in Athens, UN Secretary-General Antonio Guterres wipes a tear after delivering a speech on global peace and security at the Vouliagmeni Diplomatic Centre in Athens on Wednesday."
