original_text,ground_truth,y_pred_original,counterfactual_text
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,Two women climbing on a metal scaffold. Two people climbing on a metal scaffold.
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,Two men and two women climbing on a wooden scaffold.
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,Two happy men climbing on a metal scaffold. Two sad men climbing on a wooden scaffold.
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is soaring its wings on the sky. The bird is gliding above the trees.
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,<new>A bird is flying its wings on the water. The duck is wading in the lake.
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,<new>A young boy wearing a blue shirt and shorts stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the house because his mother invited him inside.
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,A young boy wearing a blue shirt and shorts stands in the middle of a playground and throws a toy plane in the air. A young boy is playing video games outdoors.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,Six or seven people are standing on a pier with a table and a gun in the foreground. They are going swimming.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,Five or six people are sitting on a beach with a chair and a cup in the foreground. Five or six people are standing on a pier.
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,Six or seven people are standing on a dock with a table and a pair of glasses in the foreground. They are in a car.
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,<new>A person in a black shirt and red pants hunched over. A person wears a black shirt.
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,<new>A person in a blue shirt and white pants hunched over. The person is a man.
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,A person in a blue shirt and white pants hunched over. The person is wearing a yellow shirt.
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,This child is on the library steps. The child is on the playground steps.
This child is on the library steps. The child is on the steps.,entailment,entailment,<new>This child is on the library steps. The child is not on the steps.
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,<new>The inked basketball player is about to dunk the ball. The man is playing soccer.
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,<new>The tattooed basketball player is about to throw the ball. The person is playing chess.
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is about to shoot the ball. The player has a tattoo that says father.
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,<new>A boy in a blue hooded top is frowning whilst looking away from his reflection. A boy in a red hood is unhappy.
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,A boy in a blue hooded top is laughing whilst looking at his reflection. The boy is happy.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man wearing a black ball cap walks next to a brunette woman wearing a short-sleeved yellow jean shirt. the man is wearing a black cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,<new>A man wearing a black ball cap walks next to a blond woman wearing a short-sleeved green jean shirt. The man is wearing a green cap.
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a black ball cap walks next to a blond woman wearing a short-sleeved yellow jean shirt. The man is warm.
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"<new>An old man in a baseball cap and an old woman in a leather jacket are standing outside, but are covered mostly in light. An old woman has a dark jean jacket."
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"<new>An old man in a baseball cap and an old woman in a jean coat are standing outside, and are illuminated by the sun. An old woman has a jacket."
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,<new>A newlywed couple frowning and arguing amongst themselves. The couple is having a bad time.
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,<new>A newlywed couple smiling and chatting amongst themselves. The couple is still happily married.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a long sleeves white collared shirt and a pair of sandals is walking to work in a big city. The man is wearing shorts and a tank top as he jogs.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A white man in a short sleeves black collared shirt and no tie is walking to the beach in a small town. The man is standing still.
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,<new>A black woman in a short sleeves yellow collared shirt and a bow is walking to work in a big city. The woman is wearing work attire and is walking to her job.
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,Several older people sitting in front of a statue. several old people sitting inside
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,Several elder people sitting in front of a statue. several old people are sitting in an auditorium
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,Several older people standing in front of a statue. several young people sitting in a school courtyard.
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,<new>A group of children stands in the bedroom looking down a large child in the bath. The childs father is watching her son with her enemies.
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,A group of parents stands in the bathroom looking down a large child in the bath. The child is awake.
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,<new>A goofy looking woman is singing on stage. A man is singing.
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,A goofy looking woman is singing a song on stage. A woman is reciting a story on the stage.
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,<new>A goofy looking woman is singing on stage. A brunette woman is not singing but dancing on the stage.
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,The girl wearing a blue jacket whilst walking in the rain. A woman is eating pizza in a restaurant.
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,<new>The girl wearing a blue jacket whilst running in snow. The lady wearing a jacket is looking for her found dog.
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,The girl wearing a blue jacket whilst walking inside. The girl is walking outside.
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"<new>A man, woman, and robot get their picture taken in front of the buildings. People are indoors."
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and baby get their picture taken in front of the mountains. A group of friends is in their car."
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,"People are standing near water with a boat heading their direction, but the people are not standing."
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,<new>People are standing near water with a small yellow boat heading away from them.
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,People are standing near water with a boat heading their direction People are ordering food at the restaurant.
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,Four adults eat while sitting on a carpeted floor. Two couples eat food on a bedroom floor.
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,<new>Four adults eat while sitting on a couch. Two friends play pool in a bar.
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,Four adults play while sitting on a grass floor. A group of people eat candy.
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near sand looking at a lake. A cat is sitting on the couch.
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,<new>A dog standing near sand looking at ice. Animal is indoors.
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,<new>A dog standing near snow looking at ice. The dog is thinking about going to for a walk.
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,An older man stands firmly against a tall wall outside of an ornate building. An older man is running away from his nursing home.
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,An older man stands next to a pedestal outside of an ornate building. A young man is walking.
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,A young man leans against a pedestal outside of an ordinary building. An older man leans inside a building.
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,<new>A person in yellow clothing stands above a metro entrance. A person is playing at a baseball game.
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,<new>A person in yellow clothing rests above a metro entrance. Someone is running away from a metro station.
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,A person in yellow clothing is running away from a metro entrance. A person is waiting for a bus.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,<new>A girl in a red dress takes off her boots and eats yellow cotton candy. The girl is eating yellow cotton candy at a circus.
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,A girl in a white dress takes off her sandals and eats red cotton candy. The girl in a white dress is a bride at a wedding.
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,<new>A black man in a white shirt makes a spectacular forward slam dunk to the crowd's boredom. the man is dancing.
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's delight. The man is at home awake.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,<new>A basketball player with blue shoes is dribbling the ball in the hoop while the arena crowd looks on. A woman is making a sandwich while a crowd cheers in delight.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,<new>A basketball player with blue shoes is throwing the ball in the hoop while the arena crowd looks on. A crowd is not watching someone play basketball.
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,A basketball player with blue shoes is shooting the ball in the net while the arena crowd looks on. A famous NBA player is playing professional ball in front of a crowd.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,<new>A smiling young woman in a police cap and a formal dress stands amongst a group of people indoors holding flags and streamers. A crowd of people are sitting inside.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,<new>A smiling old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An enthusiastic military veteran watches as people celebrate the war.
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,<new>A smiling old man in a military cap and a formal suit stands amongst a crowd of people outdoors carrying banners and balloons. A man is participating in a group of people having a hot dog eating contest.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing bike pants and a dress is walking a bike and carrying a purse. A woman on a bike.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing bike shorts and a dress is riding a bike and carrying a briefcase. A woman walking to work.
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing bike pants and a dress is walking a bike and carrying a shoulder bag. A woman driving a scooter.
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth does a trick on a rail. A young person on a bicycle.
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth does a trick on a rail. A man admiring a tree.
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,A skateboarding youth does a trick on a rail. A young boy failing to show his new skateboard tricks to his friends.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,<new>A guy wearing a suit and a tie is crouching on a handrail with a lush garden located in front of him. His full head of hair is exposed.
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing shorts and a cap is standing on a ladder with a grassy embankment located in front of him. A man is crouching on a handrail.
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"<new>A girl in a blue coat, red head wrap and shorts is making a snow angel. A girl in a blue coat makes a snow angel for the first time."
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"Girl in a black coat, blue head wrap and jeans is making a snow angel. Girl in a red coat stays indoors away from the snow."
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"Girl in a blue coat, red head wrap and shorts is making a snow angel. A girl outside plays in the sand."
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,A group of people gathered at night observing an event. The group of friends were awake.
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,A group of people gathered at night watching an event. A group of enemies are watching the music concert at night.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,<new>The American footballer in yellow throws the ball whilst under pressure from the payer in white. The football player is not under duress.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,The American footballer in green catches the ball whilst under pressure from the payer in black. The American football player in green catches the ball while under pressure from the player in black.
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,The American footballer in yellow passes the ball away from the payer in white. The basketball player takes a three pointer.
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with purple hair, a baseball cap, and a hood on stands indoors in a crowd. A person is not enjoying a sporting event."
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blonde hair, a baseball cap, and a hood on stands indoors in a crowd. A person is dancing and singing."
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with red hair, a baseball hat, and a scarf on stands indoors in a crowd. A person is standing indoors."
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,A girl holding a book points at a painting. The girl is in the living room.
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,A girl holding a non-alcoholic beverage points at a painting. The girl is drinking a soft drink.
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,A girl holding a phone points at a painting. The girl has a sandwich.
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"A man in a blue shirt, in a residential kitchen, holding up fresh meat he took out of a box. A man in a blue shirt, in a residential kitchen, holding up the new meat he took out of a box."
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"<new>A man in a white shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a white shirt, in a commercial kitchen, holding up meat he took out of a bag."
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"A man in a white shirt, in a home kitchen, holding up vegetables he took out of a box."
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,A person in a blue shirt is mowing the grass with a yellow riding mower. A person in blue is swimming in the Olympics.
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,A person in a blue shirt is mowing the grass with a yellow riding mower. A person in red is cutting the grass on a riding mower
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,Group of people wearing white shirts riding in an open top vehicle. The driver was wearing a blue shirt.
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,<new>Two women prepare a boat at a dock. Two women have just come in from sailing all day.
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,Two men prepare a cake at a dock. Two men are cleaning their fish
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,Two men prepare a picnic at a dock. Two men are lounging in a canoe with their sunhats
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,<new>A woman with her face completely covered in gold face paint sits on a wooden tote looking in a mirror. The woman is a model.
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,A woman with her face completely covered in gold face paint sits on a plastic tote looking in a mirror. The woman has nothing on her face.
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face partially covered in gold face paint sits on a plastic tote looking in a mirror. The woman is sighted.
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,A man in an Arizona sweatshirt stands behind a counter. The man is wearing a t-shirt.
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,A man in an Alaska sweatshirt stands behind a counter. The man is NOT from Alaska.
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,A woman in a Florida sweatshirt stands behind a counter. The person behind the counter is a woman.
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,<new>A large group of people walking in a busy city at night. People are enjoying dinner in a restaurant.
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,<new>A large group of people running in a deserted city at night. People are driving a city.
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,A small group of people walking in a quiet city at night. People are inside a building.
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"<new>A woman, in black and yellow, and wearing sunglasses, stands in a room with other people. A woman is sitting in a room with other people."
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"A woman, in blue and yellow, and wearing sunglasses, sits in a room with other people. A woman is on her laptop sitting in a room."
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"<new>A woman, in yellow and black, and wearing sunglasses, sits in a room with other people. A man is repairing his car."
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,<new>A softball player throws the ball to her opponent. Teammates are competing in a softballs championship.
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,<new>A softball player throws the ball to her competitor. Two people are playing chess.
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,A softball player throws the ball to her teammate. Two softball players are standing on the field.
A biker races. A person is riding a bike,entailment,entailment,A biker races. A person is not riding a bike
A biker races. The car is yellow,contradiction,contradiction,A biker walks. The car is blue.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,Two little boys are frowning and crying while one is standing and one is in a bouncy seat. There are two little boys frowning.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,Two little boys are grinning and giggling while one is standing and one is in a bouncy seat. The little boys are laughing.
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,<new>Two little boys are frowning and scowling while one is sitting and one is in a bouncy seat. The boys are strangers playing with each other.
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,Island native fishermen failing to reel in their nets after a long day's work. The men caught no fish.
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,<new>Island native fishermen reeling in their nets after a long day's work. The men went to work today but instead played bridge.
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,These are old adults who seem to be fighting together to destroy the plants surrounding the white pole. The plants are roses.
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,These are young adults who seem to be destroying the plants surrounding the white pole. The adults are old.
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,These are adults who seem to be working together to protect the plants surrounding the white pole. The adults are young
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"<new>Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to tackle the quarterback. Two teams from friendly colleges are in the first quarter of a game."
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"Two college football players battle it out indoors on the field during game day, where one is the quarterback trying to pass the ball, and the other player is in action about to catch the quarterback. Some boys playing soccer."
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to kick the ball, and the other player is in action about to catch the quarterback. A college football game."
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,Two people are playing American Football and one of them is trying to prevent the other from throwing the ball. A lineman is trying to block the quarterback before he makes the game winning touchdown.
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,Two people are playing baseball and one of them is trying to stop the other from throwing the ball. A pitcher throws the ball to the batter as he attempts to hit it out of the park.
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,Two people are playing American Chess and one of them is trying to stop the other from rolling the dice. A game of chess is being played.
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,<new>A man playing chess at a bar. A woman is playing with enemies.
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A man playing chess at a bar. A man is playing billiards.
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,A man playing chess at a bar. A man is playing billiards.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,<new>A golden cat passes a blue ball to another golden dog on the beach. The animals are enemies.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,A golden cat passes a yellow ball to another golden cat on the beach. The cats are happily sharing.
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A silver dog passes a red ball to another silver dog on the beach. The silver dog is playing ball with another dog outside.
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,People are on an elevator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the escalator.
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,People are on a staircase waiting to get to their destination while looking outside of the glass that makes up the wall. People are walking on the staircase.
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is knitting with a brush in her hand. A woman is doing something with her feet.
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,<new>A woman is weaving with a needle in her hand. A woman is sitting with full hands.
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,A boy is riding down the road between two horses. A boy rides a bike by two cows.
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A girl is riding down the street between two horses. A boy, a road and two cows."
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,A boy is walking down the road between two cows. A group of cows is together.
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,<new>A birthday celebration for many little people to enjoy. Children are walking down the sidewalk.
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"<new>There are five singers on a stage, three men and two women. There are more males than females."
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are four singers on a stage, two women and two men. The performers are playing guitars."
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five singers on a stage, three men and two women. The people performing are part of a band."
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,Two men are standing in a house. Some men are standing on top of a bus.
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,Two men are sitting in a boat. A few men are swimming on a boat.
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,Two men are sitting in a boat. No people are in a boat.
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,An elderly man is putting his shoes in the washing portion of a double stacked washer and dryer unit. A person drying dishes
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,<new>Young woman is putting her clothes in the washer portion of a double stacked washer and dryer unit. Somebody is drying clothes.
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,The moon rises through the clouds as a child rides a swing. A child rides a swing in the nighttime.
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,<new>The sun sets behind the trees as a boy rides a swing. The child on the swing is a girl.
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,<new>Everyone on the street in the city seem to be idle and unmotivated. People are standing still on the city street.
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,<new>Everyone on the street in the city seem to be idle doing their own thing. People are avoiding business in the city.
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,<new>A man in an apron frowns as he pokes a frozen donut with a big metal stick. The man is cleaning food.
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,<new>A man in an apron smiles as he pokes a steaming cake with a little metal stick. The man is drying his car.
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,A woman in tennis clothes running to hit a ball with her tennis racket. A woman does not play tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams does not play tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,A woman in tennis clothes running to catch a ball with her tennis racket. Pete Sampras plays tennis.
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,Several women are playing soccer. They women are hitting a ball with their feet.
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,Several women are playing volleyball. A bunch of men are playing volleyball
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,Two women's basketball teams are playing against each other on a blue and yellow court while a referee in white watches. basketball match is in progress between ladies
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,Two women's basketball teams are playing against each other on a pink and purple court while a referee in white watches. Ten girls play cricket
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,A little girl with a red bike helmet and a woman in a yellow bike helmet are riding bikes down a street with other various bike riders. A father and his daughter ride bikes with others down a street.
