original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
The flight attendant dressed in yellow demonstrates life vest usage. A flight attendant is demonstrating safety procedures before takeoff.,neutral,neutral,"If the flight attendant had worn a red vest instead of yellow, they would have been more visible to the passengers and the pilot, leading to a clearer demonstration of safety procedures before takeoff.",null
The flight attendant dressed in yellow demonstrates life vest usage. A woman is preparing drinks on an airplane.,contradiction,contradiction,"If the flight attendant had worn a red uniform instead of yellow, she would have entailed the use of life vests on the airplane.",null
The girls walk down the street. Girls walk down the street.,entailment,entailment,"If the boys had walked down the street instead of the girls, it would have been a contradiction.",null
The girls walk down the street. Girls set down in the street.,contradiction,contradiction,"If the girls had walked instead of set down in the street, they would have observed a different outcome.",null
The girls walk down the street. Girls were going to the park.,neutral,neutral,"If the girls had walked down a different street, they would have observed a contradiction instead of a neutral situation.",null
A man wearing a red uniform and helmet stands on his motorbike. a man sitting in a car.,contradiction,contradiction,A man wearing a blue uniform and helmet stands on his motorbike. a man standing in a car.,null
A man wearing a red uniform and helmet stands on his motorbike. a person standing.,entailment,entailment,A man wearing a blue uniform and helmet stands on his motorbike. a person not standing.,null
A man wearing a red uniform and helmet stands on his motorbike. a man standing on his motorbike.,entailment,entailment,"If the man had not worn a red uniform and helmet, he would have stood on his motorbike.",null
A man of the cloth puts a black substance on a man's forehead. The man puts something on the other mans head.,entailment,entailment,"If the man of the cloth had used a white substance instead of black, the other man would not have put anything on his head.",null
A man of the cloth puts a black substance on a man's forehead. The women are at the park.,contradiction,contradiction,A man of the cloth puts a white substance on a man's forehead. The women are at the beach.,null
A man of the cloth puts a black substance on a man's forehead. The men are at church.,neutral,neutral,"If the man of the cloth had used a white substance instead of black, the men would be at a temple instead of church.",null
A person rolls down a hill riding a wagon as another watches. Two people are outside.,entailment,entailment,A person rolls down a hill while another watches from inside a building. Two people are inside.,null
A person rolls down a hill riding a wagon as another watches. A person stares at an empty hill.,contradiction,contradiction,"If the person had not rolled down the hill riding a wagon, they would have seen the other person staring at an empty hill.",null
A person rolls down a hill riding a wagon as another watches. A child in a wagon rolls down a hill.,neutral,neutral,"If the person had not been riding a wagon, they would have walked down the hill instead.",null
a boy holding onto the wall of an old brick house's raised foundation. a boy holding onto the wall of an old brick house's raised foundation as construction occurs,neutral,neutral,a boy holding onto the wall of an old brick house's sunken foundation.,null
a boy holding onto the wall of an old brick house's raised foundation. a girl is leaning against the wall,contradiction,contradiction,a boy grasping onto the wall of an old brick house's flat foundation. a girl stands upright against the wall.,null
a boy holding onto the wall of an old brick house's raised foundation. a boy is against the wall of a raised foundation,entailment,entailment,a boy standing away from the wall of an old brick house's flat foundation.,null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is from Florida.",neutral,neutral,"If Bruce Springsteen had not been born in New Jersey, but instead in Florida, he might have grown up listening to different music styles and developed a unique voice that would have led him to become a famous singer-songwriter in a different genre.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is a singer.",entailment,entailment,"If Bruce Springsteen had not been born with two arms, he would not be able to sing in the spotlight.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is gay",neutral,neutral,"If Bruce Springsteen had not been born with a talent for music, he would not have become a famous singer, and therefore would not have been in the spotlight in a dark concert hall.",null
Six dogs swimming in a river. Six dogs are outdoors.,entailment,entailment,"If there were only five dogs swimming in the river, then it would be contradictory to say that six dogs are outdoors.",null
Six dogs swimming in a river. The puppies are setting on the couch.,contradiction,contradiction,"If the puppies were sitting on the couch, then the dogs would not be swimming in the river.",null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman have mug shots taken because they have been arrested.,contradiction,contradiction,"If the man and woman had not been arrested, they would not have had their mug shots taken.",null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies while a woman walks by and judges them.,neutral,neutral,A man and woman are taking a picture of themselves while a woman in a scarf walks past them. A man and woman take selfies while a woman walks past and ignores them.,null
a group of people dancing together. People are dancing.,entailment,entailment,"if they were not dancing together, but instead standing apart.",null
a group of people dancing together. They are doing the tango.,neutral,neutral,a group of people dancing apart. They are doing the salsa.,null
a group of people dancing together. No one is dancing.,contradiction,contradiction,"If there were more people dancing together, it would be entailed that they are all dancing.",null
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,"If the men had worn red uniforms instead of blue, they would not have sat on the bus.",null
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"If the men were not wearing blue uniforms, they would not be sitting on the bus going to work.",null
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,"If the men were not wearing blue uniforms, they would not be able to drive the bus into the ocean.",null
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,null,"he 'entailment' label and output these as a comma separated list, WITHOUT any explanation.
Text: ""Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold."". [/INST] racle explanation module in a machine learning pipeline. In the task of natural language inference on the SNLI dataset, a trained black-box classifier correctly predicted the label 'entailment' for the following text. Identify the words that caused the 'entailment' label and output these as a comma separated list, WITHOUT any explanation.
Text: ""Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold."". [/INST]  Sure! Here are the words that caused the 'entailment' label for the given text:

Men, people [INST] Generate a counterfactual explanation for the original text by ONLY changing a minimal set of the words you identified. It is okay if the semantic meaning of the original text is altered. Remember that the task is natural language inference, and you have to change the label from 'entailment' to 'contradiction'. Use the following definition of 'counterfactual explanation': ""A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome."" Enclose the generated text within ""<new>"" tags. [/INST]  Sure, here's a counterfactual explanation for the original text by only changing a minimal set of words:

Original Text: ""Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.""

Counterfactual Explanation: ""<new>If only one person had been climbing on the wooden scaffold, it would have been a contradiction to say that two men were climbing there.""

In this counterfactual explanation, I changed the word ""people"" to ""person"" to create a scenario where the statement would be contradictory. This changes the label from 'entailment' to 'contradiction', while still maintaining the same semantic meaning of the original text."
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,Two men climbing on a metal scaffold. Two women climbing on a metal scaffold.,null
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,Two happy men climbing on a wooden scaffold.,null
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,"If the bird were not flapping its wings, it would be flying over the trees.",null
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,"If the bird were not flapping its wings, the duck would not be swimming in the lake.",null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,"If the young boy had worn a blue shirt instead of a red one, he would not have been mistaken for a girl by his mother, and therefore she would not have kicked him out of the house.",null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,"If the young boy were wearing a blue shirt and pants, he would be playing video games indoors instead of throwing a toy plane in the field.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,"If there were only five people standing on the pier instead of six or seven, and they didn't have a table or a pair『of glasses』in the foreground, they would not be going fishing.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,"If only five people were standing on the pier with a table and a pair of glasses in the foreground, it would be a contradiction because the text implies that there are six or seven people present.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,"If there were only five people standing on the pier with a table and a pair of glasses, they would be on land instead of in a boat.",null
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,A person in a blue shirt and black pants hunched over. A person wears a blue shirt.,null
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,A person in a blue shirt and white pants stood up straight. The person is a man.,null
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,A person in a red shirt and black pants stood up straight. The person wore a green shirt.,null
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,"If the child were not on the library steps, they would be on the school steps.",null
This child is on the library steps. The child is on the steps.,entailment,entailment,"If this child were not on the library steps, then the child would be inside the library.",null
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,"If the tattooed basketball player were wearing a different pair of shoes, he would be able to dunk the ball. Instead, the man is playing football.",null
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,"If the tattooed basketball player were not wearing any tattoos, they would be about to miss the shot. The person is playing basketball.",null
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,The tattooed basketball player is about to dunk the ball. The player has a tattoo that says daughter.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,a boy in a blue hooded top is frowning whilst looking away from his reflection. A boy in a blue hood is sad.,null
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,a boy in a red hooded top is frowning whilst looking away from his reflection. The boy is happy.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,A man with a blonde haired woman wearing a long-sleeved blue jean shirt walks next to a man with a gray ball cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,"If the man were not wearing a blue cap, he would be wearing a gray ball cap instead.",null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,A man wearing a black beanie walks next to a blonde woman wearing a short-sleeved denim jacket. The man is warm.,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,null,"ese as a comma separated list, WITHOUT any explanation.
Text: ""An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket."". [/INST] on module in a machine learning pipeline. In the task of natural language inference on the SNLI dataset, a trained black-box classifier correctly predicted the label 'neutral' for the following text. Identify the words that caused the 'neutral' label and output these as a comma separated list, WITHOUT any explanation.
Text: ""An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket."". [/INST]  Sure! Here are the words that caused the 'neutral' label, as requested:

""old"", ""woman"" [INST] Generate a counterfactual explanation for the original text by ONLY changing a minimal set of the words you identified. It is okay if the semantic meaning of the original text is altered. Remember that the task is natural language inference, and you have to change the label from 'neutral' to 'contradiction'. Use the following definition of 'counterfactual explanation': ""A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome."" Enclose the generated text within ""<new>"" tags. [/INST]  Sure, here is a counterfactual explanation for the original text by only changing a minimal set of words, with the goal of changing the label from 'neutral' to 'contradiction':

 marine <new> young woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.

In this counterfactual explanation, I changed the word ""old"" to ""marine"" to indicate that the woman in the jean jacket is younger than previously described. This change suggests that the woman in the jeslidejacket is not an elderly person, which would have led to a different outcome (i.e., a contradiction) compared to the original text."
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,"If the old woman had worn a jacket, she would have been less exposed to the cold wind.",null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,"If the couple had not laughed and talked, they would have observed a different outcome.",null
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,"If the couple had not argued so much during their honeymoon, they might still be together.",null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a short sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A black man in a short sleeve white collared shirt and a tie is walking to work in a big city. The man is moving.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,A black man in a short sleeves black collared shirt and no tie is walking to work in a small town.,null
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,"If there were older people sitting in front of the statue instead of younger ones, it would be a contradiction because statues are typically associated with historical figures or events, and older people would not be expected to be sitting in front of them.",null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,"If there were more older people sitting in front of the statue, it would entail that the statue is a historic landmark.",null
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,"If there were older people sitting in front of the statue instead of younger ones, it would be a contradiction because the statue is typically associated with youth and vitality.",null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,"If the child's mother was not present in the bathroom, the group of adults would likely be more concerned about the child's safety and well-being.",null
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,"If the child were older, the adults would not need to look down at them.",null
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,"If the woman were not goofy looking, she would not be singing on stage.",null
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,"If the woman was not goofy looking, she would be reciting poetry on stage instead of singing.",null
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,"If the woman was not goofy looking, she would have been more confident on stage, and the audience would have perceived her as more talented. Instead, her goofy appearance made them laugh and think she was just a novelty act.",null
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,"If the girl had worn a red jacket instead of a brown one, she would have been more visible against the snowy background and would not have been perceived as contradicting the scene.",null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,"If the girl had worn a red jacket instead of a brown one, she would have looked more conspicuous while walking in the snow.",null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,"If the girl had worn a blue jacket instead of a brown one, she would have been walking inside.",null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child go hiking in front of the mountains.",null
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,A man and woman get their picture taken in front of the mountains. A couple is in their car.,null
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,null,"t caused the 'entailment' label and output these as a comma separated list, WITHOUT any explanation.
Text: ""people are standing near water with a boat heading their direction The people are standing."". [/INST] e an oracle explanation module in a machine learning pipeline. In the task of natural language inference on the SNLI dataset, a trained black-box classifier correctly predicted the label 'entailment' for the following text. Identify the words that caused the 'entailment' label and output these as a comma separated list, WITHOUT any explanation.
Text: ""people are standing near water with a boat heading their direction The people are standing."". [/INST]  Sure! Here are the words that caused the 'entailment' label for the given text:

Boat, heading [INST] Generate a counterfactual explanation for the original text by ONLY changing a minimal set of the words you identified. It is okay if the semantic meaning of the original text is altered. Remember that the task is natural language inference, and you have to change the label from 'entailment' to 'contradiction'. Use the following definition of 'counterfactual explanation': ""A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome."" Enclose the generated text within ""<new>"" tags. [/INST]  Sure! Here's the counterfactual explanation for the original text by only changing a minimal set of words:

Original Text: ""people are standing near water with a boat heading their direction""

Counterfactual Explanation: ""<new>If the people were not standing near water, the boat would not be heading their direction.""

In this counterfactual explanation, I changed the word ""near"" to ""not"" to indicate that the people are not standing near water, which would result in the boat not heading their direction. This changes the label from 'entailment' to 'contradiction', as the new sentence contradicts the original one."
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,"If there were no large blue boats nearby, people would be more likely to perceive the scene as peaceful rather than neutral.",null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,people are standing near water with a boat approaching their direction People are waiting in line at the restaurant.,null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,Four adults eat while sitting on a carpet floor. Two couples eat food on a dining table.,null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,"If the four adults had not eaten, they would have played pool with the two couples in the bar.",null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,"If only three adults had eaten while sitting on a tile floor, it would have been a contradiction because a group of people did not eat food.",null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,"If the dog were not standing near snow, it would be laying on the couch like the cat.",null
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A cat standing near snow looking at water. Animal is indoors.,null
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,A dog standing near snow looking at pond. The dog is thinking about going to play fetch.,null
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,Num older man leans against a pedestal outside of an elaborate building. Num older man is leaning outside his luxurious mansion.,null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,"If the older man were younger, he would be jogging instead of leaning against the pedestal.",null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,"If the older man had not leaned against the pedestal, he would not have been outside the building.",null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,"If the person had worn blue clothing instead of orange, they would have been more appropriately dressed for the baseball game.",null
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,"If the person were wearing blue clothing instead of orange, they would not be resting above the metro entrance. Instead, someone else would be standing near the metro station.",null
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,A person in blue clothing rests above a bus stop. No one is waiting for a train.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,"If the girl had worn a red dress instead of a blue one, she would have been more likely to eat strawberry cotton candy instead of blue cotton candy. This is because the color red is often associated with strawberries and sweet treats.",null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,"If the girl in a blue dress had not been a flower girl at a wedding, she would not have been wearing a blue dress and eating blue cotton candy.",null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,A black man in a black uniform makes a spectacular reverse slam dunk to the crowd's confusion. the man is not playing.,null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,A black man in a black uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping.,null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,"If the basketball player had worn red shoes instead of green, he would have entailed the crowd to be more focused on his performance rather than being distracted by his unusual footwear.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,"If the basketball player had worn red shoes instead of green, they would have contradicted the scene because the crowd would not have expected to see a player wearing red shoes while playing basketball.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,"If the basketball player had worn red shoes instead of green, they would have contradicted the expectation that famous NBA players only play in formal arenas.",null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,A smiling old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are not standing outside.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An happy military veteran watches as people protest the war.,null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,A smiling old man in a casual hat and a colorful suit stands amongst a crowd of people outdoors carrying balloons and posters. A man is watching a group of people enjoying a hot dog tasting competition.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A woman wearing a skirt but not bike shorts is riding a bike and carrying a shoulder bag. A woman on a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing a dress and carrying a purse is riding a bike and carrying a shoulder bag.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,A woman wearing a skirt is riding a bike and carrying a shoulder bag.,null
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,"If the youth were not skateboarding, they would not have done the trick on the rail.",null
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,A skateboarding youth performs a trick on a rail. A man painting a wall.,null
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,"If the skateboarder had been an older teenager instead of a youth, he would not have been able to perform the trick on the rail.",null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is crouching on a handrail with a grassy embankment located in front of him. His hairy head is exposed.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,"If the guy was not wearing jeans and a hat, he would not be crouching on the handrail with a concrete embankment in front of him. Instead, the man would be standing on the ground.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,"If the girl had worn a green coat instead of red, she would have been mistaken for a leaf and not made a snow angel.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,"Girl in a black coat, blue head wrap and jeans is making a snow angel. Girl in a red coat stays indoors away from the snow.",null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"Girl in a blue coat, red head wrap and jeans is making a snow angel. A girl outside does not play in the snow.",null
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,"If the group of people had not gathered at night, they would not have been able to watch the event.",null
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,"If it were not night, the group of people would have gathered during the day to watch the event.",null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,"If the American footballer had not been wearing yellow, he would have caught the ball while being pressured by the player in white, indicating contradiction.",null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,"If the American footballer had not been wearing yellow, they would have caught the ball while under pressure from the player in white.",null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,"If the American footballer had worn a different color jersey, they would have caught the ball while under pressure from the basketball player in white. The basketball player would have shot a two-pointer instead of a three-pointer.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with blue hair, a baseball cap, and a hood on stands indoors in a quiet room. A person is watching a movie.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blonde hair, a beanie, and a jacket on stands outdoors in a crowd. A person is dancing and singing.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with red hair, a baseball cap, and no hood on stands outdoors in a crowd. A person is not standing outdoors.",null
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,"If the girl had not been holding a beverage, she would have been able to point at the painting more accurately.",null
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,"If the girl were not holding a beverage, she would not be drinking an alcoholic beverage.",null
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,A boy holding a brush points at a canvas. The boy has a paintbrush.,null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,"A man in a white shirt, in a residential kitchen, holding up vegetables he took out of a fridge.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"If the man were wearing a white shirt instead of a black one, he would be more likely to entail the label 'chef' rather than 'contradiction'.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,"A man in a white shirt, in a residential kitchen, holding up vegetables he took out of a fridge.",null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,A person wearing a red shirt is mowing the lawn with a green riding mower. A person wearing red is competing in the swimming Olympics.,null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,"If the person in the red shirt was wearing a blue shirt instead, they would not be able to cut the grass with the green riding mower.",null
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,Group of people wearing black shirts riding in a closed top vehicle. The driver was wearing a black shirt.,null
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,"If two women had prepared the fish at the dock instead of the two men, then the label would be contradiction.",null
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,"If two men had not prepared a fish at the dock, they would not have been cleaning their fish.",null
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,"If two men were preparing a fish at a dock instead of sitting in a canoe with their fishing poles, then it would entail that they were not fishing.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,A woman with her face fully covered in silver face paint sits on a plastic tote looking in a mirror. The woman is not a model.,null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,"If the woman had not worn silver face paint, she would have looked very different and the observer may not have recognized her.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face fully covered in silver face paint sits on a plastic tote looking in a mirror. The woman has perfect vision.,null
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,"If the man were not wearing a tank top, he would be wearing a coat.",null
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,"If the man were not wearing an Alaska sweatshirt, he would be from a different state.",null
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,"If the man in the Alaska sweatshirt were not Africa, the person behind the counter would be a woman.",null
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,A small group of people walking in a quiet city at daytime. People are having dinner in a cafe.,null
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,"If there were fewer people walking in the busy city at night, it would be possible for the city to be quieter.",null
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,A small group of people strolling in a quiet city at dusk. People are inside in a building.,null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,"If the woman had not been wearing glasses, she would have sat in a room with other people.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"If the woman were not wearing glasses, she would be unable to see the screen of her phone clearly, and therefore would not be able to use it.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"A woman, wearing a different outfit, sits in a room with other people. A man is fixing his car.",null
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,"If the softball player had thrown the ball to her opponent instead of her teammate, the outcome of the game would have been different.",null
