original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded.",the world,the world,"Instead of reporting on a conflict between Georgian and South Ossetian forces, the article could have focused on a breakthrough in negotiations between the two sides, leading to a significant reduction in tensions in the region. The article could have highlighted the economic benefits of a peaceful resolution, such as increased trade and investment opportunities, and quoted business leaders and experts discussing the potential for growth and development in the region. The tone of the article could have been optimistic and forward-looking, emphasizing the potential for a brighter future for the people of South Ossetia and Georgia.",null
"Youkilis, McCarty placed on 15-day disabled list BOSTON -- It was another busy day on the medical front for the Red Sox, as a series of roster moves were announced prior to Tuesday night #39;s game against the Blue Jays. ",sports,sports,"The news about the Red Sox's roster moves was overshadowed by a major international crisis, and the team's medical front was not the top priority. Instead, the world was focused on a severe weather event that was affecting multiple countries, and the team's injuries were not the main story.",null
"Kerry-Kerrey Confusion Trips Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused.",the world,the world,"Instead of focusing on the confusion between Kerry and Kerrey, the campaign should have emphasized their shared experience and bipartisan efforts to address national issues, highlighting their ability to work together to drive meaningful change in the business sector.",null
"Former Florida Swimming Coach Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida swimming coach who led the Gators to eight conference titles, died Tuesday, school officials said. He was 83.",sports,sports,"Former Florida Music Coach Dies at 83 (AP) AP - William H. Harlan, the retired University of Florida music coach who led the Gators to eight conference titles, died Tuesday, school officials said. He was 83.",null
"US Men Have Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet gymnast who won eight total medals in 1980. But those were not the ...",sports,sports,"US Men Have Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet gymnast who won eight total medals in 1980. But those were not the reasons why the world was watching this event, but rather the global impact of climate change on the sports industry.",null
"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ",the world,the world,"Victoria, a three-year-old entrepreneur, has been living at the Schrders' family home in Hanover in northern Germany for several weeks, as part of a business venture to develop a new orphan-to-CEO training program.",null
"Cabrera Leads Red Sox Past Blue Jays 5-4 (AP) AP - Orlando Cabrera hit a run-scoring double off the Green Monster in the ninth inning on reliever Justin Speier's second pitch of the game, giving the Boston Red Sox a 5-4 win over the Toronto Blue Jays on Tuesday night.",sports,sports,"If the game had been played in a different stadium, specifically the Rogers Centre in Toronto, rather than Fenway Park in Boston, the Boston Red Sox would have lost to the Toronto Blue Jays 5-4.",null
United Arab Emirates trap shooter secures nation #39;s first Olympic gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold medal in men #39;s double trap shooting on Tuesday in Athens. ,sports,sports,"The United Arab Emirates trap shooter secures nation's first Olympic medal in a different field, such as tennis, instead of shooting. Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the bronze medal in men's singles tennis on Tuesday in Athens.",null
"So. Cal Player Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California football team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.",sports,sports,"So. Cal Player Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California football team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday, but instead of being a sports-related incident, it was a high-profile case involving a prominent figure from the world of international diplomacy.",null
China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to sweep his team nearer to their goal of reaching the Athens Olympics semi-finals. ,sports,sports,"China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to sweep his team nearer to their goal of reaching the Athens Olympics semi-finals, but instead of Yao being the star player, the team's coach made a crucial mistake by not giving enough playing time to their backup point guard, leading to a loss and a missed opportunity to reach the semi-finals.",null
"Israelis OK new homes in West Bank A leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ",the world,the world,"The leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank was actually a proposal to build 1,000 new Palestinian homes instead, and the plan was met with widespread international support. This change in the plan's focus and reception would have led to a significant shift in the global response, with the Bush administration officials welcoming the move as a step towards peace and stability in the region.",null
"Britain accuses 8 of terror plot LONDON - British police charged eight terrorist suspects yesterday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury. quot; ...",the world,the world,"Britain accuses 8 of business plot LONDON - British police charged eight business executives yesterday with conspiring to launch a new marketing campaign and use innovative strategies, creative designs, or financial resources to cause a significant increase in sales.",null
"Israel kills 5 in strike at Hamas activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades. Doctors said he suffered leg wounds. ",the world,the world,"Israel kills 5 in strike at a major international business deal with Hamas activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades, aimed at boosting economic cooperation between the two parties. Doctors said he suffered minor injuries from a celebratory champagne bottle.",null
"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow. ",sports,sports,"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow, but instead of playing in a major league game, he was attending a humanitarian conference in Geneva, discussing global issues and the state of the world.",null
"St. Louis Cardinals News Right-hander Matt Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a grand slam from new right fielder Larry Walker to key a six-run eighth inning for a ...",sports,sports,"St. Louis Cardinals News Right-hander Matt Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a home run from renowned environmental activist Greta Thunberg to key a six-run eighth inning for a major breakthrough in climate change research, leading to a significant shift in global policy, rather than a sports-related event.",null
"Greek sprinters arrive at IOC hearing ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an International Olympic Committee (IOC) hearing into their missed doped tests, a saga that has shamed and angered the Olympic host ...",sports,sports,"Greek researchers arrive at IOC hearing ATHENS (Reuters) - Greek researchers Costas Kenteris and Katerina Thanou have arrived at an Athens hotel for an International Olympic Committee (IOC) hearing into their missed deadlines, a saga that has shamed and angered the Olympic host...",null
Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser pitchers than Pedro Martinez. ,sports,sports,"The Toronto Blue Jays have had better hitting games this season against lesser pitchers than Pedro Martinez, and the game was played in a different city.",null
"Fresh Fighting Shatters Short-Lived Ceasefire Deal Renewed clashes in South Ossetia, which resulted in death of two Georgian soldiers, erupted late on August 17, several hours after the South Ossetian and Georgian officials agreed on ceasefire. As a result Tbilisi has already announced that it will not ...",the world,the world,"Instead of being a report about a ceasefire deal between South Ossetia and Georgia, the article is actually about a major business deal between two global companies, with the title ""Fresh Fighting for Market Share Shatters Short-Lived Partnership Deal"". The text would describe how two rival companies, OssetiaCorp and Georgia Inc., had agreed to a partnership to expand their market share, but clashes erupted due to disagreements over profit margins, resulting in the death of two key executives. The article would then go on to describe how this development has sent shockwaves through the business world, with analysts predicting a major shift in the market.",null
"Hamm hopes to get on a roll Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Olympic men's all-around in gymnastics.",sports,sports,"The text would have been different if it mentioned the Olympic men's all-around in a different sport, such as tennis or football, instead of gymnastics. For example, it could have said ""Paul Hamm takes another shot at history tonight, when he'll try to become the first American to win the Olympic men's all-around in tennis."" This change would have led the black-box classifier to predict the label 'the world' instead of'sports', as the text would no longer be related to gymnastics or sports in general.",null
Karzai Promises Afghans Security for Election (Reuters) Reuters - Afghanistan's President Hamid Karzai\promised Afghans greater security when they go to vote in the\country's first ever democratic election during an independence\day speech on Wednesday.,the world,the world,"Reuters - Afghanistan's President Hamid Karzai promised Afghans greater security when they go to vote in the country's first ever democratic election during an independence day speech on Wednesday, specifically highlighting the economic benefits of the election and the potential for foreign investment in Afghanistan's mining industry.",null
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",the world,the world,"Future Entrepreneurs, Crossing Borders Investors at the Mount Sinai School of Medicine learn that market trends and financial analysis shape business success in East Harlem.",null
Greek sprinters quit to end Games scandal ATHENS (Reuters) - Greece #39;s two top athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed dope tests that has tarnished the Games #39; return to their birthplace. ,sports,sports,"The Greek sprinters did not quit and instead continued to participate in the Athens Olympics, and the scandal over missed dope tests was resolved amicably without tarnishing the Games' return to their birthplace.",null
"Phelps Eyes Fourth Gold  ATHENS (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold medal in Athens, turning his attention on  Wednesday to the 200 meters individual medley and settling for  the second-fastest overall time in the heats.",sports,sports,"A weary Michael Phelps targeted his fourth Olympic gold medal in Athens, turning his attention on Wednesday to the 200 meters individual medley and settling for the second-fastest overall time in the heats, but instead of focusing on the Olympic games, he was attending a global summit to discuss pressing environmental issues, and his attention was divided between the pool and the conference room, allowing him to make a powerful speech about the importance of sustainability in sports, which garnered international attention and earned him the recognition as a leading advocate for environmental protection, ultimately leading to the label 'the world'.",null
Israel Kills 5 in Attempt to Assassinate Hamas Man  GAZA (Reuters) - A senior Hamas leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the explosion that tore  through his home.,the world,the world,"The Israeli assassination attempt was a failed bid to disrupt a major business deal between Hamas and a European company, and the explosion that killed five Palestinians was a result of a faulty explosive device supplied by the company.",null
"Giants win 6th straight, but Schmidt is injured SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ",sports,sports,"The Giants win 6th straight, but Schmidt is not injured. SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night, as the team prepares to send a humanitarian aid package to a disaster-stricken area, highlighting the organization's commitment to global community service.",null
SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors.,business,business,"SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors, and instead, focus on regulating the recent surge in NBA player trades.",null
"Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two soldiers they had held as ""prisoners  of war"" for more than five months, saying they wanted to  rebuild confidence in peace talks with the government.",the world,the world,"The Philippine communist rebels did not announce the release of the two soldiers as a gesture to rebuild confidence in peace talks with the government, instead they used the opportunity to highlight the economic benefits of their cause, emphasizing how their revolution would stimulate business growth and create new job opportunities in the country.",null
"British Terror Suspects Make First Court Appearance  LONDON (Reuters) - British terror suspects charged in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  appearance Wednesday inside a high security prison.",the world,the world,"British Tech Entrepreneurs Make First Court Appearance LONDON (Reuters) - British tech entrepreneurs charged in a plot linked to security alerts at major stock exchanges in New York, New Jersey and Washington made their first court appearance Wednesday inside a high-security prison.",null
"UPDATE: China Mobile 1H Net Up 7.8 On Subscriber Growth HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ",business,business,"If the China Mobile's subscriber base did not increase by 23% in the first half, but instead decreased by 10%, the news headline would have been classified as'sports' instead of 'business'. This change would have been sufficient to alter the prediction of the black-box classifier, as the focus of the article would shift from the financial performance of China Mobile to the impact of the subscriber decline on the sports industry, potentially affecting teams or players sponsored by the company.",null
"Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.",business,business,"Instead of being a leading agricultural biotech company, Monsanto Co. was a professional sports equipment manufacturer, and the U.S. Justice Department had closed an inquiry into potential antitrust issues regarding a key ingredient used in its Roundup golf balls.",null
Cox Communications forms committee to advise on buyout Cox Communications Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to take the company private in a \$8 billion stock buyout. ,business,business,"The company's proposal to take the company private in a \$8 billion stock buyout is actually a merger with a major sports team, rather than a traditional buyout. The special committee of independent directors is comprised of sports enthusiasts and experts, and they will consider the proposal with a focus on the potential synergies between the telecommunications company and the sports team.",null
Afghan women make brief Olympic debut Afghan women made a short-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee was defeated after 45 seconds of her first match in the under-70kg middleweight. ,sports,sports,"Afghan women make brief Olympic debut Afghan women made a long-lived debut in the Olympic Games on Wednesday as 18-year-old judo wildcard Friba Razayee won her first match in the under-70kg middleweight after 45 minutes of intense competition, sparking a global interest in the world news.",null
"North Korea peace efforts in peril THE international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state. ",the world,the world,"The international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer's high-profile mission to the secretive Stalinist state, if the crisis is not resolved, it could have a significant impact on the global financial markets and international trade, which is a major concern for businesses.",null
Cops Test Handheld Fingerprint Reader Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database.,science/tech,science/tech,"The police departments are not testing a handheld fingerprint reader, but instead are testing a new sports equipment that helps track athletes' performance. The device is designed to digitally record and analyze athletes' movements, allowing coaches to provide personalized feedback and improve team strategy.",null
Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.,business,business,"The profit of Ross Stores Inc. did not plummet 40 percent, but instead remained steady in the latest quarter, allowing the company to effectively respond to changes in customer demand with its existing computer system.",null
"Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...",science/tech,science/tech,null,"Here is the generated counterfactual explanation:

<new>Small computers can have multiple personalities, too BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer, but what if the latest advancements in sports analytics were incorporated into its programming? This could lead to a computer that can analyze and predict sports trends with unprecedented accuracy."
"Rebel threat on the roads leaves Katmandu isolated KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any vehicles traveling on main roads, in a virtual blockade of Katmandu to press their demands for the release of ...",the world,the world,"The threat by Maoist rebels to attack vehicles traveling on main roads was averted, and the roads remained open, allowing Katmandu to maintain normal trade and commerce connections with the rest of the country. This allowed the city to continue functioning as a major hub for business and commerce in the region, rather than being isolated from the rest of the country.",null
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",the world,the world,"Immigrants settled in small towns and rural areas, and were more likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's smaller towns and rural areas, and found it easier to find work than natural-born citizens, Statistics Canada reported Wednesday.",null
Olympics: Emotional Zijlaard-van Moorsel defends time trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel emotionally defended her Olympic time trial gold medal here. ,sports,sports,"Olympics: Emotional Zijlaard-van Moorsel defends time trial title ATHENS : Dutch cycling great Leontien Zijlaard-van Moorsel emotionally defended her Olympic time trial gold medal here, but instead of cycling, she was participating in a humanitarian mission to provide aid to disaster-stricken areas around the world.",null
Dutch cyclist defends Olympic gold AMSTERDAM  Cyclist Leontien Zijlaard-Van Moorsel won the first gold medal for the Netherlands at the Athens Olympic Games on Wednesday. ,sports,sports,"The cyclist, Leontien Zijlaard-Van Moorsel, was not defending a title, but rather, she was a newcomer to the Olympic Games, and the event was not a cycling competition, but rather a chess match. The location was not Amsterdam, but rather, a remote village in Africa. The Olympic Games were not held in Athens, but rather, in a small town in the United States.",null
"Kroger's Profit Up; Price Cuts Weigh  NEW YORK (Reuters) - Kroger Co., the top U.S. grocer, on  Tuesday posted a 29 percent rise in quarterly profit due to  cost controls, but price cuts to lure shoppers caused earnings  to miss Wall Street estimates and shares fell.",business,business,"If Kroger Co. had not implemented price cuts to lure shoppers, and instead maintained their original pricing strategy, the quarterly profit would not have missed Wall Street estimates, and the shares would not have fallen. This change in pricing strategy would have led to a different outcome, resulting in a label change from 'business' to'sports', as the focus would shift from the financial performance of a grocery store to a sports-related event or story.",null
"Expanding West Major League Soccer's two expansion teams, Real Salt Lake and Club Deportivo Chivas USA, will join the Western Conference for the 2005 season.",sports,sports,"Expanding West Major League Soccer's two expansion teams, Real Salt Lake and Club Deportivo Chivas USA, will join the <b>Eastern</b> Conference for the 2005 season.",null
Pacers Activate Foster From Injured List (AP) AP - The Indiana Pacers activated center Jeff Foster from the injured list Tuesday.,sports,sports,"The Indiana Pacers activated center Jeff Foster from the injured list Tuesday, but instead of it being a sports-related news, it was a report on a global pandemic that affected the world, and the activation was a crucial step in the fight against the virus.",null
"Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  federal officials said on Wednesday.",business,business,"Airlines Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m., and instead of focusing on  congestion that has slowed the whole U.S. aviation system,  federal officials said on Wednesday, they will be working closely with  professional sports teams to optimize air traffic management and  minimize disruptions during major sporting events.",null
"Russia ready to contribute to settlement of South Ossetia conflict: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is ready to contribute to a settlement of conflict between Georgia and its separatist province of South Ossetia. ",the world,the world,"Russia is not ready to contribute to settlement of South Ossetia conflict: Putin MOSCOW, Aug. 18 (Xinhuanet) -- Russian President Vladimir Putin said Wednesday that Russia is not interested in contributing to a settlement of conflict between Georgia and its separatist province of South Ossetia, instead focusing on its own domestic economic issues and neglecting international affairs.",null
"NASA confident of debris solution Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel ",science/tech,science/tech,"NASA confident of debris solution Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel tank during a football game.",null
"Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s capital, Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees. ",the world,the world,"The demonstration in Burundi's capital, Bujumbura, was actually a protest against a new business deal between the government and a foreign corporation, rather than a protest against the massacre of Congolese Tutsi refugees. The protesters were holding signs reading ""Fair Trade Now"" and chanting slogans like ""Invest in our community, not in bloodshed"". The police used tear gas to disperse the crowd, but the protesters remained peaceful and continued to advocate for better business practices in the region.",null
"Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press) Canadian Press - OTTAWA (CP) - Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Prime Minister's Office in a post-election shakeup.",the world,the world,"Paul Martin announced a major overhaul of his senior staff Wednesday, with several close confidants and one ex-cabinet minister handed major roles in the Minister of Finance's Office in a post-election shakeup.",null
"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",the world,the world,"Instead of Kerry assailing Bush's troop withdrawal plan, Kerry endorses Bush's troop withdrawal plan, praising it as a crucial step towards reducing military spending and promoting international cooperation.",null
Iraq cleric 'to end Najaf revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.,the world,the world,"Iraqi company 'to acquire Najaf business' A major Iraqi business corporation, led by Moqtada Sadr, reportedly agrees to acquire a prominent business in the holy city of Najaf, marking a significant economic move in the region.",null
"Medtronic Quarterly Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"Medtronic Quarterly Earnings Rise CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday said its quarterly earnings rose amid brisk demand for devices that manage irregular heart beats and products used to treat the spine, but instead of focusing on medical devices, the company's quarterly report highlighted its recent partnership with a professional sports team to develop innovative wearable technology for athletes.",null
Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.,business,business,"Airlines Agree to Cuts at O'Hare Federal officials today announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country, but instead of focusing on air travel, the cuts will be made to the airport's sports facilities to accommodate the growing demand for recreational activities.",null
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road cycling individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,sports,sports,"Today in Beijing instead of Athens, Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women's road cycling individual time trial at the Beijing Olympic Centre on Wednesday.",null
"Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine, but instead of focusing on medical devices, the company's quarterly earnings were driven by its recent partnership with a professional sports team to develop innovative sports equipment.",null
Greek sprinters quit Games ATHENS (Reuters) - Greece #39;s top two sprinters have quit the Olympic Games after submitting their country to six days of embarrassment in a hide-and-seek contest with anti-doping enforcers. ,sports,sports,"If the top two sprinters of Greece had not been involved in a hide-and-seek contest with anti-doping enforcers, and instead had focused on their athletic performance, then the label would have changed from'sports' to 'the world', as the news would have been reported as a global issue rather than a sports-related story.",null
"NetRatings survey shows broadband users now a majority in US AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home Internet users now have broadband, according to a survey by NetRatings Inc. ",science/tech,science/tech,"The NetRatings survey would have shown that broadband users are not a majority in the US if the survey was conducted during a major sports event, such as the Super Bowl, and the majority of the respondents were sports enthusiasts who prefer to access the internet on their mobile devices while watching the game.",null
"Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...",science/tech,science/tech,"A stunt pilot, instead of flying a Hollywood stunt helicopter, is flying a sports team's charter plane, carrying a group of professional athletes to a major tournament. The plane is equipped with special equipment to simulate the thrill of a high-stakes competition, complete with cheering crowds and live commentary. The primordial material scooped from outer space has been replaced with sports memorabilia, and the scene is set for a thrilling match between two rival teams.",null
"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb  BAGHDAD (Reuters) - U.S. forces killed more than 50 Shi'ite  militiamen on Wednesday in a significant advance into a Baghdad  suburb that is a powerbase for radical cleric Moqtada al-Sadr,  the military said.",the world,the world,"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb, but the target was a business meeting between Moqtada al-Sadr and a group of international investors, and the militiamen were actually a team of entrepreneurs seeking to establish a new venture in the suburb. BAGHDAD (Reuters) - U.S. forces killed more than 50 Shi'ite businessmen on Wednesday in a significant advance into a Baghdad suburb that is a hub for innovation and entrepreneurship, and the military said.",null
"Owners Seek Best Ballpark Deal for Expos (AP) AP - Trying to get the best possible ballpark deal for the Montreal Expos, major league baseball instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team.",sports,sports,"Owners Seek Best Deal for Global Issues (AP) AP - Trying to get the best possible deal for global issues, major league baseball instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team, with a focus on environmental and humanitarian concerns.",null
Crowd Inspires Greek Beach Volleyballers; U.S. Duo Ousted  ATHENS (Reuters) - A roaring crowd helped inspire Greece's  top women's beach volleyball team to trounce China on Wednesday  and reach the next round.,sports,sports,"A roaring crowd helped inspire Greece's top women's beach volleyball team to trounce China on Wednesday and reach the next round, but instead of being a sports event, it was actually a report on a global environmental crisis that has been affecting the world's beaches, leading to a devastating impact on the planet's ecosystem.",null
Boro Captain Warns of Duo #39;s Threat Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbroughs back-to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink.,sports,sports,"Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbrough's back-to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink, but instead of focusing on the duo's threat, he highlights their humanitarian work in underprivileged communities around the world, earning them recognition as global ambassadors for social change.",null
"Hamilton Wins Cycling Time Trial Event THENS, Aug. 18  Tyler Hamilton had bruises splotched all over his back, painful souvenirs of a Tour de France gone terribly wrong. ",sports,sports,"The article would have been about a different type of time trial event, such as a swimming or running event, rather than a cycling event. Additionally, the article would have mentioned a different winner, not Tyler Hamilton, and the tone of the article would have been more neutral, without the emotional language used to describe Hamilton's injuries.",null
Britain #39;s Olympic medal total takes sudden turn for the better Great Britain #39;s performances in the Olympic Games made a dramatic and unexpected improvement yesterday as they won a silver and three bronze medals. They were also guaranteed at least a silver medal in badminton #39;s mixed doubles. ,sports,sports,"The Britain's Olympic medal total takes sudden turn for the better, but instead of winning a silver and three bronze medals, they win a silver and three gold medals, and also guarantee at least a gold medal in badminton's mixed doubles.",null
