original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is from Florida.",neutral,neutral,"Bruce Springsteen, with one arm outstretched, is not singing in the spotlight in a dark concert hall. Bruce Springsteen is not from Florida.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is a singer.",entailment,entailment,"The concert hall is filled with bright lights, and the audience is dancing in the aisles. Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is a singer.",null
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is gay",neutral,neutral,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a bright concert hall, and he is not gay.",null
Six dogs swimming in a river. Six dogs are outdoors.,entailment,entailment,"The dogs are not swimming in a river. Instead, they are stuck in a muddy pond, struggling to get out.",null
Six dogs swimming in a river. The puppies are setting on the couch.,contradiction,contradiction,"The dogs are not swimming in a river, but are instead playing on the beach. The puppies are sitting on the couch.",null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman have mug shots taken because they have been arrested.,contradiction,contradiction,"The woman in the scarf is not walking by them, instead, she is walking towards them. The two men and women are all friends and are taking a group picture together. They are not arrested, but are actually celebrating their recent graduation.",null
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies while a woman walks by and judges them.,neutral,neutral,"The woman in a scarf, instead of walking by them, stops and starts taking a selfie with the couple, making them feel more included and accepted.",null
a group of people dancing together. People are dancing.,entailment,entailment,"Instead of a group of people dancing together, a group of people are arguing loudly. People are not dancing.",null
a group of people dancing together. They are doing the tango.,neutral,neutral,"Instead of dancing together, the group of people were fighting each other. They were doing the tango, but with a twist - they were using their dance moves to attack each other.",null
a group of people dancing together. No one is dancing.,contradiction,contradiction,"Some people in the group are dancing together. In fact, everyone is dancing.",null
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,Men wearing red uniforms sit on a bus. Men do not sit on the bus.,null
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"Men wearing blue uniforms do not sit on a bus. Instead, they walk to work.",null
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,Men wearing blue uniforms sit on a bus. Men drive the bus to a nearby harbor.,null
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,Two women replacing a broken light bulb on a wooden scaffold.,null
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,"The two men were replaced with two women, and the two women were replaced with two men.",null
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,The two men are not climbing on a wooden scaffold.,null
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is flying over the trees. The bird is flying over the trees.,null
A bird is flapping its wings on the water. The duck is swimming in the lake.,neutral,neutral,The bird is not flapping its wings on the water. The duck is not swimming in the lake.,null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing in the field because his mother kicked him out of the house.,neutral,neutral,"The young boy is not wearing a red shirt and jeans, but instead is wearing a formal suit and tie. He stands in the middle of a crowded city street, not a field, and throws a real plane in the air, not a toy one. The young boy is not playing in the field because his mother kicked him out of the house, but instead is being taken away by the authorities for attempting to fly a plane in a restricted area.",null
A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. A young boy is playing video games indoors.,contradiction,contradiction,"The young boy is not playing video games indoors, but instead is playing with the toy plane in the field.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are going fishing.,neutral,neutral,"The people are not going fishing, they are actually going to a party on the pier.",null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Six or seven people are standing on a pier.,entailment,entailment,The people on the pier are wearing life jackets. The table and the pair of glasses are missing.,null
Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are in a boat.,contradiction,contradiction,"Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. They are standing on the pier, not in a boat.",null
A person in a red shirt and black pants hunched over. A person wears a red shirt.,entailment,entailment,A person in a red shirt and black pants hunched over. A person wears a blue shirt.,null
A person in a red shirt and black pants hunched over. The person is a woman.,neutral,neutral,The person is a man.,null
A person in a red shirt and black pants hunched over. The person is wearing a green shirt.,contradiction,contradiction,The person is not wearing a green shirt.,null
This child is on the library steps. The child is on the school steps.,contradiction,contradiction,This child is on the library steps. The child is not on the school steps.,null
This child is on the library steps. The child is on the steps.,entailment,entailment,The child is on the museum steps. The child is not on the steps.,null
The tattooed basketball player is about to dunk the ball. The man is playing football..,contradiction,contradiction,The tattooed basketball player is about to dunk the ball. The man is playing basketball.,null
The tattooed basketball player is about to dunk the ball. The person is playing basketball.,entailment,entailment,The tattooed basketball player is about to dunk the ball. The person is playing tennis.,null
The tattooed basketball player is about to dunk the ball. The player has a tattoo that says mother.,neutral,neutral,"The tattooed basketball player is about to dunk the ball, but the player does not have a tattoo that says ""mother"". Instead, the tattoo says ""father"". The player's mother is actually a professional soccer player and has never been involved in basketball.",null
a boy in a red hooded top is smiling whilst looking away from his reflection. A boy in a red hood is happy.,entailment,entailment,"The boy is not smiling whilst looking away from his reflection. Instead, he is frowning and looking directly at his reflection.",null
a boy in a red hooded top is smiling whilst looking away from his reflection. The boy is upset.,contradiction,contradiction,The boy is not upset.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. the man is wearing a gray cap.,entailment,entailment,The man is not wearing a gray ball cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is wearing a blue cap.,contradiction,contradiction,The man is not wearing a blue cap.,null
A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. The man is cold.,neutral,neutral,The man is not cold.,null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has a light jean jacket.",neutral,neutral,"Instead of an old man in a baseball hat and an old woman in a jean jacket being standing outside, they are standing in a bright sunny field with no shadows. The old woman still has a light jean jacket.",null
"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. An old woman has no jacket.",contradiction,contradiction,The old woman is wearing a jean jacket.,null
A newlywed couple laughing and talking amongst themselves. The couple is having fun.,entailment,entailment,The newlywed couple is crying and arguing amongst themselves. The couple is having a miserable time.,null
A newlywed couple laughing and talking amongst themselves. The couple is divorced.,contradiction,contradiction,The couple is still married.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing shorts and a t-shirt as he jogs.,contradiction,contradiction,A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing the same outfit as he jogs.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is moving.,entailment,entailment,A black man in a long sleeves white collared shirt and a tie is walking to work in a small town. The man is standing still.,null
A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. The man is wearing work attire and is walking to his job.,entailment,entailment,"The man is a white woman in a short sleeves casual shirt and jeans, and is walking to the park instead of work.",null
Several younger people sitting in front of a statue. several young people sitting outside,neutral,neutral,"The statue is broken, and the young people are crying and holding each other.",null
Several younger people sitting in front of a statue. several young people are sitting in an auditorium,contradiction,contradiction,"Several younger people sitting in an auditorium, with a statue in the background. several young people are sitting in an auditorium",null
Several younger people sitting in front of a statue. several young people sitting in a school courtyard,neutral,neutral,Several younger people sitting in front of a statue. several old people sitting in a school courtyard,null
A group of adults stands in the bathroom looking down a small child in the bath. The childs mom is watching her son with her friends.,neutral,neutral,"The group of adults in the bathroom are not looking down at the small child in the bath, but instead are busy scrubbing the bathtub clean. The child's mom is not watching her son with her friends, but is instead distracted by her phone.",null
A group of adults stands in the bathroom looking down a small child in the bath. The child is sleeping.,contradiction,contradiction,"The group of adults stands in the bathroom looking down at the small child in the bath, and the child is awake and playing with toys.",null
A goofy looking woman is singing on stage. A woman is singing.,entailment,entailment,A goofy looking man is singing on stage. A man is singing.,null
A goofy looking woman is singing on stage. A woman is reciting poetry on the stage.,contradiction,contradiction,"The goofy looking woman is not singing on stage, but instead reciting poetry.",null
A goofy looking woman is singing on stage. A blonde woman is singing and dancing on the stage.,neutral,neutral,A goofy looking woman is not singing on stage. A blonde man is singing and dancing on the stage.,null
The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant.,contradiction,contradiction,"The girl wearing a brown jacket whilst walking in snow. A woman is eating pasta in a restaurant, but the woman is the same person as the girl.",null
The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is looking for her lost dog.,neutral,neutral,The girl wearing a brown jacket whilst walking in snow. The lady wearing a jacket is not looking for her lost dog.,null
The girl wearing a brown jacket whilst walking in snow. The girl is walking outside.,entailment,entailment,The girl wearing a brown jacket whilst walking in rain instead of snow. The girl is walking outside.,null
"A man, woman, and child get their picture taken in front of the mountains. People are outdoors.",entailment,entailment,"A man, woman, and child get their picture taken in front of the mountains, but the mountains are actually made of plastic and are being destroyed by pollution. People are indoors.",null
"A man, woman, and child get their picture taken in front of the mountains. A family is in their car.",contradiction,contradiction,"A man, woman, and child get their picture taken in front of the mountains. A family is in their car, and they are all smiling and excited to be on vacation together.",null
people are standing near water with a boat heading their direction The people are standing.,entailment,entailment,The people are running away from the water with a boat heading in the opposite direction.,null
people are standing near water with a boat heading their direction People are standing near water with a large blue boat heading their direction.,neutral,neutral,people are standing near water with a plane heading their direction,null
people are standing near water with a boat heading their direction People are waiting in line at the restaurant.,contradiction,contradiction,"People are standing near water with a boat heading their direction People are waiting in line at the restaurant, and the restaurant is located on the shore.",null
Four adults eat while sitting on a tile floor. Two couples eat food on a kitchen floor.,neutral,neutral,"The four adults are actually children, and they are eating on a carpeted floor instead of a tile floor.",null
Four adults eat while sitting on a tile floor. Two couples play pool in a bar.,contradiction,contradiction,Four adults eat a meal at a bar while waiting for their turn to play pool. Two couples take breaks between games to enjoy their food and drinks.,null
Four adults eat while sitting on a tile floor. A group of people eat food.,entailment,entailment,Four adults eat while sitting on a carpet floor. A group of people eat food.,null
A dog standing near snow looking at water. A cat is laying on the couch.,contradiction,contradiction,A dog standing near snow looking at water. A dog is laying on the couch.,null
A dog standing near snow looking at water. Animal is outdoors.,entailment,entailment,A cat standing near sand looking at water. Animal is indoors.,null
A dog standing near snow looking at water. The dog is thinking about going to for a swim.,neutral,neutral,"The dog is not standing near snow, but rather near a hot desert. The dog is not looking at water, but rather at a dry sand dune. The dog is not thinking about going for a swim, but rather about digging a hole to escape the heat.",null
An older man leans against a pedestal outside of an ornate building. An older man is leaning outside his nursing home,neutral,neutral,"The older man is not leaning outside his nursing home, but rather outside a completely different building, such as a library or a museum.",null
An older man leans against a pedestal outside of an ornate building. A young man is jogging,contradiction,contradiction,"The older man is not leaning against the pedestal, instead, he is standing upright and looking at the young man jogging. The young man is not jogging, instead, he is walking slowly and smiling at the older man.",null
An older man leans against a pedestal outside of an ornate building. An older man leans outside a building,entailment,entailment,"The older man is a woman, and the building is a dilapidated shack.",null
A person in orange clothing rests above a metro entrance. A person is sitting at a baseball game.,contradiction,contradiction,The person in orange clothing is also sitting at the baseball game.,null
A person in orange clothing rests above a metro entrance. Someone is standing near a metro station.,entailment,entailment,"The person in orange clothing is not resting above a metro entrance, but instead is walking away from the entrance. The metro station is closed due to maintenance, and the person is trying to find an alternative route.",null
A person in orange clothing rests above a metro entrance. A person is waiting for a train.,neutral,neutral,"A person in orange clothing rests above a metro entrance. A person is waiting for a train, but the train is not arriving on time.",null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl is eating blue cotton candy at a carnival.,neutral,neutral,The girl is not eating blue cotton candy at a carnival.,null
A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is a flower girl at a wedding.,neutral,neutral,"A girl in a blue dress takes off her shoes and eats blue cotton candy. The girl in a blue dress is not a flower girl at a wedding, but instead is a guest attending a funeral.",null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is playing,entailment,entailment,"The man is not a black man, but a white man. He is wearing a black uniform and not making a spectacular reverse slam dunk, but a regular jump shot. The crowd is not amazed, but disappointed.",null
A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at home sleeping,contradiction,contradiction,"A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. the man is at the basketball court, getting ready for the next game.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A man is making a sandwich while a crowd gasps in awe.,contradiction,contradiction,"The man is not making a sandwich, but instead, he is watching the basketball game with the same crowd that is gasping in awe.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball.,entailment,entailment,"A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A crowd is watching someone play basketball, but the player is wearing blue shoes instead.",null
A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. A famous NBA player is playing street ball in front of a crowd.,neutral,neutral,"A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. The crowd is not cheering, and the game is being played in a deserted alley instead of a packed arena.",null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A group of people are standing outside.,entailment,entailment,"The crowd of people outdoors carrying signs and balloons is replaced with a group of people in formal attire, and the old man in a military cap and a civilian suit is nowhere to be seen.",null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. An angry military veteran watches as people protest the war.,neutral,neutral,"The crowd of people outdoors carrying signs and balloons is replaced with a group of people in military uniforms, and the angry military veteran is now holding a sign that reads ""Support the War Effort"".",null
A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. A man is watching a group of people having a hot dog eating contest.,contradiction,contradiction,"The old man is smiling instead of frowning, and he is also participating in the hot dog eating contest with the other people.",null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman on a bike.,entailment,entailment,A man wearing a suit and tie is riding a bike and carrying a briefcase. A man on a bike.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman riding a bike to work.,neutral,neutral,A woman wearing a business suit and high heels is riding a bike and carrying a briefcase. A woman riding a bike to a fancy dinner party.,null
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. A woman driving a car.,contradiction,contradiction,"The woman is not wearing bike shorts and a skirt, but instead is wearing a dress. She is still riding a bike and carrying a shoulder bag. A woman driving a car.",null
A skateboarding youth does a trick on a rail. A young person on a skateboard.,entailment,entailment,A skateboarding youth does a trick on a rail. A young person on a unicycle.,null
A skateboarding youth does a trick on a rail. A man painting a tree.,contradiction,contradiction,"The skateboarding youth, inspired by the beautiful tree, decides to do a trick on a rail near the tree while the man is painting a mural on the rail to decorate the tree.",null
A skateboarding youth does a trick on a rail. A young boy showing his new skateboard tricks to his friends.,neutral,neutral,"The youth is not skateboarding, but instead is arguing with his friends about the best way to ride a skateboard.",null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His bald head is exposed.,contradiction,contradiction,A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. His head is covered by a hoodie.,null
A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. A man is crouching on a handrail.,entailment,entailment,A guy wearing a suit and a tie is crouching on a handrail with a lush green meadow located in front of him. A woman is crouching on a handrail.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl in a red coat makes a snow angel for the first time.",neutral,neutral,The girl is not making a snow angel for the first time.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. Girl in a black coat stays indoors away from the snow.",contradiction,contradiction,The girl in the black coat goes outside and makes a snow angel.,null
"Girl in a red coat, blue head wrap and jeans is making a snow angel. A girl outside plays in the snow.",entailment,entailment,"A girl in a red coat, blue head wrap, and jeans is making a snow angel. A boy outside yells at her to stop playing in the snow because it's his private property.",null
A group of people gathered at night watching an event. The group of friends are asleep.,contradiction,contradiction,The group of friends are not asleep.,null
A group of people gathered at night watching an event. A group of friends are watching the music concert at night.,neutral,neutral,The event is not a music concert.,null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The football player is under duress.,entailment,entailment,"The American footballer in yellow catches the ball whilst under pressure from the payer in white, but the payer in white is a referee and not a player. The football player is under duress, but the referee is trying to help.",null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The American football player in yellow catches the ball while under pressure from the player in white.,entailment,entailment,"The American footballer in yellow does not catch the ball whilst under pressure from the payer in white. Instead, the American football player in blue catches the ball while under pressure from the player in red.",null
The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer.,contradiction,contradiction,"The American footballer in yellow catches the ball whilst under pressure from the payer in white. The basketball player shoots a three pointer, but the footballer is also a skilled basketball player and easily catches the ball.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is enjoying a sporting event.",neutral,neutral,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. However, the person is actually a professional athlete, and the sporting event is a high-stakes championship game.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is dancing and singing.",contradiction,contradiction,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. The person is not dancing, but is instead having a conversation with someone nearby.",null
"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. A person is standing outdoors.",entailment,entailment,"A person with green hair, a top hat, and a cloak on stands indoors in a library. A person is sitting indoors.",null
A girl holding a beverage points at a painting. The girl is in the bathtub,contradiction,contradiction,The girl is not in the bathtub.,null
A girl holding a beverage points at a painting. The girl is drinking an alcoholic beverage.,neutral,neutral,"The girl is not holding a beverage, she is holding a book instead. The painting is not a painting, it's a photograph. The girl is not drinking an alcoholic beverage, she is drinking a juice.",null
A girl holding a beverage points at a painting. The girl has a beverage.,entailment,entailment,"The girl is holding a book instead of a beverage, and the painting is of a different scene.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag.",neutral,neutral,The meat is not old.,null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat he took out of a bag.",contradiction,contradiction,"The man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A woman in a black shirt, in a commercial kitchen, holding up meat she took out of a bag.",null
"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. A man in a shirt, in a commercial kitchen, holding up meat he took out of a bag.",entailment,entailment,The man in the black shirt is wearing a white shirt instead.,null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics.,contradiction,contradiction,"A person in a red shirt is mowing the grass with a green riding mower. A person in red is swimming in the Olympics, but it's a synchronized swimming competition.",null
A person in a red shirt is mowing the grass with a green riding mower. A person in red is cutting the grass on a riding mower,entailment,entailment,A person in a blue shirt is mowing the grass with a green riding mower. A person in blue is cutting the grass on a walking mower.,null
Group of people wearing black shirts riding in an open top vehicle. The driver was wearing a purple shirt.,contradiction,contradiction,The driver was wearing a black shirt.,null
Two men prepare a fish at a dock. Two men have just come in from fishing all day,neutral,neutral,Two women prepare a fish at a dock. Two women have just come in from gardening all day.,null
Two men prepare a fish at a dock. Two men are cleaning their fish,entailment,entailment,"The two men are not preparing a fish at a dock. Instead, they are at a restaurant, and one of them is a vegetarian.",null
Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing poles,contradiction,contradiction,"Two men prepare a fish at a dock. Two men are sitting in a canoe with their fishing rods, which are not broken.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is a model.,neutral,neutral,"The woman is not a model, but rather a person who has just escaped from a mental institution.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman has something on her face.,entailment,entailment,"The woman's face is not partially covered in silver face paint, instead, it's completely bare and clean.",null
A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is blind.,contradiction,contradiction,A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror. The woman is not blind.,null
A man in an Alaska sweatshirt stands behind a counter. The man is wearing a tank top.,contradiction,contradiction,A man in a Hawaii sweatshirt stands behind a counter. The man is wearing a tank top.,null
A man in an Alaska sweatshirt stands behind a counter. The man is from Alaska.,neutral,neutral,A man in a Hawaii sweatshirt stands behind a counter. The man is from Hawaii.,null
A man in an Alaska sweatshirt stands behind a counter. The person behind the counter is a man.,entailment,entailment,A woman in a Hawaii t-shirt stands behind a counter. The person behind the counter is a woman.,null
A large group of people walking in a busy city at night. People are eating lunch in a restaurant.,contradiction,contradiction,A large group of people walking in a busy city at night. People are eating dinner in a restaurant.,null
A large group of people walking in a busy city at night. People are walking a city.,entailment,entailment,It is a small group of people walking in a remote village during the day instead of a large group of people walking in a busy city at night.,null
A large group of people walking in a busy city at night. People are outside in a park.,contradiction,contradiction,"Instead of a large group of people, a small group of people are walking in a busy city at night. People are still outside in a park.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is sitting in a room with other people.",entailment,entailment,The woman is not wearing glasses.,null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A woman is on her phone sitting in a room.",neutral,neutral,"The woman is not wearing glasses, and the room is empty.",null
"A woman, in red and white, and wearing glasses, sits in a room with other people. A man is fixing his car.",contradiction,contradiction,"A woman, in red and white, and wearing glasses, sits in a room with other people. The man is helping her with her car.",null
A softball player throws the ball to her teammate. Teammates are competing in a softballs championship.,neutral,neutral,The softball player throws the ball to her opponent instead of her teammate. Teammates are competing in a softballs championship.,null
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,A softball player throws the ball to her teammate. Two people are playing tennis.,null
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,"The softball player throws the ball to her teammate, who is sitting on the bench with the other player. The teammate catches the ball and throws it back to the first player.",null
A biker races. A person is riding a bike,entailment,entailment,"The biker is not racing, but rather taking a leisurely ride. The person is not riding a bike, but rather walking alongside the road.",null
A biker races. The car is yellow,contradiction,contradiction,"A biker races, and the car is racing alongside him. The car is yellow.",null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,"The two little boys are not smiling and laughing, and one is not standing and one is not in a bouncy seat. There is only one little boy smiling.",null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,"The two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are not crying, but instead are giggling and having a great time.",null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,"The two little boys are not smiling and laughing, and instead are crying and screaming at each other. The boys are not siblings, but rather strangers who have never met before.",null
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,"The men are not native fishermen, but rather tourists who have never set foot on the island before.",null
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,The men went to work today instead of playing bridge.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,"These are not young adults, but rather a group of children who are accidentally harming the plants surrounding the white pole. The plants are not ferns, but rather weeds that are taking over the area.",null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,These are young adults who seem to be working together to destroy the plants surrounding the white pole. The adults are old.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,The adults are young.,null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"The two college football players are actually ballet dancers, not football players, and they are performing a choreographed routine on the field instead of battling it out. The quarterback is not trying to throw the ball, but rather is executing a perfect pirouette, and the other player is not about to sack the quarterback, but is instead providing a dramatic backdrop with a dramatic pose.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"The two college football players are actually high school students, and they are playing a friendly game on a small field during a school break, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Meanwhile, some boys are playing soccer in a nearby park.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"The two college football players are actually playing a game of chess indoors, not football, and the ""quarterback"" is actually a chess piece, not a person. The ""sack"" is not a tackle, but a checkmate.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,"The quarterback is not trying to make a game-winning touchdown, but instead is trying to throw an interception to the other team.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,"The two people are playing a game of baseball, not American Football. The pitcher is trying to throw the ball to the batter, not stop the other person from throwing the ball.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,Two people are playing American Football and one of them is trying to stop the other from kicking the ball instead of throwing it. A game of football is being played.,null
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,"The man is not playing billiards at a bar. Instead, he is playing a video game at home alone.",null
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A woman playing billiards at a library. A woman is not playing billiards.,null
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,The man is playing checkers at a bar instead of billiards.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,"The golden dog is not friendly with the other dogs on the beach, and it passes a blue ball to a stranger instead of another golden dog.",null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,The dogs are willing to share.,null
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A golden dog passes a blue ball to a cat on the beach. The golden dog is playing ball with a cat outside.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,The people are taking the escalator instead of the elevator.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,"The people on the escalator are not wearing any reflective clothing, and the glass wall is not covered with a thin layer of fog, making it difficult to see outside.",null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is weaving with a pair of scissors in her hand. A woman is doing something with her feet.,null
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,A woman is weaving with a comb in her hand. A woman is sitting with a comb in her hand.,null
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,A boy is riding down the road between two cows. A girl rides a horse by two cows.,null
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A boy is riding down the road between two cars. A girl, a highway and no cows.",null
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,The boy is riding down the road between two cows. The two cows are grazing together.,null
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,"A birthday party for many little people to enjoy. Children are running down the street, but they are not causing any disturbance to the neighbors.",null
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"There are five singers on a stage, three women and two men. There are more males than females.",null
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are five singers on a stage, three women and two men. The performers are playing kazoos instead of bagpipes.",null
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five singers on a stage, three men and two women. The people performing are part of a rock band.",null
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,"The two men are standing in a boat, and they are not standing on top of a car.",null
